Instance_ID,total_area_km2,total_available_points,total_fixed_turbines,density,pareto_rw_INF_avg,pareto_rw_INF_sd,pareto_rw_INF_r1,pareto_rw_INF_kr,pareto_rw_INF_sk,pareto_rw_SUP_avg,pareto_rw_SUP_sd,pareto_rw_SUP_r1,pareto_rw_SUP_kr,pareto_rw_SUP_sk,pareto_rw_INC_avg,pareto_rw_INC_sd,pareto_rw_INC_r1,pareto_rw_INC_kr,pareto_rw_INC_sk,pareto_rw_IND_avg,pareto_rw_IND_sd,pareto_rw_IND_r1,pareto_rw_IND_kr,pareto_rw_IND_sk,pareto_aw_INF_avg,pareto_aw_INF_sd,pareto_aw_INF_r1,pareto_aw_INF_kr,pareto_aw_INF_sk,pareto_aw_SUP_avg,pareto_aw_SUP_sd,pareto_aw_SUP_r1,pareto_aw_SUP_kr,pareto_aw_SUP_sk,pareto_aw_INC_avg,pareto_aw_INC_sd,pareto_aw_INC_r1,pareto_aw_INC_kr,pareto_aw_INC_sk,pareto_aw_IND_avg,pareto_aw_IND_sd,pareto_aw_IND_r1,pareto_aw_IND_kr,pareto_aw_IND_sk,decomp_rw_FV_avg_avg,decomp_rw_FV_avg_sd,decomp_rw_FV_sd_avg,decomp_rw_FV_sd_sd,decomp_rw_FV_r1_avg,decomp_rw_FV_r1_sd,decomp_rw_FV_kr_avg,decomp_rw_FV_kr_sd,decomp_rw_FV_sk_avg,decomp_rw_FV_sk_sd,decomp_rw_FD_avg_avg,decomp_rw_FD_avg_sd,decomp_rw_FD_sd_avg,decomp_rw_FD_sd_sd,decomp_rw_FD_r1_avg,decomp_rw_FD_r1_sd,decomp_rw_FD_kr_avg,decomp_rw_FD_kr_sd,decomp_rw_FD_sk_avg,decomp_rw_FD_sk_sd,decomp_rw_IN_avg_avg,decomp_rw_IN_avg_sd,decomp_rw_IN_sd_avg,decomp_rw_IN_sd_sd,decomp_rw_IN_r1_avg,decomp_rw_IN_r1_sd,decomp_rw_IN_kr_avg,decomp_rw_IN_kr_sd,decomp_rw_IN_sk_avg,decomp_rw_IN_sk_sd,decomp_aw_FV_avg_avg,decomp_aw_FV_avg_sd,decomp_aw_FV_sd_avg,decomp_aw_FV_sd_sd,decomp_aw_FV_r1_avg,decomp_aw_FV_r1_sd,decomp_aw_FV_kr_avg,decomp_aw_FV_kr_sd,decomp_aw_FV_sk_avg,decomp_aw_FV_sk_sd,decomp_aw_FD_avg_avg,decomp_aw_FD_avg_sd,decomp_aw_FD_sd_avg,decomp_aw_FD_sd_sd,decomp_aw_FD_r1_avg,decomp_aw_FD_r1_sd,decomp_aw_FD_kr_avg,decomp_aw_FD_kr_sd,decomp_aw_FD_sk_avg,decomp_aw_FD_sk_sd,decomp_aw_IN_avg_avg,decomp_aw_IN_avg_sd,decomp_aw_IN_sd_avg,decomp_aw_IN_sd_sd,decomp_aw_IN_r1_avg,decomp_aw_IN_r1_sd,decomp_aw_IN_kr_avg,decomp_aw_IN_kr_sd,decomp_aw_IN_sk_avg,decomp_aw_IN_sk_sd,PC1,PC2,PC3,Cluster_Label
23,449.7771017059172,15964,72,35.49313635454462,0.25145,0.0303586479,0.0601063031,2.6619419997,0.0010376976,0.24345,0.0322389128,0.0700876773,2.8661281426,-0.0414702085,0.5051,0.0364964382,-0.0457470642,3.3832588497,0.3034771598,0.0384,0.0097693398,-0.0960609719,3.5166697816,0.541308121,0.4413354037,0.1150340994,0.9265518217,1.9577997843,-0.0852417533,0.0859937888,0.0640914038,0.9127736863,2.4274270601,0.7241469986,0.4726708075,0.0605949567,0.7373371586,2.1753771687,-0.2821160452,0.0436335404,0.0117159388,0.0794194468,3.8193008138,0.4142460869,0.5022592298,0.3048153947,0.0011888013,0.0007531019,0.9427618288,0.0328582684,2.5471121082,0.5669601585,-0.0948564239,0.51663601,-1.9141e-06,2.41681e-05,2.35621e-05,1.44337e-05,0.1211784811,0.0964613976,2.9110519128,0.4370852572,0.0587102788,0.2625628057,0.4990175,0.0228076702,0.0363998129,0.0035406204,0.0982098105,0.1176694562,2.9286855469,0.5216594491,0.0381482735,0.2342769946,0.4470442697,0.2891012502,0.0213417497,0.0150306413,0.9631068857,0.0948011051,2.1434971547,0.1622529842,0.596797689,0.1796788417,-0.0002708579,0.000198073,0.0001193717,7.92246e-05,0.8740306907,0.3233955415,2.3405901355,0.1938247859,0.7079683746,0.1770071768,0.182561209,0.1005990023,0.1295845888,0.032442425,0.8839428943,0.2516845065,2.6856523143,0.2578422241,0.9252929801,0.1858436758,10.813841250895653,19.61000891437054,0.39695810964494,2
46,537.7907800818848,19137,66,35.58447022294836,0.26645,0.0351375511,0.2636323813,3.7325428758,-0.181640457,0.2655,0.0360173569,0.3118734906,2.5461920593,-0.1229252517,0.46805,0.0391592582,-0.0167149452,4.3594482137,0.6184455858,0.02915,0.0104416234,0.0177396254,3.0715666919,0.4369059389,0.3839928058,0.0727348092,0.8099883274,2.2361454755,-0.2001948304,0.0905755396,0.0593976937,0.869972466,2.4215718229,0.6105965147,0.5254316547,0.0374285027,-0.0005939313,2.9877258137,-0.1760951037,0.0462230216,0.0121270511,0.1084594669,3.0234108226,0.3488971441,0.4982378918,0.3029208884,0.0010721826,0.0008224538,0.9531159133,0.0355332362,2.3628578515,0.6015597522,-0.1023052873,0.4584223935,1.3162e-06,1.27522e-05,1.8983e-05,1.14749e-05,0.093738206,0.134040019,2.9866903877,0.4638320884,-0.0371347965,0.1925548192,0.4991475,0.0185923874,0.0348401016,0.0029199651,0.0590649598,0.1217680562,2.8978931398,0.4876941595,-0.0073615084,0.2321383607,0.4472040794,0.3033286415,0.0224342122,0.0167194269,0.9823989481,0.025274131,2.4491294076,0.2849221658,0.7735280909,0.3050918464,-0.0002007814,0.0001437837,8.75203e-05,6.05233e-05,0.8599836883,0.2962095962,2.3290569143,0.1408818653,0.6738148883,0.22808144,0.2016227884,0.0958303122,0.1356015336,0.0365448771,0.8581812333,0.3029811841,2.1423950767,0.2303290812,0.6469698037,0.2520721532,4.599770092358398,15.770870047372277,-6.802772459118019,2
48,114.78370073816582,4229,32,36.8432100795113,0.35095,0.0578605868,0.5047291305,2.5623612296,0.1450325553,0.4006,0.0557865575,0.4964057406,2.8244692704,0.1292535634,0.24845,0.051762414,0.4906080196,2.5813636908,-0.0118686729,0.02015,0.0055432391,0.1223570794,3.9363814727,0.4692027605,0.7125961538,0.1463448587,0.9431774547,1.808364765,-0.3626374412,0.1013461538,0.0728348724,0.9075733167,2.3614699704,0.6297601419,0.1860576923,0.0778209022,0.8841444043,1.8827428988,0.2800639368,0.0264423077,0.0072281859,-0.0574484555,4.1217744483,0.520094735,0.4822600165,0.2940053666,0.0040927872,0.0031918219,0.8973877121,0.0463454522,2.5081440289,0.4227326599,0.1825483637,0.2598151195,3.90575e-05,0.0001455136,0.0002274311,0.0001616105,0.6538571488,0.1289870958,2.7953504932,0.4001632819,0.0553901103,0.315902889,0.49073,0.0753679232,0.0609454533,0.0116788258,0.5726572745,0.1580111451,2.6852778004,0.3208645145,0.0707344169,0.2629179848,0.4554156447,0.2775511959,0.0196947294,0.0120614711,0.8829786447,0.2175696193,2.1910865329,0.2698143407,0.6721813488,0.2046574166,-0.0019643705,0.0011600098,0.0009470976,0.0005810055,0.8705490917,0.2267433918,2.2276348726,0.3114983976,0.6296449094,0.3503254116,0.1468304543,0.0397865224,0.1518760925,0.032582627,0.8489715557,0.2008825782,2.65119878,0.5245906833,0.936980572,0.2713540002,33.775384875805884,16.67328124561609,11.476063164404625,2
56,939.7670611487354,33074,30,35.19382766998835,0.25885,0.029015987,0.0384588749,2.8005390187,0.1211624483,0.23585,0.0315915732,-0.0825856982,2.5783475647,0.1999148086,0.5053,0.0307312544,-0.0469725664,2.5069400318,0.0477210688,0.03635,0.0092697087,0.1597122571,3.0079197783,0.3933135521,0.4337540984,0.1133444852,0.899775834,1.9899962768,0.0285674325,0.0962295082,0.0767274062,0.9240092185,2.5279715343,0.7523307414,0.4700163934,0.0549761474,0.5400343707,2.8957522547,-0.4341241679,0.0439180328,0.0120372306,0.1543119793,2.7133549319,0.405729729,0.4971918372,0.30276286,0.0005196268,0.000362229,0.942676992,0.0392616709,2.6539984191,0.6803170324,0.0596640626,0.5951112476,2.068e-07,6.565e-06,1.0736e-05,6.3242e-06,0.0455927282,0.1072154046,3.029553151,0.3617028441,0.0189415922,0.2102110258,0.4959975,0.0147508345,0.0358136694,0.0024771871,0.0550746087,0.0910264042,2.9215523237,0.3220611413,-0.004182872,0.2570307978,0.4613729107,0.3129763993,0.0176744832,0.0124200405,0.9934637333,0.0038571178,2.1448346597,0.3099955145,0.5351602565,0.2464489143,-0.0001173617,8.13164e-05,5.32508e-05,3.54156e-05,0.889375064,0.2108531773,2.3258544538,0.3952302452,0.5671672456,0.2659122122,0.203130206,0.0989395973,0.1274452893,0.0343356839,0.8403215484,0.3283177159,2.5554949443,0.3730650412,0.675993328,0.3411702301,1.2188467019159108,13.494234168266575,-8.20964926153433,2
97,524.8577229793729,19417,70,36.994787634596925,0.25125,0.0337073805,0.4485956055,2.2955271514,0.2216464292,0.2562,0.0355536215,0.3034049244,2.7363573162,0.3497883319,0.49255,0.0326917038,0.0958409997,2.743923401,-0.1414243325,0.0342,0.0095057877,-0.1606323101,3.0356919673,0.4306176425,0.4660734463,0.1019428788,0.8694965547,2.1025339274,-0.2586751605,0.0879943503,0.0581864815,0.8712278044,2.8264142966,0.7496066457,0.4459322034,0.0537635116,0.6300197621,2.2700636367,-0.1846041436,0.039519774,0.0118689122,0.0926170633,2.9107000383,0.2840652556,0.4983521129,0.3027281963,0.0006662469,0.0004749563,0.9483568187,0.0275077368,2.3556191256,0.4461420896,-0.1924084851,0.3320385663,-8.642e-07,1.23003e-05,1.50198e-05,9.6907e-06,0.1892186981,0.1158805368,2.893925152,0.5124127353,-0.0829993688,0.2957468417,0.497765,0.0241695992,0.0378707608,0.0041642195,0.1398732855,0.1332891639,2.9433144689,0.5220939924,-0.0844103732,0.2754606137,0.4593793604,0.3031941087,0.0179562802,0.0129697243,0.9849574435,0.0263058435,2.0568376066,0.1483964256,0.5041182255,0.1655282005,-0.0001662128,0.0001211986,7.31099e-05,4.69126e-05,0.9206013375,0.1378534441,2.6084326948,0.5892535682,0.5939919838,0.5540227606,0.1801365756,0.1026072229,0.1229916696,0.0260433805,0.8460490265,0.339192649,2.858389024,0.5005130101,0.8995599264,0.2957139789,3.427231116293923,12.682049956717808,-7.064770246552516,2
102,872.1210322876741,32850,54,37.66679025482353,0.26815,0.0328759411,-0.0138285765,2.7135235966,0.0376738783,0.2554,0.0323239849,0.027060734,3.2729145414,-0.1265455348,0.47645,0.0335208517,-0.0059479433,3.1703645162,-0.1356585948,0.03555,0.0105805246,0.0455079091,2.5419200578,-0.0874908934,0.4064516129,0.0872207259,0.8415122251,2.2033166768,0.2183095622,0.1037788018,0.063083274,0.8756867954,2.3486138498,0.5994967143,0.4897695853,0.0466696637,0.3592685527,3.2979982582,-0.394486649,0.040483871,0.0113742764,0.0967935959,2.8888715208,0.1271360773,0.4977478701,0.3023856483,0.000502491,0.0003866876,0.9404426725,0.0341998973,2.8373731917,0.9080090714,-0.0054515715,0.6116114234,1.047e-07,6.9035e-06,1.07414e-05,6.5308e-06,0.0103644527,0.0947138968,2.7825807741,0.3657175262,-0.0732270384,0.2037109592,0.499085,0.0186593616,0.0350188027,0.002167823,0.0526637169,0.1164185719,3.0039750483,0.3877728392,-0.1278385199,0.1922425047,0.4529301121,0.3089515539,0.0209999961,0.0142039309,0.994725098,0.0035582299,2.0637242531,0.3199222746,0.4883789507,0.2404816314,-0.0001227454,8.64533e-05,6.06478e-05,4.03762e-05,0.9104608375,0.1680362184,2.2798712632,0.5349454126,0.4557696143,0.2946989564,0.2076055577,0.0988876591,0.1301850308,0.0327028195,0.8804062049,0.2234648279,2.5318314651,0.5128268703,0.6791657331,0.1996917437,-0.239236897361738,9.848470071669349,-5.708125268362836,2
146,422.0568362974034,15795,40,37.42386958724681,0.26865,0.0382939617,0.3188488725,3.3128641199,0.1801297192,0.2693,0.03293949,0.2875776689,2.3263680837,0.1849866797,0.46205,0.03668852,0.0798784416,3.2142540866,-0.2697315914,0.0359,0.0099342841,-0.007672671,2.2555176634,0.2094093886,0.4193650794,0.0976854852,0.8537919041,2.256538286,-0.124672382,0.0893650794,0.0776336127,0.9039898891,3.1428899391,1.0426996374,0.4912698413,0.0483166495,0.1564849872,3.2238096811,-0.2161044526,0.0468650794,0.0132247682,0.2105718268,2.5067136898,0.0111756681,0.498124916,0.3029005029,0.0011671519,0.0007899742,0.953744826,0.0391427017,2.2722508514,0.5845584918,0.1425778277,0.3628991531,1.2517e-06,1.61882e-05,2.32853e-05,1.4036e-05,0.1768390436,0.14942862,2.9127217936,0.4338374496,-0.0179958825,0.2576280831,0.4972225,0.0207408502,0.0378025645,0.0034214383,0.1473704118,0.136921961,2.8850604612,0.3801484546,-0.0471596754,0.256916471,0.4697043064,0.2920007761,0.0132408775,0.0092894834,0.9270153072,0.2318032502,2.4310321335,0.1109517057,0.7703718082,0.0636438294,-0.0002409083,0.0001635605,0.0001061231,7.40918e-05,0.9026593583,0.2259769609,2.4612705952,0.1402716209,0.7589905345,0.0755390044,0.1781314791,0.071806461,0.1371084289,0.0356520049,0.899426346,0.2250990258,2.6495518527,0.2825285394,0.90642668,0.1276893213,22.42759251838118,26.2338798021864,14.548274626778344,2
170,947.3318114771216,35528,46,37.50322703151198,0.25265,0.0301036127,-0.1068240802,2.3644565053,-0.1551230314,0.2793,0.0311208933,0.163580967,3.1210169224,-0.0311299965,0.46805,0.0350848614,0.1128453109,2.9539484312,-0.3199479728,0.03085,0.0084277814,0.0970615231,2.450584972,0.1829518429,0.3903436426,0.0819901854,0.8464174601,2.1114434954,-0.1558944056,0.1150515464,0.0700239092,0.8874437933,2.5117399565,0.6370667667,0.494604811,0.0363889618,0.0866078507,2.7313561575,0.0835650045,0.0398109966,0.0109771091,0.1207462861,3.6037413023,0.5741864597,0.4966984169,0.3017698025,0.0004178261,0.0003051996,0.9511610779,0.0396652088,2.5367886907,0.5570889585,-0.0209213298,0.5514966873,1.9011e-06,3.7446e-06,7.6563e-06,4.6431e-06,0.0729755691,0.1508462849,3.0192196514,0.3666795779,0.0659427974,0.2357904767,0.504725,0.0115949288,0.0358986295,0.0019736775,0.0078385835,0.1286431591,2.9188086236,0.4692868676,0.0397920273,0.2461264841,0.4632745616,0.3296040144,0.016231452,0.0118850784,0.995341483,0.0024362123,2.048343823,0.1112345122,0.4837768701,0.1810241979,-6.58932e-05,5.0974e-05,3.34693e-05,2.24165e-05,0.8654162419,0.2381593568,2.2215846644,0.182667602,0.4836518948,0.1804012473,0.2298891882,0.1080242403,0.1315591057,0.0388703235,0.847410873,0.2685350889,2.4243122094,0.3652532459,0.5705767675,0.2715368492,0.6883559387804258,13.116431641721084,-7.594294109784492,2
186,493.3356926512743,18627,32,37.757251862104624,0.237,0.0326419975,0.1855006056,3.4145783424,0.1218802217,0.2516,0.0332631929,0.1330600699,2.3631687563,-0.0332848898,0.5114,0.036973504,0.0180455109,3.2039052678,0.1232719231,0.0413,0.012562245,-0.037288599,4.1086282414,0.854924869,0.395,0.0953327506,0.8514849183,1.9873488194,-0.0777412518,0.0989583333,0.0751939044,0.9112771262,3.088157236,0.9701312169,0.5060416667,0.0430885514,0.3571038738,2.2561043262,-0.1719021579,0.0402916667,0.0130431309,0.2556170071,2.3612737248,0.2234891428,0.4980802586,0.3029538984,0.0010157122,0.0007177035,0.9474228064,0.041529198,2.6397368233,0.7990179732,-0.0954625441,0.5736418199,7.9476e-06,1.91559e-05,2.14282e-05,1.3588e-05,0.0989687306,0.1301962081,3.1000065489,0.5096350827,-0.133417026,0.2425245305,0.5084925,0.0229251733,0.0359643514,0.0032429623,0.0858892006,0.1036357072,2.9891648501,0.3497099176,-0.0897567752,0.2414350847,0.4580518943,0.2916553913,0.0192035551,0.0128829644,0.9551796709,0.1276995363,2.0784897828,0.145055399,0.5078583608,0.2140197679,-0.000257847,0.0001780743,0.0001159373,7.43887e-05,0.8790615534,0.3246983016,2.214692869,0.3330866201,0.6049094744,0.191970804,0.1858956462,0.0854807589,0.1348418416,0.0321142078,0.9253517542,0.1210499376,2.5711660562,0.2715882876,0.7719779156,0.3841176661,12.529846982401141,19.356012221474955,6.275828527674359,2
229,349.5861898293407,12741,75,36.44594772528011,0.23305,0.0298989548,0.0725730584,2.629007661,-0.0890165262,0.26835,0.036311534,0.4282257356,3.0534951325,0.142758429,0.4986,0.0401626692,0.2604529452,3.6092647464,0.3109566327,0.04185,0.0101650135,0.0089761859,2.9145562812,0.2917674272,0.5528651685,0.1243926541,0.9248824072,2.6204481656,-0.7243273945,0.0892134831,0.0782548375,0.9218230127,4.3623875107,1.3113501537,0.3579213483,0.057832133,0.6504996871,2.3860011762,0.2819420639,0.037247191,0.0106926215,0.0895049213,3.5328525791,0.467730962,0.4953306789,0.302060575,0.0009055012,0.0007169364,0.933255539,0.0461562478,2.4084445582,0.4364540402,-0.0202754494,0.4257067602,-5.927e-07,2.17019e-05,2.12564e-05,1.38931e-05,0.2924710565,0.1414306564,2.6967161087,0.3040792893,0.0152065306,0.1472685596,0.4925475,0.0286239999,0.040165735,0.0039658676,0.2137192837,0.1303054461,2.6949010852,0.3251924031,0.0339438294,0.1944626529,0.4581721486,0.2962579379,0.0194627339,0.0139029656,0.9802159743,0.0391586447,2.0517508118,0.1072180321,0.5186391195,0.1615863484,-0.0002047683,0.0001513388,9.01761e-05,5.98925e-05,0.8181540424,0.4823061827,2.5041984982,0.6002638595,0.6564079514,0.3697864421,0.1833255438,0.1020516086,0.1276950152,0.0298105655,0.8361828681,0.3898745545,2.7032478241,0.596468191,0.8687249698,0.2367867261,9.784265346570056,21.632565562130292,-12.651560071053778,2
