Instance,SBS_Prediction
71,0.8096614458369998
129,0.7247629519664003
22,0.7113217136629005
183,0.8788068425196355
429,0.7992991553798495
64,0.7886820523402507
481,0.8000069513958497
241,0.7960638465249502
281,0.80341178879455
84,0.80189140364655
161,0.8021465070954502
103,0.7895362403591497
209,0.7972992817966004
206,0.7827586233153504
244,0.7919655458195003
336,0.8004779231790999
331,0.7972825030369503
0,0.7922359430388002
261,0.8101469714496496
504,0.7932333536145002
407,0.7918863944804001
440,0.8044340182818002
230,0.80573943255115
430,0.7907862018639
A,0.8072056440838503
357,0.7954444867034504
202,0.80327401482025
345,0.7959600353576499
232,0.8011755976985
127,0.7939105264103005
20,0.7988759516080002
387,0.7898557265506502
67,0.8013155066871995
502,0.7994243772739498
94,0.8179866238478002
74,0.8046642072515499
23,0.7901936365583502
156,0.8068224591305001
394,0.8155553907795001
121,0.80328013666975
242,0.79883329793485
80,0.8064280985203002
11,0.7965124100632001
59,0.7882582648360997
179,0.8004133984704999
427,0.8078774886793998
340,0.8012309225458
137,0.8067233389266503
366,0.8072815534584497
322,0.80439140589225
81,0.7947038444544005
237,0.8048944844939502
69,0.7914294637057498
239,0.8035366505248501
497,0.8083870306899495
