Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 18960 | GridSize: 300
Generation 2 | Revalues: 25590 | GridSize: 285
Generation 3 | Revalues: 29590 | GridSize: 296
Generation 4 | Revalues: 33170 | GridSize: 298
Generation 5 | Revalues: 36520 | GridSize: 298
Generation 6 | Revalues: 38280 | GridSize: 292
Generation 7 | Revalues: 40330 | GridSize: 297
Generation 8 | Revalues: 41880 | GridSize: 296
Generation 9 | Revalues: 43810 | GridSize: 300
Generation 10 | Revalues: 44960 | GridSize: 300
Generation 11 | Revalues: 46570 | GridSize: 300
Generation 12 | Revalues: 48190 | GridSize: 300
Generation 13 | Revalues: 49650 | GridSize: 300
Generation 14 | Revalues: 50900 | GridSize: 300
Generation 15 | Revalues: 52910 | GridSize: 300
Generation 16 | Revalues: 54360 | GridSize: 300
Generation 17 | Revalues: 55750 | GridSize: 300
Generation 18 | Revalues: 56880 | GridSize: 300
Generation 19 | Revalues: 58670 | GridSize: 299
Generation 20 | Revalues: 60190 | GridSize: 296
Generation 21 | Revalues: 61800 | GridSize: 298
Generation 22 | Revalues: 63550 | GridSize: 297
Generation 23 | Revalues: 65140 | GridSize: 298
Generation 24 | Revalues: 66840 | GridSize: 298
Generation 25 | Revalues: 68130 | GridSize: 300
Generation 26 | Revalues: 69530 | GridSize: 300
Generation 27 | Revalues: 70990 | GridSize: 300
Generation 28 | Revalues: 72270 | GridSize: 299
Generation 29 | Revalues: 73390 | GridSize: 299
Generation 30 | Revalues: 74990 | GridSize: 294
Generation 31 | Revalues: 76220 | GridSize: 299
Generation 32 | Revalues: 77730 | GridSize: 293
Generation 33 | Revalues: 78970 | GridSize: 297
Generation 34 | Revalues: 80030 | GridSize: 298
Generation 35 | Revalues: 81090 | GridSize: 300
Generation 36 | Revalues: 82370 | GridSize: 299
Generation 37 | Revalues: 83560 | GridSize: 300
Generation 38 | Revalues: 85220 | GridSize: 295
Generation 39 | Revalues: 86510 | GridSize: 298
Generation 40 | Revalues: 87560 | GridSize: 298
Generation 41 | Revalues: 88680 | GridSize: 299
Generation 42 | Revalues: 89990 | GridSize: 300
Generation 43 | Revalues: 91490 | GridSize: 300
Generation 44 | Revalues: 93050 | GridSize: 299
Generation 45 | Revalues: 94380 | GridSize: 300
Generation 46 | Revalues: 95650 | GridSize: 300
Generation 47 | Revalues: 96890 | GridSize: 300
Generation 48 | Revalues: 98280 | GridSize: 297
Generation 49 | Revalues: 99370 | GridSize: 300
Generation 50 | Revalues: 100600 | GridSize: 297
Generation 51 | Revalues: 101970 | GridSize: 299
Generation 52 | Revalues: 103540 | GridSize: 300
Generation 53 | Revalues: 104730 | GridSize: 299
Generation 54 | Revalues: 105990 | GridSize: 297
Generation 55 | Revalues: 107430 | GridSize: 300
Generation 56 | Revalues: 108760 | GridSize: 300
Generation 57 | Revalues: 110100 | GridSize: 300
Generation 58 | Revalues: 111200 | GridSize: 300
Generation 59 | Revalues: 112270 | GridSize: 300
Generation 60 | Revalues: 113600 | GridSize: 298
Generation 61 | Revalues: 114650 | GridSize: 300
Generation 62 | Revalues: 115720 | GridSize: 300
Generation 63 | Revalues: 117140 | GridSize: 300
Generation 64 | Revalues: 118310 | GridSize: 300
Generation 65 | Revalues: 119440 | GridSize: 300
Generation 66 | Revalues: 120600 | GridSize: 297
Generation 67 | Revalues: 121890 | GridSize: 300
Generation 68 | Revalues: 123070 | GridSize: 300
Generation 69 | Revalues: 124300 | GridSize: 300
Generation 70 | Revalues: 125380 | GridSize: 300
Generation 71 | Revalues: 126440 | GridSize: 300
Generation 72 | Revalues: 127580 | GridSize: 299
Generation 73 | Revalues: 128730 | GridSize: 300
Generation 74 | Revalues: 129780 | GridSize: 299
Generation 75 | Revalues: 130910 | GridSize: 300
Generation 76 | Revalues: 132040 | GridSize: 300
Generation 77 | Revalues: 133300 | GridSize: 300
Generation 78 | Revalues: 134390 | GridSize: 300
Generation 79 | Revalues: 135630 | GridSize: 300
Generation 80 | Revalues: 136750 | GridSize: 300
Generation 81 | Revalues: 137980 | GridSize: 300
