Instance,SBS_Prediction
71,0.7951387066620001
129,0.7418588724663999
22,0.6923224084918002
183,0.8771846767270898
429,0.8068114011739498
64,0.7944839884974497
481,0.8100028667341502
241,0.7987055915934005
281,0.7949453874585
84,0.8135061578550501
161,0.7958090468839997
103,0.7995854285266496
209,0.7972047541330497
206,0.8009102706365502
244,0.8064705089343498
336,0.7960073601505503
331,0.7975865626885004
0,0.7986392184122001
261,0.7888738856427502
504,0.7937254398463998
407,0.79883577546705
440,0.8086594757189496
230,0.7935675810551
430,0.8051657680146499
A,0.8073629394564995
357,0.8027548323799
202,0.8014037537240504
345,0.7962636932411997
232,0.80532235398285
127,0.8030626452698497
20,0.7871457349368999
387,0.7995626690699501
67,0.8023696922056502
502,0.8025044175644999
94,0.79576720128365
74,0.7960385875661005
23,0.8003627462940499
156,0.8032544787055501
394,0.7983345266757502
121,0.8043105030193501
242,0.8017205035282998
80,0.7900559832619998
11,0.7984603135912998
59,0.7925951281382001
179,0.7928468130779995
427,0.8099661932824
340,0.7907406366767
137,0.7967162917624002
366,0.8041449448758499
322,0.7956236421787999
81,0.8046219250248999
237,0.7928563035125502
69,0.8077843709542496
239,0.7888779781264001
497,0.8009970986697
