Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 22730 | GridSize: 161
Generation 2 | Revalues: 26280 | GridSize: 174
Generation 3 | Revalues: 29470 | GridSize: 175
Generation 4 | Revalues: 31530 | GridSize: 194
Generation 5 | Revalues: 34850 | GridSize: 197
Generation 6 | Revalues: 36630 | GridSize: 200
Generation 7 | Revalues: 37940 | GridSize: 226
Generation 8 | Revalues: 40280 | GridSize: 233
Generation 9 | Revalues: 42710 | GridSize: 238
Generation 10 | Revalues: 43760 | GridSize: 243
Generation 11 | Revalues: 44850 | GridSize: 248
Generation 12 | Revalues: 46280 | GridSize: 250
Generation 13 | Revalues: 48620 | GridSize: 241
Generation 14 | Revalues: 51200 | GridSize: 249
Generation 15 | Revalues: 53060 | GridSize: 256
Generation 16 | Revalues: 55310 | GridSize: 264
Generation 17 | Revalues: 56960 | GridSize: 256
Generation 18 | Revalues: 58580 | GridSize: 276
Generation 19 | Revalues: 59990 | GridSize: 270
Generation 20 | Revalues: 61310 | GridSize: 273
Generation 21 | Revalues: 62860 | GridSize: 273
Generation 22 | Revalues: 64780 | GridSize: 262
Generation 23 | Revalues: 66130 | GridSize: 267
Generation 24 | Revalues: 67220 | GridSize: 277
Generation 25 | Revalues: 69500 | GridSize: 300
Generation 26 | Revalues: 70620 | GridSize: 299
Generation 27 | Revalues: 72280 | GridSize: 295
Generation 28 | Revalues: 73450 | GridSize: 295
Generation 29 | Revalues: 74900 | GridSize: 294
Generation 30 | Revalues: 75950 | GridSize: 298
Generation 31 | Revalues: 77130 | GridSize: 299
Generation 32 | Revalues: 78320 | GridSize: 297
Generation 33 | Revalues: 79450 | GridSize: 298
Generation 34 | Revalues: 80550 | GridSize: 299
Generation 35 | Revalues: 82410 | GridSize: 296
Generation 36 | Revalues: 83480 | GridSize: 299
Generation 37 | Revalues: 85260 | GridSize: 300
Generation 38 | Revalues: 86920 | GridSize: 297
Generation 39 | Revalues: 88050 | GridSize: 300
Generation 40 | Revalues: 89310 | GridSize: 300
Generation 41 | Revalues: 90820 | GridSize: 292
Generation 42 | Revalues: 91940 | GridSize: 296
Generation 43 | Revalues: 93090 | GridSize: 295
Generation 44 | Revalues: 94320 | GridSize: 299
Generation 45 | Revalues: 95740 | GridSize: 287
Generation 46 | Revalues: 96790 | GridSize: 293
Generation 47 | Revalues: 97930 | GridSize: 285
Generation 48 | Revalues: 99450 | GridSize: 290
Generation 49 | Revalues: 100530 | GridSize: 294
Generation 50 | Revalues: 101610 | GridSize: 297
Generation 51 | Revalues: 102940 | GridSize: 298
Generation 52 | Revalues: 104510 | GridSize: 296
Generation 53 | Revalues: 105700 | GridSize: 298
Generation 54 | Revalues: 107040 | GridSize: 300
Generation 55 | Revalues: 108500 | GridSize: 299
Generation 56 | Revalues: 109870 | GridSize: 298
Generation 57 | Revalues: 111300 | GridSize: 294
Generation 58 | Revalues: 113020 | GridSize: 297
Generation 59 | Revalues: 114690 | GridSize: 290
Generation 60 | Revalues: 115820 | GridSize: 293
Generation 61 | Revalues: 116830 | GridSize: 300
Generation 62 | Revalues: 117980 | GridSize: 300
Generation 63 | Revalues: 119290 | GridSize: 299
Generation 64 | Revalues: 120620 | GridSize: 295
Generation 65 | Revalues: 121650 | GridSize: 299
Generation 66 | Revalues: 122870 | GridSize: 300
Generation 67 | Revalues: 124470 | GridSize: 294
Generation 68 | Revalues: 125600 | GridSize: 297
Generation 69 | Revalues: 126780 | GridSize: 295
Generation 70 | Revalues: 128130 | GridSize: 300
Generation 71 | Revalues: 129210 | GridSize: 296
Generation 72 | Revalues: 130350 | GridSize: 299
Generation 73 | Revalues: 131360 | GridSize: 299
Generation 74 | Revalues: 132770 | GridSize: 300
Generation 75 | Revalues: 133850 | GridSize: 300
Generation 76 | Revalues: 134920 | GridSize: 297
Generation 77 | Revalues: 136120 | GridSize: 300
Generation 78 | Revalues: 137350 | GridSize: 294
Generation 79 | Revalues: 138510 | GridSize: 297
Generation 80 | Revalues: 139680 | GridSize: 292
Generation 81 | Revalues: 140850 | GridSize: 300
Generation 82 | Revalues: 141850 | GridSize: 300
Generation 83 | Revalues: 142880 | GridSize: 300
Generation 84 | Revalues: 143900 | GridSize: 300
Generation 85 | Revalues: 144900 | GridSize: 297
Generation 86 | Revalues: 145970 | GridSize: 300
Generation 87 | Revalues: 147080 | GridSize: 300
Generation 88 | Revalues: 148260 | GridSize: 300
Generation 89 | Revalues: 149590 | GridSize: 300
Generation 90 | Revalues: 150760 | GridSize: 300
Generation 91 | Revalues: 151820 | GridSize: 300
Generation 92 | Revalues: 153190 | GridSize: 300
Generation 93 | Revalues: 154540 | GridSize: 297
Generation 94 | Revalues: 155590 | GridSize: 300
Generation 95 | Revalues: 156750 | GridSize: 300
Generation 96 | Revalues: 157970 | GridSize: 300
Generation 97 | Revalues: 159140 | GridSize: 290
Generation 98 | Revalues: 160510 | GridSize: 299
