Fold,SBS_Best_Models
0,COMOLSD
1,COMOLSD
2,COMOLSD
3,MOEAD
4,COMOLSD
5,COMOLSD
6,MOEAD
7,MOEAD
8,COMOLSD
9,MOEAD
10,COMOLSD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,COMOLSD
15,MOEAD
16,COMOLSD
17,COMOLSD
18,COMOLSD
19,MOEAD
20,COMOLSD
21,MOEAD
22,COMOLSD
23,COMOLSD
24,MOEAD
25,MOEAD
26,MOEAD
27,COMOLSD
28,MOEAD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,COMOLSD
33,COMOLSD
34,COMOLSD
35,COMOLSD
36,MOEAD
37,COMOLSD
38,MOEAD
39,COMOLSD
40,MOEAD
41,COMOLSD
42,COMOLSD
43,COMOLSD
44,COMOLSD
45,COMOLSD
46,COMOLSD
47,MOEAD
48,COMOLSD
49,MOEAD
50,COMOLSD
51,COMOLSD
52,MOEAD
53,MOEAD
54,MOEAD
55,COMOLSD
56,MOEAD
57,COMOLSD
58,COMOLSD
59,MOEAD
60,MOEAD
61,MOEAD
62,MOEAD
63,COMOLSD
64,MOEAD
65,COMOLSD
66,COMOLSD
67,MOEAD
68,COMOLSD
69,COMOLSD
70,COMOLSD
71,MOEAD
72,COMOLSD
73,COMOLSD
74,COMOLSD
75,COMOLSD
76,MOEAD
77,MOEAD
78,COMOLSD
79,MOEAD
80,MOEAD
81,MOEAD
82,COMOLSD
83,MOEAD
84,MOEAD
85,MOEAD
86,COMOLSD
87,COMOLSD
88,MOEAD
89,MOEAD
90,MOEAD
91,COMOLSD
92,MOEAD
93,COMOLSD
94,MOEAD
95,COMOLSD
96,COMOLSD
97,MOEAD
98,MOEAD
99,COMOLSD
