Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 25230 | GridSize: 206
Generation 2 | Revalues: 33880 | GridSize: 297
Generation 3 | Revalues: 37370 | GridSize: 300
Generation 4 | Revalues: 42310 | GridSize: 287
Generation 5 | Revalues: 45520 | GridSize: 295
Generation 6 | Revalues: 48980 | GridSize: 300
Generation 7 | Revalues: 50610 | GridSize: 295
Generation 8 | Revalues: 52620 | GridSize: 291
Generation 9 | Revalues: 54260 | GridSize: 300
Generation 10 | Revalues: 56020 | GridSize: 300
Generation 11 | Revalues: 57730 | GridSize: 294
Generation 12 | Revalues: 59070 | GridSize: 300
Generation 13 | Revalues: 60560 | GridSize: 297
Generation 14 | Revalues: 62430 | GridSize: 298
Generation 15 | Revalues: 64410 | GridSize: 299
Generation 16 | Revalues: 65950 | GridSize: 300
Generation 17 | Revalues: 67520 | GridSize: 300
Generation 18 | Revalues: 68780 | GridSize: 300
Generation 19 | Revalues: 70040 | GridSize: 300
Generation 20 | Revalues: 71500 | GridSize: 300
Generation 21 | Revalues: 73230 | GridSize: 296
Generation 22 | Revalues: 75420 | GridSize: 291
Generation 23 | Revalues: 77600 | GridSize: 300
Generation 24 | Revalues: 80140 | GridSize: 297
Generation 25 | Revalues: 81660 | GridSize: 298
Generation 26 | Revalues: 83800 | GridSize: 290
Generation 27 | Revalues: 85930 | GridSize: 296
Generation 28 | Revalues: 87970 | GridSize: 294
Generation 29 | Revalues: 89420 | GridSize: 297
Generation 30 | Revalues: 90760 | GridSize: 296
Generation 31 | Revalues: 92700 | GridSize: 295
Generation 32 | Revalues: 93870 | GridSize: 296
Generation 33 | Revalues: 95010 | GridSize: 298
Generation 34 | Revalues: 96420 | GridSize: 299
Generation 35 | Revalues: 97820 | GridSize: 298
Generation 36 | Revalues: 99300 | GridSize: 300
Generation 37 | Revalues: 101020 | GridSize: 299
Generation 38 | Revalues: 103050 | GridSize: 300
Generation 39 | Revalues: 104590 | GridSize: 297
Generation 40 | Revalues: 106920 | GridSize: 296
Generation 41 | Revalues: 108330 | GridSize: 300
Generation 42 | Revalues: 110400 | GridSize: 300
Generation 43 | Revalues: 112600 | GridSize: 296
Generation 44 | Revalues: 114010 | GridSize: 300
Generation 45 | Revalues: 115570 | GridSize: 298
Generation 46 | Revalues: 117120 | GridSize: 300
Generation 47 | Revalues: 118320 | GridSize: 298
Generation 48 | Revalues: 119720 | GridSize: 300
Generation 49 | Revalues: 120920 | GridSize: 300
Generation 50 | Revalues: 122420 | GridSize: 297
Generation 51 | Revalues: 124220 | GridSize: 299
Generation 52 | Revalues: 125310 | GridSize: 300
Generation 53 | Revalues: 126600 | GridSize: 300
Generation 54 | Revalues: 127610 | GridSize: 299
Generation 55 | Revalues: 128920 | GridSize: 299
Generation 56 | Revalues: 130140 | GridSize: 300
Generation 57 | Revalues: 131450 | GridSize: 300
Generation 58 | Revalues: 132910 | GridSize: 300
Generation 59 | Revalues: 134120 | GridSize: 300
Generation 60 | Revalues: 135440 | GridSize: 299
Generation 61 | Revalues: 136550 | GridSize: 300
Generation 62 | Revalues: 137710 | GridSize: 295
Generation 63 | Revalues: 139330 | GridSize: 299
Generation 64 | Revalues: 140870 | GridSize: 300
Generation 65 | Revalues: 142320 | GridSize: 298
Generation 66 | Revalues: 143390 | GridSize: 295
Generation 67 | Revalues: 144410 | GridSize: 299
Generation 68 | Revalues: 145780 | GridSize: 300
Generation 69 | Revalues: 147280 | GridSize: 300
Generation 70 | Revalues: 148680 | GridSize: 300
Generation 71 | Revalues: 149870 | GridSize: 300
Generation 72 | Revalues: 151440 | GridSize: 300
Generation 73 | Revalues: 152650 | GridSize: 299
Generation 74 | Revalues: 153860 | GridSize: 293
Generation 75 | Revalues: 154950 | GridSize: 300
Generation 76 | Revalues: 156170 | GridSize: 297
Generation 77 | Revalues: 157440 | GridSize: 300
Generation 78 | Revalues: 158930 | GridSize: 299
Generation 79 | Revalues: 160260 | GridSize: 300
Generation 80 | Revalues: 161470 | GridSize: 299
Generation 81 | Revalues: 162810 | GridSize: 300
Generation 82 | Revalues: 164090 | GridSize: 299
Generation 83 | Revalues: 165190 | GridSize: 300
Generation 84 | Revalues: 166350 | GridSize: 291
Generation 85 | Revalues: 167410 | GridSize: 300
Generation 86 | Revalues: 168740 | GridSize: 300
Generation 87 | Revalues: 169860 | GridSize: 300
Generation 88 | Revalues: 171580 | GridSize: 300
Generation 89 | Revalues: 172730 | GridSize: 300
Generation 90 | Revalues: 174050 | GridSize: 298
Generation 91 | Revalues: 175340 | GridSize: 298
Generation 92 | Revalues: 176710 | GridSize: 297
Generation 93 | Revalues: 177940 | GridSize: 300
Generation 94 | Revalues: 179120 | GridSize: 300
Generation 95 | Revalues: 180580 | GridSize: 300
Generation 96 | Revalues: 181770 | GridSize: 296
Generation 97 | Revalues: 183000 | GridSize: 300
Generation 98 | Revalues: 184160 | GridSize: 297
Generation 99 | Revalues: 185320 | GridSize: 300
Generation 100 | Revalues: 186600 | GridSize: 300
Generation 101 | Revalues: 188080 | GridSize: 297
Generation 102 | Revalues: 189080 | GridSize: 300
Generation 103 | Revalues: 190120 | GridSize: 300
Generation 104 | Revalues: 191350 | GridSize: 300
Generation 105 | Revalues: 192510 | GridSize: 300
Generation 106 | Revalues: 193670 | GridSize: 300
Generation 107 | Revalues: 194970 | GridSize: 300
Generation 108 | Revalues: 196040 | GridSize: 300
Generation 109 | Revalues: 197090 | GridSize: 300
Generation 110 | Revalues: 198440 | GridSize: 299
Generation 111 | Revalues: 199540 | GridSize: 300
Generation 112 | Revalues: 200780 | GridSize: 299
Generation 113 | Revalues: 201930 | GridSize: 300
Generation 114 | Revalues: 203020 | GridSize: 299
Generation 115 | Revalues: 204340 | GridSize: 296
Generation 116 | Revalues: 205490 | GridSize: 296
Generation 117 | Revalues: 206640 | GridSize: 300
Generation 118 | Revalues: 207700 | GridSize: 300
Generation 119 | Revalues: 208830 | GridSize: 298
Generation 120 | Revalues: 209990 | GridSize: 296
Generation 121 | Revalues: 211050 | GridSize: 300
Generation 122 | Revalues: 212160 | GridSize: 300
Generation 123 | Revalues: 213330 | GridSize: 299
Generation 124 | Revalues: 214390 | GridSize: 297
Generation 125 | Revalues: 215830 | GridSize: 300
Generation 126 | Revalues: 216950 | GridSize: 300
Generation 127 | Revalues: 218300 | GridSize: 300
Generation 128 | Revalues: 219470 | GridSize: 300
Generation 129 | Revalues: 220600 | GridSize: 300
Generation 130 | Revalues: 221920 | GridSize: 296
Generation 131 | Revalues: 223230 | GridSize: 300
Generation 132 | Revalues: 224500 | GridSize: 300
Generation 133 | Revalues: 225650 | GridSize: 297
Generation 134 | Revalues: 226830 | GridSize: 300
Generation 135 | Revalues: 228160 | GridSize: 299
Generation 136 | Revalues: 229190 | GridSize: 300
Generation 137 | Revalues: 230400 | GridSize: 300
Generation 138 | Revalues: 231450 | GridSize: 297
Generation 139 | Revalues: 232610 | GridSize: 300
Generation 140 | Revalues: 233740 | GridSize: 299
Generation 141 | Revalues: 234970 | GridSize: 300
Generation 142 | Revalues: 236030 | GridSize: 298
Generation 143 | Revalues: 237300 | GridSize: 299
Generation 144 | Revalues: 238420 | GridSize: 300
Generation 145 | Revalues: 239540 | GridSize: 296
Generation 146 | Revalues: 240680 | GridSize: 299
Generation 147 | Revalues: 241970 | GridSize: 298
Generation 148 | Revalues: 243090 | GridSize: 300
Generation 149 | Revalues: 244200 | GridSize: 300
Generation 150 | Revalues: 245340 | GridSize: 300
Generation 151 | Revalues: 246590 | GridSize: 300
Generation 152 | Revalues: 247670 | GridSize: 300
Generation 153 | Revalues: 248850 | GridSize: 300
Generation 154 | Revalues: 249900 | GridSize: 300
Generation 155 | Revalues: 251150 | GridSize: 299
Generation 156 | Revalues: 252160 | GridSize: 300
Generation 157 | Revalues: 253350 | GridSize: 299
Generation 158 | Revalues: 254370 | GridSize: 299
Generation 159 | Revalues: 255480 | GridSize: 298
Generation 160 | Revalues: 256630 | GridSize: 299
Generation 161 | Revalues: 257740 | GridSize: 300
Generation 162 | Revalues: 258880 | GridSize: 297
Generation 163 | Revalues: 259960 | GridSize: 300
Generation 164 | Revalues: 261060 | GridSize: 300
Generation 165 | Revalues: 262270 | GridSize: 299
