Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 28450 | GridSize: 218
Generation 2 | Revalues: 32970 | GridSize: 238
Generation 3 | Revalues: 35600 | GridSize: 238
Generation 4 | Revalues: 38290 | GridSize: 245
Generation 5 | Revalues: 40880 | GridSize: 220
Generation 6 | Revalues: 43620 | GridSize: 236
Generation 7 | Revalues: 46080 | GridSize: 236
Generation 8 | Revalues: 50310 | GridSize: 235
Generation 9 | Revalues: 52080 | GridSize: 255
Generation 10 | Revalues: 54390 | GridSize: 269
Generation 11 | Revalues: 55630 | GridSize: 281
Generation 12 | Revalues: 57350 | GridSize: 300
Generation 13 | Revalues: 59290 | GridSize: 286
Generation 14 | Revalues: 61560 | GridSize: 286
Generation 15 | Revalues: 63480 | GridSize: 289
Generation 16 | Revalues: 65220 | GridSize: 297
Generation 17 | Revalues: 66940 | GridSize: 295
Generation 18 | Revalues: 68830 | GridSize: 293
Generation 19 | Revalues: 70380 | GridSize: 300
Generation 20 | Revalues: 71850 | GridSize: 300
Generation 21 | Revalues: 73420 | GridSize: 298
Generation 22 | Revalues: 75390 | GridSize: 283
Generation 23 | Revalues: 76740 | GridSize: 283
Generation 24 | Revalues: 78270 | GridSize: 300
Generation 25 | Revalues: 79580 | GridSize: 298
Generation 26 | Revalues: 80680 | GridSize: 299
Generation 27 | Revalues: 82190 | GridSize: 300
Generation 28 | Revalues: 83870 | GridSize: 289
Generation 29 | Revalues: 85220 | GridSize: 296
Generation 30 | Revalues: 86450 | GridSize: 298
Generation 31 | Revalues: 88140 | GridSize: 295
Generation 32 | Revalues: 90070 | GridSize: 296
Generation 33 | Revalues: 92220 | GridSize: 290
Generation 34 | Revalues: 93600 | GridSize: 300
Generation 35 | Revalues: 94950 | GridSize: 294
Generation 36 | Revalues: 96150 | GridSize: 299
Generation 37 | Revalues: 97570 | GridSize: 300
Generation 38 | Revalues: 99080 | GridSize: 300
Generation 39 | Revalues: 100330 | GridSize: 298
Generation 40 | Revalues: 101760 | GridSize: 300
Generation 41 | Revalues: 103520 | GridSize: 300
Generation 42 | Revalues: 104700 | GridSize: 300
Generation 43 | Revalues: 105880 | GridSize: 300
Generation 44 | Revalues: 107360 | GridSize: 300
Generation 45 | Revalues: 108860 | GridSize: 300
Generation 46 | Revalues: 110390 | GridSize: 300
Generation 47 | Revalues: 111580 | GridSize: 300
Generation 48 | Revalues: 112750 | GridSize: 300
Generation 49 | Revalues: 113990 | GridSize: 300
