Feature,Importance
INF_avg,0.22127536588839805
INF_sd,0.18404359931786826
SUP_avg,0.17712077332915396
INC_r1,0.07439055615821792
IND_avg,0.044085843425109586
IND_kr,0.043997946629109025
INC_avg,0.03359346619281281
SUP_sd,0.033126066332383804
INC_sd,0.032983810785053594
SUP_r1,0.026606117828510027
IND_sd,0.02404324107234855
SUP_sk,0.02160062312955456
IND_sk,0.01828235690122333
INC_kr,0.013785983364144754
INF_r1,0.01340746767858345
INF_kr,0.01043506733143425
INC_sk,0.00899254591603504
IND_r1,0.007146123551126021
INF_sk,0.005876690826486023
SUP_kr,0.0052063543424469795
