Feature,Importance
INF_sd,0.19664511385521738
IND_sd,0.19040192342059073
INC_sd,0.10915152737204101
INF_r1,0.09700597191494996
SUP_sd,0.060753048927953295
INF_sk,0.05875171182583075
INC_r1,0.044687862183549594
SUP_sk,0.042515223612711574
INC_avg,0.034036954475679476
INF_avg,0.03320438832245399
IND_avg,0.03249858631183719
SUP_r1,0.019715183093711282
IND_sk,0.014609110306619743
SUP_kr,0.014175875577736374
INC_kr,0.012974707607923727
SUP_avg,0.012108062814027092
INC_sk,0.008990902499891526
IND_r1,0.007736350084473753
INF_kr,0.006300403248919385
IND_kr,0.003737092543882264
