Feature,Importance
INF_sd,0.22642851045728754
INC_sd,0.12112288331575805
SUP_r1,0.112537783775673
INC_avg,0.10009304168709134
IND_avg,0.0727680720691628
INF_avg,0.0630525000453397
IND_sd,0.04702582615868988
SUP_sd,0.042332925565415805
IND_r1,0.040938629172187414
INC_r1,0.032134846155556784
SUP_kr,0.026015758386714417
INC_kr,0.02213703869648083
INC_sk,0.021075920798649082
IND_kr,0.019164629073921524
INF_r1,0.013959422375352377
SUP_avg,0.013047832892195441
INF_sk,0.013011949393644837
INF_kr,0.004829308428429109
SUP_sk,0.004373535975462519
IND_sk,0.003949585576987571
