Feature,Importance
INC_kr,0.25757843571992944
INF_avg,0.1592493375157724
INC_sd,0.15758044649963135
IND_avg,0.08030643417220899
SUP_avg,0.06134539636049504
INC_sk,0.05787212279417635
SUP_sd,0.04838882759583695
INF_sd,0.035784060534641775
INC_r1,0.03122306062951471
INC_avg,0.025455714374246097
IND_sd,0.01674480459993487
SUP_kr,0.015999840927497008
INF_kr,0.014052951559985783
SUP_r1,0.011286432377036202
INF_sk,0.0053986561979558825
INF_r1,0.005096760013833136
SUP_sk,0.004927831295932682
IND_r1,0.004461745867542753
IND_kr,0.0037786867075220937
IND_sk,0.00346845425630639
