Feature,Importance
IND_sd,0.1444047305373897
INF_sd,0.11155569651787803
INC_avg,0.09583496482043691
INC_sk,0.08193948518070515
SUP_r1,0.07990567478440735
INC_sd,0.07772490591469587
IND_kr,0.06451341913278968
IND_avg,0.05578412996684784
INC_r1,0.053898819428908507
IND_sk,0.045675229034284365
INF_avg,0.04458418067813177
INF_sk,0.030762260131286426
INC_kr,0.029465505708012086
IND_r1,0.020915686927406463
SUP_kr,0.013399359723476665
SUP_sk,0.012915610059022102
INF_r1,0.010215836686578337
INF_kr,0.01004209298106761
SUP_avg,0.009228309901674251
SUP_sd,0.007234101885000872
