Feature,Importance
INC_sd,0.1648950026503863
IND_r1,0.14831935062253374
IND_avg,0.107608674594219
INF_sk,0.08751969740572234
INC_avg,0.07828734255906418
IND_kr,0.0677642097324531
INF_avg,0.06714847971393914
INF_kr,0.05379930178908863
INC_r1,0.049013759697289556
INF_sd,0.043728891350004614
SUP_sd,0.023526534819213834
INC_sk,0.01805598149739092
SUP_sk,0.01596472325477287
SUP_kr,0.014415032163560293
INC_kr,0.013751478280790859
INF_r1,0.013054171058139828
IND_sd,0.012875870880207634
SUP_avg,0.009143309800680283
SUP_r1,0.007126728307232549
IND_sk,0.004001459823310262
