Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 30950 | GridSize: 292
Generation 2 | Revalues: 34670 | GridSize: 294
Generation 3 | Revalues: 38900 | GridSize: 300
Generation 4 | Revalues: 41800 | GridSize: 296
Generation 5 | Revalues: 45310 | GridSize: 300
Generation 6 | Revalues: 48210 | GridSize: 300
Generation 7 | Revalues: 52410 | GridSize: 299
Generation 8 | Revalues: 54580 | GridSize: 290
Generation 9 | Revalues: 56940 | GridSize: 295
Generation 10 | Revalues: 58750 | GridSize: 300
Generation 11 | Revalues: 60490 | GridSize: 300
Generation 12 | Revalues: 62010 | GridSize: 300
Generation 13 | Revalues: 64680 | GridSize: 300
Generation 14 | Revalues: 66290 | GridSize: 300
Generation 15 | Revalues: 67840 | GridSize: 300
Generation 16 | Revalues: 69570 | GridSize: 300
Generation 17 | Revalues: 71800 | GridSize: 300
Generation 18 | Revalues: 73340 | GridSize: 300
Generation 19 | Revalues: 75950 | GridSize: 300
Generation 20 | Revalues: 79050 | GridSize: 293
Generation 21 | Revalues: 80420 | GridSize: 300
Generation 22 | Revalues: 82160 | GridSize: 300
Generation 23 | Revalues: 83940 | GridSize: 298
Generation 24 | Revalues: 85160 | GridSize: 300
Generation 25 | Revalues: 86740 | GridSize: 300
Generation 26 | Revalues: 88390 | GridSize: 298
Generation 27 | Revalues: 90800 | GridSize: 300
Generation 28 | Revalues: 92440 | GridSize: 299
Generation 29 | Revalues: 93680 | GridSize: 297
Generation 30 | Revalues: 95870 | GridSize: 300
Generation 31 | Revalues: 97150 | GridSize: 300
Generation 32 | Revalues: 98440 | GridSize: 300
Generation 33 | Revalues: 99690 | GridSize: 300
Generation 34 | Revalues: 101350 | GridSize: 298
Generation 35 | Revalues: 103000 | GridSize: 300
Generation 36 | Revalues: 104420 | GridSize: 300
Generation 37 | Revalues: 105750 | GridSize: 300
Generation 38 | Revalues: 107210 | GridSize: 300
Generation 39 | Revalues: 108950 | GridSize: 297
Generation 40 | Revalues: 110080 | GridSize: 300
Generation 41 | Revalues: 111400 | GridSize: 299
Generation 42 | Revalues: 112580 | GridSize: 297
Generation 43 | Revalues: 113820 | GridSize: 296
Generation 44 | Revalues: 115800 | GridSize: 299
Generation 45 | Revalues: 117050 | GridSize: 298
Generation 46 | Revalues: 118210 | GridSize: 299
Generation 47 | Revalues: 119380 | GridSize: 300
Generation 48 | Revalues: 120600 | GridSize: 300
Generation 49 | Revalues: 121880 | GridSize: 299
Generation 50 | Revalues: 123470 | GridSize: 300
Generation 51 | Revalues: 124700 | GridSize: 300
Generation 52 | Revalues: 126400 | GridSize: 295
Generation 53 | Revalues: 127560 | GridSize: 300
Generation 54 | Revalues: 128790 | GridSize: 300
Generation 55 | Revalues: 130330 | GridSize: 300
Generation 56 | Revalues: 131490 | GridSize: 300
Generation 57 | Revalues: 132770 | GridSize: 300
Generation 58 | Revalues: 134170 | GridSize: 300
Generation 59 | Revalues: 135510 | GridSize: 300
Generation 60 | Revalues: 137240 | GridSize: 300
Generation 61 | Revalues: 138510 | GridSize: 298
Generation 62 | Revalues: 139980 | GridSize: 300
Generation 63 | Revalues: 141190 | GridSize: 300
Generation 64 | Revalues: 142400 | GridSize: 300
Generation 65 | Revalues: 143640 | GridSize: 300
Generation 66 | Revalues: 144810 | GridSize: 300
Generation 67 | Revalues: 146040 | GridSize: 300
Generation 68 | Revalues: 147530 | GridSize: 298
Generation 69 | Revalues: 149020 | GridSize: 300
Generation 70 | Revalues: 150460 | GridSize: 300
Generation 71 | Revalues: 151750 | GridSize: 299
Generation 72 | Revalues: 152910 | GridSize: 299
Generation 73 | Revalues: 154150 | GridSize: 299
Generation 74 | Revalues: 155220 | GridSize: 300
Generation 75 | Revalues: 156530 | GridSize: 300
Generation 76 | Revalues: 157900 | GridSize: 300
Generation 77 | Revalues: 159160 | GridSize: 300
Generation 78 | Revalues: 160170 | GridSize: 300
Generation 79 | Revalues: 161340 | GridSize: 300
Generation 80 | Revalues: 162540 | GridSize: 300
Generation 81 | Revalues: 163740 | GridSize: 300
Generation 82 | Revalues: 164890 | GridSize: 300
Generation 83 | Revalues: 166130 | GridSize: 300
Generation 84 | Revalues: 167440 | GridSize: 300
Generation 85 | Revalues: 168480 | GridSize: 300
Generation 86 | Revalues: 169860 | GridSize: 300
Generation 87 | Revalues: 171040 | GridSize: 300
Generation 88 | Revalues: 172140 | GridSize: 300
Generation 89 | Revalues: 173270 | GridSize: 300
Generation 90 | Revalues: 174660 | GridSize: 300
Generation 91 | Revalues: 175770 | GridSize: 300
Generation 92 | Revalues: 177110 | GridSize: 300
Generation 93 | Revalues: 178590 | GridSize: 300
Generation 94 | Revalues: 179820 | GridSize: 300
Generation 95 | Revalues: 180960 | GridSize: 300
Generation 96 | Revalues: 182580 | GridSize: 300
Generation 97 | Revalues: 184610 | GridSize: 298
Generation 98 | Revalues: 185940 | GridSize: 300
Generation 99 | Revalues: 187300 | GridSize: 300
Generation 100 | Revalues: 188390 | GridSize: 299
Generation 101 | Revalues: 189580 | GridSize: 300
Generation 102 | Revalues: 190750 | GridSize: 300
Generation 103 | Revalues: 191900 | GridSize: 300
Generation 104 | Revalues: 193090 | GridSize: 300
Generation 105 | Revalues: 194400 | GridSize: 298
Generation 106 | Revalues: 195590 | GridSize: 300
Generation 107 | Revalues: 196710 | GridSize: 300
Generation 108 | Revalues: 197870 | GridSize: 300
Generation 109 | Revalues: 199000 | GridSize: 299
Generation 110 | Revalues: 200320 | GridSize: 300
Generation 111 | Revalues: 201460 | GridSize: 299
Generation 112 | Revalues: 202730 | GridSize: 300
Generation 113 | Revalues: 203880 | GridSize: 300
Generation 114 | Revalues: 205120 | GridSize: 300
Generation 115 | Revalues: 206500 | GridSize: 293
Generation 116 | Revalues: 207600 | GridSize: 299
Generation 117 | Revalues: 209000 | GridSize: 300
Generation 118 | Revalues: 210360 | GridSize: 300
Generation 119 | Revalues: 211530 | GridSize: 300
Generation 120 | Revalues: 213000 | GridSize: 299
Generation 121 | Revalues: 214150 | GridSize: 300
Generation 122 | Revalues: 215380 | GridSize: 300
Generation 123 | Revalues: 216730 | GridSize: 300
Generation 124 | Revalues: 218290 | GridSize: 300
Generation 125 | Revalues: 219600 | GridSize: 300
Generation 126 | Revalues: 220690 | GridSize: 300
Generation 127 | Revalues: 221800 | GridSize: 300
Generation 128 | Revalues: 222820 | GridSize: 300
Generation 129 | Revalues: 223960 | GridSize: 298
Generation 130 | Revalues: 225030 | GridSize: 299
Generation 131 | Revalues: 226220 | GridSize: 300
Generation 132 | Revalues: 227630 | GridSize: 300
Generation 133 | Revalues: 228720 | GridSize: 300
Generation 134 | Revalues: 229800 | GridSize: 299
Generation 135 | Revalues: 230890 | GridSize: 300
Generation 136 | Revalues: 232230 | GridSize: 300
Generation 137 | Revalues: 233320 | GridSize: 300
Generation 138 | Revalues: 234510 | GridSize: 300
Generation 139 | Revalues: 235680 | GridSize: 300
Generation 140 | Revalues: 236810 | GridSize: 300
Generation 141 | Revalues: 238020 | GridSize: 300
Generation 142 | Revalues: 239100 | GridSize: 300
Generation 143 | Revalues: 240390 | GridSize: 300
Generation 144 | Revalues: 241600 | GridSize: 300
Generation 145 | Revalues: 242940 | GridSize: 300
Generation 146 | Revalues: 244560 | GridSize: 300
Generation 147 | Revalues: 245710 | GridSize: 300
Generation 148 | Revalues: 246800 | GridSize: 299
Generation 149 | Revalues: 247960 | GridSize: 300
Generation 150 | Revalues: 249270 | GridSize: 299
Generation 151 | Revalues: 250430 | GridSize: 300
Generation 152 | Revalues: 251910 | GridSize: 296
Generation 153 | Revalues: 253410 | GridSize: 300
Generation 154 | Revalues: 254580 | GridSize: 300
Generation 155 | Revalues: 255630 | GridSize: 300
Generation 156 | Revalues: 256690 | GridSize: 298
Generation 157 | Revalues: 257790 | GridSize: 300
Generation 158 | Revalues: 258930 | GridSize: 300
Generation 159 | Revalues: 260050 | GridSize: 300
Generation 160 | Revalues: 261180 | GridSize: 300
Generation 161 | Revalues: 262360 | GridSize: 300
Generation 162 | Revalues: 263430 | GridSize: 300
Generation 163 | Revalues: 264980 | GridSize: 300
Generation 164 | Revalues: 266150 | GridSize: 299
Generation 165 | Revalues: 267250 | GridSize: 300
Generation 166 | Revalues: 268690 | GridSize: 300
Generation 167 | Revalues: 269760 | GridSize: 300
Generation 168 | Revalues: 271060 | GridSize: 300
Generation 169 | Revalues: 272430 | GridSize: 300
Generation 170 | Revalues: 273600 | GridSize: 294
Generation 171 | Revalues: 275180 | GridSize: 300
Generation 172 | Revalues: 276240 | GridSize: 299
Generation 173 | Revalues: 277320 | GridSize: 300
Generation 174 | Revalues: 278420 | GridSize: 298
Generation 175 | Revalues: 279480 | GridSize: 300
Generation 176 | Revalues: 280610 | GridSize: 300
Generation 177 | Revalues: 281760 | GridSize: 300
Generation 178 | Revalues: 282950 | GridSize: 300
Generation 179 | Revalues: 283970 | GridSize: 300
Generation 180 | Revalues: 285130 | GridSize: 298
Generation 181 | Revalues: 286210 | GridSize: 300
Generation 182 | Revalues: 287480 | GridSize: 299
Generation 183 | Revalues: 288810 | GridSize: 299
