Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 28540 | GridSize: 228
Generation 2 | Revalues: 33170 | GridSize: 285
Generation 3 | Revalues: 38470 | GridSize: 278
Generation 4 | Revalues: 42540 | GridSize: 300
Generation 5 | Revalues: 47530 | GridSize: 272
Generation 6 | Revalues: 49800 | GridSize: 287
Generation 7 | Revalues: 53040 | GridSize: 297
Generation 8 | Revalues: 55510 | GridSize: 300
Generation 9 | Revalues: 56890 | GridSize: 298
Generation 10 | Revalues: 58800 | GridSize: 297
Generation 11 | Revalues: 60620 | GridSize: 300
Generation 12 | Revalues: 62820 | GridSize: 290
Generation 13 | Revalues: 65950 | GridSize: 299
Generation 14 | Revalues: 68180 | GridSize: 289
Generation 15 | Revalues: 70050 | GridSize: 300
Generation 16 | Revalues: 71890 | GridSize: 300
Generation 17 | Revalues: 74260 | GridSize: 300
Generation 18 | Revalues: 76090 | GridSize: 299
Generation 19 | Revalues: 78060 | GridSize: 300
Generation 20 | Revalues: 79750 | GridSize: 300
Generation 21 | Revalues: 81390 | GridSize: 300
Generation 22 | Revalues: 83700 | GridSize: 299
Generation 23 | Revalues: 86340 | GridSize: 300
Generation 24 | Revalues: 88700 | GridSize: 300
Generation 25 | Revalues: 90020 | GridSize: 300
Generation 26 | Revalues: 92970 | GridSize: 296
Generation 27 | Revalues: 96000 | GridSize: 300
Generation 28 | Revalues: 98760 | GridSize: 294
Generation 29 | Revalues: 100430 | GridSize: 300
Generation 30 | Revalues: 103260 | GridSize: 300
Generation 31 | Revalues: 105080 | GridSize: 299
Generation 32 | Revalues: 106500 | GridSize: 299
Generation 33 | Revalues: 108100 | GridSize: 300
Generation 34 | Revalues: 109840 | GridSize: 300
Generation 35 | Revalues: 111120 | GridSize: 299
Generation 36 | Revalues: 114160 | GridSize: 298
Generation 37 | Revalues: 116120 | GridSize: 300
Generation 38 | Revalues: 117590 | GridSize: 296
Generation 39 | Revalues: 119410 | GridSize: 300
Generation 40 | Revalues: 120920 | GridSize: 298
Generation 41 | Revalues: 122490 | GridSize: 300
Generation 42 | Revalues: 124490 | GridSize: 300
Generation 43 | Revalues: 125800 | GridSize: 296
Generation 44 | Revalues: 127280 | GridSize: 300
Generation 45 | Revalues: 129340 | GridSize: 300
Generation 46 | Revalues: 130480 | GridSize: 300
Generation 47 | Revalues: 132760 | GridSize: 297
Generation 48 | Revalues: 134210 | GridSize: 300
Generation 49 | Revalues: 135610 | GridSize: 300
Generation 50 | Revalues: 137970 | GridSize: 295
Generation 51 | Revalues: 139330 | GridSize: 300
Generation 52 | Revalues: 140600 | GridSize: 300
Generation 53 | Revalues: 142010 | GridSize: 300
Generation 54 | Revalues: 143170 | GridSize: 300
Generation 55 | Revalues: 144540 | GridSize: 300
Generation 56 | Revalues: 145660 | GridSize: 294
Generation 57 | Revalues: 147160 | GridSize: 300
Generation 58 | Revalues: 148760 | GridSize: 291
Generation 59 | Revalues: 149990 | GridSize: 300
Generation 60 | Revalues: 151340 | GridSize: 300
Generation 61 | Revalues: 152950 | GridSize: 300
Generation 62 | Revalues: 155680 | GridSize: 297
Generation 63 | Revalues: 156980 | GridSize: 300
Generation 64 | Revalues: 158270 | GridSize: 300
Generation 65 | Revalues: 159540 | GridSize: 300
Generation 66 | Revalues: 161030 | GridSize: 300
Generation 67 | Revalues: 162460 | GridSize: 299
Generation 68 | Revalues: 163670 | GridSize: 299
Generation 69 | Revalues: 164990 | GridSize: 298
Generation 70 | Revalues: 166240 | GridSize: 300
Generation 71 | Revalues: 167620 | GridSize: 287
