Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 31670 | GridSize: 300
Generation 2 | Revalues: 34990 | GridSize: 300
Generation 3 | Revalues: 41230 | GridSize: 300
Generation 4 | Revalues: 43660 | GridSize: 300
Generation 5 | Revalues: 45620 | GridSize: 300
Generation 6 | Revalues: 47220 | GridSize: 300
Generation 7 | Revalues: 49200 | GridSize: 300
Generation 8 | Revalues: 50840 | GridSize: 300
Generation 9 | Revalues: 54200 | GridSize: 299
Generation 10 | Revalues: 55490 | GridSize: 298
Generation 11 | Revalues: 57700 | GridSize: 300
Generation 12 | Revalues: 59570 | GridSize: 299
Generation 13 | Revalues: 61960 | GridSize: 299
Generation 14 | Revalues: 63360 | GridSize: 300
Generation 15 | Revalues: 64940 | GridSize: 300
Generation 16 | Revalues: 66400 | GridSize: 300
Generation 17 | Revalues: 68030 | GridSize: 300
Generation 18 | Revalues: 69560 | GridSize: 300
Generation 19 | Revalues: 70890 | GridSize: 300
Generation 20 | Revalues: 72460 | GridSize: 300
Generation 21 | Revalues: 74100 | GridSize: 300
Generation 22 | Revalues: 75640 | GridSize: 299
Generation 23 | Revalues: 77290 | GridSize: 297
Generation 24 | Revalues: 78970 | GridSize: 300
Generation 25 | Revalues: 80370 | GridSize: 300
Generation 26 | Revalues: 81690 | GridSize: 300
Generation 27 | Revalues: 83050 | GridSize: 300
Generation 28 | Revalues: 84240 | GridSize: 300
Generation 29 | Revalues: 86120 | GridSize: 300
Generation 30 | Revalues: 87430 | GridSize: 300
Generation 31 | Revalues: 89200 | GridSize: 299
Generation 32 | Revalues: 90430 | GridSize: 299
Generation 33 | Revalues: 91800 | GridSize: 300
Generation 34 | Revalues: 93320 | GridSize: 300
Generation 35 | Revalues: 95020 | GridSize: 300
Generation 36 | Revalues: 96500 | GridSize: 300
Generation 37 | Revalues: 98120 | GridSize: 299
Generation 38 | Revalues: 99450 | GridSize: 300
Generation 39 | Revalues: 101180 | GridSize: 300
Generation 40 | Revalues: 102680 | GridSize: 299
Generation 41 | Revalues: 104630 | GridSize: 299
Generation 42 | Revalues: 105940 | GridSize: 300
Generation 43 | Revalues: 107150 | GridSize: 300
Generation 44 | Revalues: 108610 | GridSize: 300
Generation 45 | Revalues: 109970 | GridSize: 300
Generation 46 | Revalues: 111150 | GridSize: 300
Generation 47 | Revalues: 113130 | GridSize: 300
Generation 48 | Revalues: 114540 | GridSize: 300
Generation 49 | Revalues: 116360 | GridSize: 300
Generation 50 | Revalues: 117840 | GridSize: 300
Generation 51 | Revalues: 119020 | GridSize: 300
Generation 52 | Revalues: 120230 | GridSize: 300
Generation 53 | Revalues: 121590 | GridSize: 300
