Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
G,0.2200000000,0.1029563014,0.3490304709,2.0685297259,-0.4068404933,0.2500000000,0.1140175425,-0.0000000000,2.5000000000,0.6071940134,0.5300000000,0.0927361850,-0.1202185792,2.4826933478,0.9704949588,0.5300000000,0.0927361850,-0.1202185792,2.4826933478,0.9704949588
