Generation 0 | Revalues: 100 | GridSize: 1
Generation 1 | Revalues: 27390 | GridSize: 299
Generation 2 | Revalues: 33460 | GridSize: 292
Generation 3 | Revalues: 35850 | GridSize: 295
Generation 4 | Revalues: 42390 | GridSize: 300
Generation 5 | Revalues: 45670 | GridSize: 300
Generation 6 | Revalues: 47400 | GridSize: 298
Generation 7 | Revalues: 49510 | GridSize: 300
Generation 8 | Revalues: 51570 | GridSize: 300
Generation 9 | Revalues: 54250 | GridSize: 299
Generation 10 | Revalues: 55910 | GridSize: 300
Generation 11 | Revalues: 57500 | GridSize: 300
Generation 12 | Revalues: 59500 | GridSize: 300
Generation 13 | Revalues: 61900 | GridSize: 300
Generation 14 | Revalues: 63580 | GridSize: 300
Generation 15 | Revalues: 65350 | GridSize: 300
Generation 16 | Revalues: 67210 | GridSize: 298
Generation 17 | Revalues: 68520 | GridSize: 300
Generation 18 | Revalues: 70010 | GridSize: 300
Generation 19 | Revalues: 71360 | GridSize: 300
Generation 20 | Revalues: 72560 | GridSize: 300
Generation 21 | Revalues: 74150 | GridSize: 300
Generation 22 | Revalues: 75610 | GridSize: 299
Generation 23 | Revalues: 77490 | GridSize: 300
Generation 24 | Revalues: 79270 | GridSize: 299
Generation 25 | Revalues: 81140 | GridSize: 299
Generation 26 | Revalues: 82490 | GridSize: 300
Generation 27 | Revalues: 84060 | GridSize: 300
Generation 28 | Revalues: 85540 | GridSize: 300
Generation 29 | Revalues: 87200 | GridSize: 296
Generation 30 | Revalues: 88420 | GridSize: 300
Generation 31 | Revalues: 89530 | GridSize: 300
Generation 32 | Revalues: 90960 | GridSize: 299
Generation 33 | Revalues: 92280 | GridSize: 300
Generation 34 | Revalues: 93720 | GridSize: 300
Generation 35 | Revalues: 95030 | GridSize: 299
Generation 36 | Revalues: 96270 | GridSize: 300
Generation 37 | Revalues: 97670 | GridSize: 297
Generation 38 | Revalues: 98840 | GridSize: 300
Generation 39 | Revalues: 100320 | GridSize: 300
Generation 40 | Revalues: 101820 | GridSize: 299
Generation 41 | Revalues: 103360 | GridSize: 300
Generation 42 | Revalues: 104900 | GridSize: 299
Generation 43 | Revalues: 106070 | GridSize: 300
Generation 44 | Revalues: 107390 | GridSize: 299
Generation 45 | Revalues: 108490 | GridSize: 300
Generation 46 | Revalues: 109660 | GridSize: 300
Generation 47 | Revalues: 110740 | GridSize: 300
Generation 48 | Revalues: 112760 | GridSize: 300
Generation 49 | Revalues: 114010 | GridSize: 300
Generation 50 | Revalues: 115310 | GridSize: 300
Generation 51 | Revalues: 116690 | GridSize: 299
Generation 52 | Revalues: 117770 | GridSize: 300
Generation 53 | Revalues: 119340 | GridSize: 299
Generation 54 | Revalues: 120520 | GridSize: 300
Generation 55 | Revalues: 122850 | GridSize: 299
Generation 56 | Revalues: 124050 | GridSize: 300
Generation 57 | Revalues: 125250 | GridSize: 300
Generation 58 | Revalues: 126570 | GridSize: 299
Generation 59 | Revalues: 127970 | GridSize: 300
Generation 60 | Revalues: 129420 | GridSize: 300
Generation 61 | Revalues: 130950 | GridSize: 300
Generation 62 | Revalues: 132280 | GridSize: 300
Generation 63 | Revalues: 133410 | GridSize: 299
Generation 64 | Revalues: 134730 | GridSize: 296
Generation 65 | Revalues: 135880 | GridSize: 300
Generation 66 | Revalues: 136990 | GridSize: 300
Generation 67 | Revalues: 138150 | GridSize: 300
Generation 68 | Revalues: 139340 | GridSize: 300
Generation 69 | Revalues: 140550 | GridSize: 300
Generation 70 | Revalues: 141870 | GridSize: 298
Generation 71 | Revalues: 143010 | GridSize: 300
Generation 72 | Revalues: 144140 | GridSize: 298
Generation 73 | Revalues: 145480 | GridSize: 299
Generation 74 | Revalues: 146530 | GridSize: 298
Generation 75 | Revalues: 147640 | GridSize: 300
Generation 76 | Revalues: 148920 | GridSize: 296
Generation 77 | Revalues: 150300 | GridSize: 300
Generation 78 | Revalues: 151630 | GridSize: 298
Generation 79 | Revalues: 153060 | GridSize: 300
Generation 80 | Revalues: 154410 | GridSize: 300
Generation 81 | Revalues: 156350 | GridSize: 300
Generation 82 | Revalues: 157650 | GridSize: 299
Generation 83 | Revalues: 158860 | GridSize: 297
Generation 84 | Revalues: 160170 | GridSize: 300
Generation 85 | Revalues: 161260 | GridSize: 300
Generation 86 | Revalues: 162330 | GridSize: 300
Generation 87 | Revalues: 163840 | GridSize: 300
Generation 88 | Revalues: 165320 | GridSize: 300
Generation 89 | Revalues: 166450 | GridSize: 300
Generation 90 | Revalues: 167580 | GridSize: 300
Generation 91 | Revalues: 168960 | GridSize: 296
Generation 92 | Revalues: 170450 | GridSize: 300
Generation 93 | Revalues: 171690 | GridSize: 300
Generation 94 | Revalues: 172800 | GridSize: 300
Generation 95 | Revalues: 173830 | GridSize: 300
Generation 96 | Revalues: 174840 | GridSize: 298
Generation 97 | Revalues: 176040 | GridSize: 300
Generation 98 | Revalues: 177190 | GridSize: 300
Generation 99 | Revalues: 178290 | GridSize: 299
Generation 100 | Revalues: 179440 | GridSize: 300
Generation 101 | Revalues: 180470 | GridSize: 300
Generation 102 | Revalues: 181540 | GridSize: 300
Generation 103 | Revalues: 182690 | GridSize: 295
Generation 104 | Revalues: 184020 | GridSize: 300
Generation 105 | Revalues: 185220 | GridSize: 300
Generation 106 | Revalues: 186400 | GridSize: 300
Generation 107 | Revalues: 187580 | GridSize: 300
Generation 108 | Revalues: 188750 | GridSize: 300
Generation 109 | Revalues: 189790 | GridSize: 300
Generation 110 | Revalues: 191100 | GridSize: 300
Generation 111 | Revalues: 192140 | GridSize: 300
Generation 112 | Revalues: 193220 | GridSize: 300
Generation 113 | Revalues: 194470 | GridSize: 300
Generation 114 | Revalues: 195740 | GridSize: 298
Generation 115 | Revalues: 196850 | GridSize: 300
Generation 116 | Revalues: 198190 | GridSize: 300
Generation 117 | Revalues: 199430 | GridSize: 300
Generation 118 | Revalues: 200610 | GridSize: 298
Generation 119 | Revalues: 201670 | GridSize: 300
Generation 120 | Revalues: 202730 | GridSize: 300
Generation 121 | Revalues: 203850 | GridSize: 300
Generation 122 | Revalues: 204960 | GridSize: 300
Generation 123 | Revalues: 206130 | GridSize: 300
Generation 124 | Revalues: 207170 | GridSize: 300
Generation 125 | Revalues: 208270 | GridSize: 300
Generation 126 | Revalues: 209380 | GridSize: 299
Generation 127 | Revalues: 210600 | GridSize: 300
Generation 128 | Revalues: 211800 | GridSize: 300
Generation 129 | Revalues: 213090 | GridSize: 300
Generation 130 | Revalues: 214240 | GridSize: 300
Generation 131 | Revalues: 215410 | GridSize: 300
Generation 132 | Revalues: 216600 | GridSize: 299
Generation 133 | Revalues: 217820 | GridSize: 299
Generation 134 | Revalues: 218960 | GridSize: 300
Generation 135 | Revalues: 220410 | GridSize: 299
Generation 136 | Revalues: 221460 | GridSize: 300
Generation 137 | Revalues: 222720 | GridSize: 300
Generation 138 | Revalues: 224110 | GridSize: 300
Generation 139 | Revalues: 225310 | GridSize: 300
Generation 140 | Revalues: 226360 | GridSize: 299
Generation 141 | Revalues: 227700 | GridSize: 299
Generation 142 | Revalues: 228770 | GridSize: 300
Generation 143 | Revalues: 229900 | GridSize: 300
