Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.27,0.0748331477,-0.0388209921,2.5165816327,0.0143175665,0.26,0.0894427191,-0.2581290645,2.616875,0.2431723926,0.47,0.1104536102,-0.1490479317,2.94853534,0.2894175488,0.47,0.1104536102,-0.1490479317,2.94853534,0.2894175488,0.9328896170499998,0.8672645405285
1,0.248,0.0932523458,0.0558743526,2.6273163057,0.0211906836,0.29,0.0979795897,-0.2667785235,1.9752604167,0.1211987112,0.462,0.084,-0.1806690269,3.7125773212,0.9857466796,0.462,0.084,-0.1806690269,3.7125773212,0.9857466796,0.7864280212064999,0.7718365639325001
10,0.282,0.0998799279,-0.2301042586,3.8112547902,0.8927479636,0.192,0.079598995,-0.1338170953,1.8454478497,-0.1535157193,0.526,0.0949947367,-0.1674310296,2.1222744077,0.0041435666,0.526,0.0949947367,-0.1674310296,2.1222744077,0.0041435666,0.987695161085,0.9622513469200001
100,0.206,0.1061319933,-0.0414272581,2.0530551879,0.3948503057,0.316,0.1230609605,0.2991901237,1.9202772245,0.0316542639,0.478,0.1158274579,-0.1745492389,2.7180143219,0.5605772046,0.478,0.1158274579,-0.1745492389,2.7180143219,0.5605772046,0.917417823655,0.8839551456435
101,0.238,0.095163018,0.240592338,2.5304684476,-0.2811058744,0.216,0.0674091982,-0.2431182947,2.7865347897,-0.69279424,0.546,0.1009158065,-0.0635105708,3.1868300413,0.5471027164,0.546,0.1009158065,-0.0635105708,3.1868300413,0.5471027164,0.8580990758824999,0.8549473397502501
102,0.25,0.1,-0.0909090909,2.59,-0.3,0.258,0.0945304184,0.0131461117,3.0579499378,0.5505041881,0.492,0.1137365377,-0.068942244,2.2696276689,-0.2915960102,0.492,0.1137365377,-0.068942244,2.2696276689,-0.2915960102,0.87030830845,0.8015203408740001
103,0.264,0.1276871176,0.0866559975,3.1411385347,0.6953023897,0.272,0.0928224111,-0.260773185,2.205868204,-0.0178854127,0.464,0.1237093368,0.2639443705,4.4019133127,-1.2098321907,0.464,0.1237093368,0.2639443705,4.4019133127,-1.2098321907,0.8193412249430001,0.8067063625380001
104,0.268,0.0870402206,0.014153039,2.2453337333,0.4853744144,0.288,0.1060942977,-0.0458385711,2.7619115813,0.4914966259,0.444,0.120266371,-0.1508031647,1.8304242697,-0.1002752009,0.444,0.120266371,-0.1508031647,1.8304242697,-0.1002752009,0.9348238153449999,0.9161733043725002
105,0.23,0.0761577311,0.136331192,1.9114149822,-0.2580850577,0.296,0.08822698,-0.0553828176,2.9061912121,0.1215448546,0.474,0.104995238,-0.0145105755,1.8814856516,0.2872201586,0.474,0.104995238,-0.0145105755,1.8814856516,0.2872201586,0.8906735659259999,0.8695021116699998
106,0.236,0.079397733,-0.1196130617,3.0341592801,0.8840986871,0.242,0.0923904757,0.1032924588,2.3110416526,0.0068167545,0.522,0.1068456831,0.2210557383,2.5189694298,0.2056945559,0.522,0.1068456831,0.2210557383,2.5189694298,0.2056945559,0.9063076756499997,0.8869057031180001
107,0.204,0.0760526134,-0.1109141405,2.2387326894,-0.1351979534,0.26,0.1,-0.1319073084,2.3248,-0.306,0.536,0.100518655,-0.1871036281,2.8224630118,-0.2933006344,0.536,0.100518655,-0.1871036281,2.8224630118,-0.2933006344,0.8782541806919999,0.8767567097211
108,0.278,0.0928224111,0.0219583666,2.858925417,-0.6573189261,0.206,0.0697423831,0.2850148568,2.1398026316,0.316106959,0.516,0.1026839812,0.0502916338,1.8611239036,0.2861291486,0.516,0.1026839812,0.0502916338,1.8611239036,0.2861291486,0.9723408774929998,0.9671056098826
109,0.282,0.1130309692,-0.2240019782,2.5867264819,0.2636523145,0.232,0.0947417543,-0.3556326983,2.2725270954,-0.2874687547,0.486,0.1261110622,-0.2302342201,2.7758206685,-0.0569824453,0.486,0.1261110622,-0.2302342201,2.7758206685,-0.0569824453,0.9040381258399999,0.842316054223
11,0.33,0.115758369,0.001817631,2.4601247494,-0.1083058922,0.238,0.0851821578,0.2255964315,2.3656693195,-0.1570277752,0.432,0.1047664068,-0.1195598033,2.7091831422,-0.3795616107,0.432,0.1047664068,-0.1195598033,2.7091831422,-0.3795616107,0.841261632385,0.7827758727195
110,0.216,0.0757891813,-0.0764998771,2.1343390414,0.2760920587,0.2,0.0678232998,-0.0444444444,2.8119092628,-0.0,0.584,0.086856203,0.0002388137,3.5852618333,-0.8299086565,0.584,0.086856203,0.0002388137,3.5852618333,-0.8299086565,0.866086683205,0.795922497832
111,0.188,0.0765245059,-0.1749768512,2.5988533548,0.4742935815,0.298,0.0842377588,0.1127195653,2.4737318069,0.4141924374,0.514,0.0932952303,0.0079811151,3.4725776857,0.2175848892,0.514,0.0932952303,0.0079811151,3.4725776857,0.2175848892,0.799677899145,0.7708040615020001
112,0.272,0.0928224111,-0.0548644155,2.3852972897,-0.5055329908,0.24,0.0774596669,-0.1007338225,2.63,-0.6971370023,0.488,0.0778203058,-0.1785097733,2.4254740869,-0.2339502065,0.488,0.0778203058,-0.1785097733,2.4254740869,-0.2339502065,0.8345209516005001,0.8333293816639997
113,0.232,0.0705407684,-0.1347425755,2.6396103225,0.312058718,0.262,0.1210619676,0.0755049924,2.3616802693,0.1412716184,0.506,0.1243543325,-0.0122515289,2.972602221,-0.0746577486,0.506,0.1243543325,-0.0122515289,2.972602221,-0.0746577486,0.9026729472304998,0.8975197271876001
114,0.278,0.0949526198,-0.3356127791,2.2580781165,0.0825891753,0.256,0.1051855503,0.3016922494,2.9597051585,0.0735813644,0.466,0.1026839812,-0.0070478158,4.0630392534,0.5632142398,0.466,0.1026839812,-0.0070478158,4.0630392534,0.5632142398,0.8493097719049999,0.8292313416934999
115,0.262,0.1060942977,-0.0549741281,2.1822633709,0.1616617132,0.3,0.1077032961,-0.2434782609,2.4895957194,-0.2401232821,0.438,0.0874985714,0.1552368354,2.8787665871,0.3692312858,0.438,0.0874985714,0.1552368354,2.8787665871,0.3692312858,0.9758990383189999,0.9746405449170499
116,0.254,0.1066958293,0.2456209909,3.0216617472,0.0933028466,0.26,0.092736185,-0.0645638245,2.0462412115,0.1956036351,0.486,0.0889044431,0.0439474119,2.2854650543,-0.3846417017,0.486,0.0889044431,0.0439474119,2.2854650543,-0.3846417017,0.982528080935,0.9405008791464999
117,0.234,0.1026839812,0.0130779513,2.3835391141,0.3788750703,0.274,0.0788923317,-0.048255919,2.488126235,0.5255283163,0.492,0.1238386046,0.1560020543,2.1713296647,-0.1797735921,0.492,0.1238386046,0.1560020543,2.1713296647,-0.1797735921,0.9249240444054999,0.9107305208708999
118,0.252,0.1053375527,0.0281042264,2.2769134444,0.2296459169,0.268,0.1038075142,0.1823871323,2.4062025155,0.0780097241,0.48,0.0916515139,0.0410305344,2.962585034,-0.3351203314,0.48,0.0916515139,0.0410305344,2.962585034,-0.3351203314,0.9388326723350001,0.903428670614
119,0.296,0.1272163512,-0.0445568348,1.7570676958,-0.1436361122,0.228,0.0664529909,-0.1286067256,2.4704729836,-0.0780218097,0.476,0.1233855745,-0.4525863448,2.802040725,0.0159452989,0.476,0.1233855745,-0.4525863448,2.802040725,0.0159452989,0.8854291619950001,0.8359307471495001
12,0.276,0.1175755077,-0.4007660787,2.6394726161,-0.246620477,0.31,0.1140175425,-0.2966601179,2.2578698225,0.1578704435,0.414,0.1237093368,-0.1672489179,2.2828113092,-0.0372439382,0.414,0.1237093368,-0.1672489179,2.2828113092,-0.0372439382,0.8734524179909998,0.8688203354529499
120,0.394,0.0791454357,-0.3970703227,2.0782798256,-0.4075140058,0.326,0.0873155198,-0.122689694,2.2971700347,0.2144410229,0.28,0.0848528137,-0.2082405345,3.7916666667,-0.9820927516,0.28,0.0848528137,-0.2082405345,3.7916666667,-0.9820927516,0.79384407586295,0.7919610008761
121,0.248,0.1135605565,-0.0866507244,2.4229887968,0.6844655417,0.286,0.1072567014,0.0299960494,3.1356175804,-0.7772936998,0.466,0.0731026675,0.1943764912,2.0857304851,0.1264319796,0.466,0.0731026675,0.1943764912,2.0857304851,0.1264319796,0.8796062302650001,0.7999804580415001
122,0.266,0.124675579,0.0243946274,2.1457698552,-0.087828565,0.24,0.12489996,-0.012998022,1.8920118343,0.1354930532,0.494,0.1098362417,-0.0064605692,2.4305309789,-0.5944103456,0.494,0.1098362417,-0.0064605692,2.4305309789,-0.5944103456,0.9266658233699999,0.8900372554479998
123,0.256,0.1061319933,0.2121064123,2.5959402037,0.2944714401,0.27,0.1216552506,0.1404701218,2.0124178232,-0.1699530071,0.474,0.0981019877,0.4313638761,1.7775148579,0.0140319135,0.474,0.0981019877,0.4313638761,1.7775148579,0.0140319135,0.861521815875,0.8115515313824998
124,0.248,0.094318609,0.1119444594,3.5479877788,-0.3356333937,0.274,0.1407977273,0.1273636876,3.4566368058,0.7304624843,0.478,0.1140876856,-0.0246208809,2.7254246015,0.3062051317,0.478,0.1140876856,-0.0246208809,2.7254246015,0.3062051317,0.9266419692500001,0.9075165321775
125,0.256,0.0886791971,-0.0586882644,2.5822455808,-0.3968721448,0.226,0.0917823512,-0.0080935067,2.3089057719,-0.2452848528,0.518,0.1198999583,-0.2860551618,2.8322138641,0.599219647,0.518,0.1198999583,-0.2860551618,2.8322138641,0.599219647,0.957001027015,0.9272154506489999
126,0.244,0.0897997773,-0.0661883263,2.4714811272,-0.2756794408,0.246,0.1156892389,-0.1197507693,3.2172218374,0.4073096111,0.51,0.1166190379,-0.2518830973,2.2904411765,0.1172747678,0.51,0.1166190379,-0.2518830973,2.2904411765,0.1172747678,0.8853713990900001,0.8692412053764998
127,0.25,0.1104536102,-0.2561983471,2.7647137866,0.4675206558,0.302,0.092173749,0.3173129437,3.2043154904,0.4392956332,0.448,0.106282642,-0.018605915,2.9495476852,-0.272550828,0.448,0.106282642,-0.018605915,2.9495476852,-0.272550828,0.8651535087749999,0.8367313142450001
128,0.274,0.1123565752,0.4480737451,2.2355161513,-0.1852467305,0.228,0.1140876856,0.0717600857,3.6681912744,0.7708624492,0.498,0.1260793401,0.1557416786,2.411131717,0.1798182307,0.498,0.1260793401,0.1557416786,2.411131717,0.1798182307,0.951881260625,0.8983628565774998
129,0.284,0.0924337601,-0.0651483461,2.3621964819,0.6257745718,0.276,0.1001199281,-0.3581184851,2.5292278579,0.7329119346,0.44,0.12489996,-0.3652579583,2.1286982249,-0.0492702012,0.44,0.12489996,-0.3652579583,2.1286982249,-0.0492702012,0.9272307805900002,0.8623061794704998
13,0.236,0.0932952303,-0.2962043017,2.5918974035,-0.3653605543,0.242,0.0783326241,0.0299137408,2.6886368775,0.2658405716,0.522,0.0775628777,-0.2217944605,1.9811760836,0.3370978149,0.522,0.0775628777,-0.2217944605,1.9811760836,0.3370978149,0.89624138068,0.8358217108365
130,0.242,0.0934665716,0.0057054229,3.0316286278,-0.3549485513,0.258,0.0976524449,0.2898023798,4.2693445678,0.7416385616,0.5,0.0692820323,-0.0212765957,2.2135416667,0.0902109796,0.5,0.0692820323,-0.0212765957,2.2135416667,0.0902109796,0.8943179149270002,0.8913237631640001
131,0.242,0.1006777036,-0.170738686,3.1614684334,0.1898891209,0.25,0.0692820323,-0.25,2.4739583333,-0.2706329387,0.508,0.0976524449,-0.3776612944,2.8639496813,-0.7080823548,0.508,0.0976524449,-0.3776612944,2.8639496813,-0.7080823548,0.9383424713249999,0.9119974904075001
132,0.242,0.0934665716,-0.2090998716,2.8759635511,-0.4651718925,0.222,0.1010742301,-0.4114617594,2.5935489588,0.5521113401,0.536,0.110923397,-0.1165532127,2.9373102893,-0.5242432781,0.536,0.110923397,-0.1165532127,2.9373102893,-0.5242432781,0.87101437945,0.8237318924284999
133,0.282,0.0847112743,-0.1587259041,2.1558427758,0.030163446,0.21,0.0836660027,-0.053092182,2.7424489796,0.3483237661,0.508,0.120565335,0.0056299705,1.9209803516,0.0003560551,0.508,0.120565335,0.0056299705,1.9209803516,0.0003560551,0.8442507867349998,0.7951352326224999
134,0.236,0.087772433,-0.0042227221,3.6407627385,-0.2790421889,0.25,0.0824621125,-0.2686567164,2.8979238754,0.4815045497,0.514,0.0985088828,-0.077942893,2.3804059349,-0.0160179059,0.514,0.0985088828,-0.077942893,2.3804059349,-0.0160179059,0.86073281687,0.7732717427135001
135,0.268,0.0893084542,0.3744202928,2.1367115388,0.0820749842,0.268,0.0858836422,-0.0951998088,2.2752139789,0.2855096354,0.464,0.1127120224,0.200073093,2.8223594465,0.4460443359,0.464,0.1127120224,0.200073093,2.8223594465,0.4460443359,0.8615740300419998,0.8566834280859998
136,0.232,0.0847112743,-0.0104362155,3.2907107676,0.474324136,0.346,0.0937229961,-0.0720680807,3.36402998,0.3346100428,0.422,0.0884081444,-0.6220168849,2.5410181356,0.272788032,0.422,0.0884081444,-0.6220168849,2.5410181356,0.272788032,0.9771487524100003,0.9584185329793999
137,0.258,0.0702566723,-0.1238449143,2.4613148791,0.1471335709,0.174,0.0873155198,-0.089144267,2.0081396463,0.2362168093,0.568,0.0988736568,0.0554331037,3.447199595,-0.7228885236,0.568,0.0988736568,0.0554331037,3.447199595,-0.7228885236,0.9603987116399999,0.911541545658
138,0.224,0.0873155198,0.0991506605,2.2868475208,-0.439769939,0.274,0.1096540013,-0.1661010294,2.2859185156,0.1747831218,0.502,0.1195658814,-0.3710282152,3.2460484523,0.5845714088,0.502,0.1195658814,-0.3710282152,3.2460484523,0.5845714088,0.8275440906400002,0.7936778353955002
139,0.226,0.0895767827,-0.1124227206,2.7911385485,-0.3873983109,0.298,0.1034214678,-0.0850182851,3.4506251227,-0.0820975653,0.476,0.1114629983,0.0523483177,2.9129630497,-0.6438745742,0.476,0.1114629983,0.0523483177,2.9129630497,-0.6438745742,0.8419144427320001,0.8299752547590001
14,0.268,0.1047664068,0.2681450709,2.3466109997,0.3273838901,0.224,0.1225724276,-0.0657257706,3.7283188219,0.9852947392,0.508,0.134669967,-0.0977867132,2.8464434477,-0.0474030494,0.508,0.134669967,-0.0977867132,2.8464434477,-0.0474030494,0.8669734957399999,0.8358313420360002
140,0.234,0.1026839812,-0.3764071895,3.6442435888,0.3234580521,0.188,0.0886340792,-0.0124531225,1.984709496,0.6671517706,0.578,0.1349666626,-0.1382273083,4.2427242581,-0.2855728872,0.578,0.1349666626,-0.1382273083,4.2427242581,-0.2855728872,0.87288338591,0.8236169515959999
141,0.262,0.0790948797,-0.0041560185,2.6242682217,-0.2161281389,0.264,0.0922171351,0.3156778859,2.4926838701,0.4655460875,0.474,0.0970772888,0.0431245763,2.2470519225,0.0630131701,0.474,0.0970772888,0.0431245763,2.2470519225,0.0630131701,0.8730883672190002,0.8539254060581003
142,0.282,0.0746726188,0.2592646124,2.6278547742,0.1967843746,0.316,0.091345498,0.2757170833,2.3307605192,-0.3209291853,0.402,0.0974474217,-0.1918535407,2.1178822955,0.0735021476,0.402,0.0974474217,-0.1918535407,2.1178822955,0.0735021476,0.82569585716,0.7506283497890001
143,0.234,0.1055651458,-0.1656406338,2.8779888057,0.3731734858,0.264,0.1024890238,-0.0497351744,2.2344691233,-0.2683697188,0.502,0.1099818167,0.0826598235,2.7058413643,-0.8400739316,0.502,0.1099818167,0.0826598235,2.7058413643,-0.8400739316,0.7824370710690001,0.7699123826519999
144,0.208,0.0996794864,-0.1839309752,2.4807288385,0.3241306705,0.276,0.1059433811,-0.0002765406,2.6512963007,0.5398598991,0.516,0.1180847154,-0.2378973302,2.3845206249,-0.3664628903,0.516,0.1180847154,-0.2378973302,2.3845206249,-0.3664628903,0.899362696755,0.838492064197
145,0.254,0.0835703297,0.4602890207,3.2870754164,0.6958355075,0.224,0.0906862724,0.127419229,2.8236829854,-0.2895560063,0.522,0.0884081444,-0.2230424085,2.1638687772,-0.3350284385,0.522,0.0884081444,-0.2230424085,2.1638687772,-0.3350284385,0.97672406312,0.9401968125535
146,0.24,0.1183215957,-0.1682808717,2.5840816327,0.7642609189,0.214,0.1015086203,-0.1902770343,2.8146929613,0.3628183737,0.546,0.12240915,0.1318369178,2.7184150013,0.0435464657,0.546,0.12240915,0.1318369178,2.7184150013,0.0435464657,0.9363876502900002,0.9149244691665
147,0.27,0.1039230485,0.1415830546,2.371399177,-0.0855333732,0.27,0.1272792206,0.3151712072,2.4945130316,0.6110799344,0.46,0.1183215957,0.4331228473,2.9330612245,0.2861450834,0.46,0.1183215957,0.4331228473,2.9330612245,0.2861450834,0.88317388078,0.8603355707890001
148,0.27,0.0989949494,-0.1198519204,2.5791336943,0.2721227263,0.222,0.0928224111,0.2582100123,2.8961044167,0.3197167567,0.508,0.1074057727,0.0217569603,2.0192631016,-0.2561481427,0.508,0.1074057727,0.0217569603,2.0192631016,-0.2561481427,0.8938479748614998,0.8872185539639998
149,0.248,0.1004788535,-0.0606348754,3.3035901306,0.7054018732,0.312,0.0696850056,-0.1354163193,2.6291712014,-0.1670969453,0.44,0.092736185,0.0510777882,2.5086533261,0.2181732853,0.44,0.092736185,0.0510777882,2.5086533261,0.2181732853,0.918153244267,0.9138961670473998
15,0.2,0.0824621125,0.1694915254,3.0925605536,0.3210030331,0.32,0.1086278049,0.1451223716,2.2069807527,-0.0514897668,0.48,0.092736185,0.012464046,4.4296917253,-0.9103092249,0.48,0.092736185,0.012464046,4.4296917253,-0.9103092249,0.9177996347949998,0.8981985772099998
150,0.25,0.0969535971,-0.0322580645,2.7444545043,0.3620946928,0.264,0.0900222195,-0.4561929073,2.073786579,0.3178550577,0.486,0.105375519,-0.2614075114,2.5225185617,-0.4750815003,0.486,0.105375519,-0.2614075114,2.5225185617,-0.4750815003,0.9011058428400002,0.841867141465
