Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.235,0.1283549765,0.0019929714,2.8663215752,0.4337600852,0.246,0.1465742133,-0.1250142106,3.3024217474,0.7360659596,0.519,0.1547223319,-0.0938196537,2.269024475,-0.1893632109,0.519,0.1547223319,-0.0938196537,2.269024475,-0.1893632109,0.9328896170499998,0.8672645405285
1,0.258,0.1504526504,-0.0838982137,2.8065316127,0.2249863775,0.264,0.1382172203,-0.0861639806,3.1946036716,0.5263726811,0.478,0.1808756479,-0.2010965495,2.3538295338,0.0050534618,0.478,0.1808756479,-0.2010965495,2.3538295338,0.0050534618,0.7864280212064999,0.7718365639325001
10,0.249,0.1493284969,0.0079263523,2.8542321239,0.4607973178,0.305,0.1409787218,0.1147058454,3.5405767177,0.3825011861,0.446,0.1608850521,0.0120420293,3.017360576,0.2523016391,0.446,0.1608850521,0.0120420293,3.017360576,0.2523016391,0.987695161085,0.9622513469200001
100,0.216,0.1309350984,0.1682988314,3.2783767441,0.58491646,0.272,0.1536749817,0.0732710385,2.6433078304,0.2605805773,0.512,0.1620370328,-0.0462286353,2.3878169886,0.1723035825,0.512,0.1620370328,-0.0462286353,2.3878169886,0.1723035825,0.917417823655,0.8839551456435
101,0.254,0.1417180299,0.0035650229,5.8730101945,0.9517483731,0.284,0.1598249042,-0.0526299085,3.0906432987,0.1298712193,0.462,0.1521709565,-0.0078836518,2.6866059107,0.0098351984,0.462,0.1521709565,-0.0078836518,2.6866059107,0.0098351984,0.8580990758824999,0.8549473397502501
102,0.265,0.1359227722,0.1557299799,3.0349116771,0.1484365943,0.234,0.1266649123,0.0520260693,2.5475714038,0.3169984464,0.501,0.1627851345,0.191625174,2.3383736966,0.1647104209,0.501,0.1627851345,0.191625174,2.3383736966,0.1647104209,0.87030830845,0.8015203408740001
103,0.291,0.1470340097,0.0511711757,2.2956135303,0.2310490048,0.283,0.1356871401,-0.1239697037,2.9738039973,0.429870122,0.426,0.1610093165,-0.0099253012,3.0981429558,0.1342480256,0.426,0.1610093165,-0.0099253012,3.0981429558,0.1342480256,0.8193412249430001,0.8067063625380001
104,0.294,0.1405844942,0.013339648,2.7088335744,0.3656518384,0.232,0.1406271666,0.0504091952,4.6045888711,0.844552252,0.474,0.1610093165,0.0999179955,2.3610590829,0.0238734711,0.474,0.1610093165,0.0999179955,2.3610590829,0.0238734711,0.9348238153449999,0.9161733043725002
105,0.271,0.150529067,0.132469849,2.6584703075,0.4473158627,0.233,0.1208759695,-0.07081385,2.8794371054,0.2987194309,0.496,0.1580632785,0.0838764832,2.8663865719,-0.1013225209,0.496,0.1580632785,0.0838764832,2.8663865719,-0.1013225209,0.8906735659259999,0.8695021116699998
106,0.271,0.1387767992,0.021900108,3.1674143805,0.4377299959,0.254,0.1388668427,-0.1585658463,3.4096135103,0.4774353365,0.475,0.1558043645,-0.1382951326,3.1533683834,-0.4848431554,0.475,0.1558043645,-0.1382951326,3.1533683834,-0.4848431554,0.9063076756499997,0.8869057031180001
107,0.217,0.1442601816,0.0437833675,3.0674297568,0.520860272,0.256,0.1525254077,0.1654844219,2.0230805689,0.3088848802,0.527,0.1725427483,0.0634306944,2.4447955109,-0.3039135393,0.527,0.1725427483,0.0634306944,2.4447955109,-0.3039135393,0.8782541806919999,0.8767567097211
108,0.261,0.1434538253,0.0088972376,2.9275046257,0.3580668041,0.273,0.1317990895,0.0918545235,2.7295794458,0.1907566878,0.466,0.1588836052,0.0471501156,2.7061837361,-0.2108795816,0.466,0.1588836052,0.0471501156,2.7061837361,-0.2108795816,0.9723408774929998,0.9671056098826
109,0.263,0.1128317331,0.0022711028,3.1621427675,0.3855267071,0.236,0.133056379,0.1031853096,2.6388695645,0.1873435025,0.501,0.1345325239,0.0109945362,3.0767680258,0.105015222,0.501,0.1345325239,0.0109945362,3.0767680258,0.105015222,0.9040381258399999,0.842316054223
11,0.281,0.1383437747,0.1558920569,3.1106795736,0.5467947161,0.28,0.1516575089,-0.0204621626,2.5044990548,0.2373769704,0.439,0.167269244,0.1069606734,2.7005246212,-0.115995505,0.439,0.167269244,0.1069606734,2.7005246212,-0.115995505,0.841261632385,0.7827758727195
110,0.256,0.1298614646,-0.069363329,2.3306235575,0.2243085148,0.271,0.1416297991,-0.0118083089,3.2199233235,0.5841428922,0.473,0.158653711,-0.0870416167,2.408810419,-0.0329202212,0.473,0.158653711,-0.0870416167,2.408810419,-0.0329202212,0.866086683205,0.795922497832
111,0.265,0.1402676014,-0.0189277293,2.3949874792,0.0937579811,0.222,0.1229471431,0.0771796386,2.4653643998,0.0278164444,0.513,0.1559839735,0.0225168256,2.7534527579,-0.0898771765,0.513,0.1559839735,0.0225168256,2.7534527579,-0.0898771765,0.799677899145,0.7708040615020001
112,0.242,0.1415485782,0.1933190685,2.3153475272,0.1203694984,0.223,0.1455025773,-0.0219831983,2.9774270588,0.4340406378,0.535,0.1409787218,-0.0613306806,2.8813622879,0.1357089583,0.535,0.1409787218,-0.0613306806,2.8813622879,0.1357089583,0.8345209516005001,0.8333293816639997
113,0.268,0.1509171958,0.039111853,2.5756748364,0.1161566216,0.292,0.1487817193,-0.0255085077,2.3910745793,0.2100471395,0.44,0.1708800749,0.0721073225,2.8194783261,-0.1539171251,0.44,0.1708800749,0.0721073225,2.8194783261,-0.1539171251,0.9026729472304998,0.8975197271876001
114,0.26,0.1385640646,-0.0300151155,2.9166666667,0.3337806244,0.229,0.1321325092,-0.1529365675,3.6228330857,0.5750908793,0.511,0.1509271347,-0.1253784823,2.8150121021,-0.2393965599,0.511,0.1509271347,-0.1253784823,2.8150121021,-0.2393965599,0.8493097719049999,0.8292313416934999
115,0.233,0.1356871401,0.0753420313,2.1765533579,0.1326485061,0.247,0.1337572428,0.0180150888,2.7527638792,0.3775707513,0.52,0.144222051,0.0733927188,2.2503698225,0.0680041106,0.52,0.144222051,0.0733927188,2.2503698225,0.0680041106,0.9758990383189999,0.9746405449170499
116,0.23,0.1315294644,-0.0363882194,2.6043302483,0.4113454464,0.273,0.1391797399,0.1220690663,2.409161013,0.1108042944,0.497,0.1532677396,-3.8956e-06,2.6408068889,0.2670377374,0.497,0.1532677396,-3.8956e-06,2.6408068889,0.2670377374,0.982528080935,0.9405008791464999
117,0.237,0.1487649152,0.1019251437,3.3227217512,0.6812243324,0.256,0.1416474497,0.0857679879,2.5516128294,0.2159144561,0.507,0.1557273258,-0.0180181605,3.203097704,-0.0369687267,0.507,0.1557273258,-0.0180181605,3.203097704,-0.0369687267,0.9249240444054999,0.9107305208708999
118,0.252,0.1322724461,0.2327450572,2.5803466424,-0.0561670665,0.253,0.1388920444,-0.0275620157,4.1287442571,0.5202177593,0.495,0.1558043645,-0.0085559555,2.7322411732,0.194135562,0.495,0.1558043645,-0.0085559555,2.7322411732,0.194135562,0.9388326723350001,0.903428670614
119,0.265,0.1558043645,0.0082078634,2.7432377251,0.57685429,0.21,0.1170469991,0.0594023056,2.8549736267,0.4041049359,0.525,0.1757128339,-0.1096933525,2.8564474094,-0.2287962026,0.525,0.1757128339,-0.1096933525,2.8564474094,-0.2287962026,0.8854291619950001,0.8359307471495001
12,0.303,0.1512977197,-0.0481889973,2.6742786714,0.347626396,0.256,0.1423516772,-0.0422511835,2.3881149404,0.2634778512,0.441,0.1523778199,0.1043086881,2.7491072971,-0.3207570837,0.441,0.1523778199,0.1043086881,2.7491072971,-0.3207570837,0.8734524179909998,0.8688203354529499
120,0.283,0.1720784705,0.0414699559,2.8972208458,0.4523819421,0.335,0.1716828471,0.0814653745,2.6192529573,0.148655669,0.382,0.1681546907,0.1652742781,2.2909440383,0.2592645387,0.382,0.1681546907,0.1652742781,2.2909440383,0.2592645387,0.79384407586295,0.7919610008761
121,0.257,0.1313430622,-0.0304360769,2.6918248313,0.0330505903,0.235,0.1306713435,-0.0823266942,2.7123576333,0.2215162596,0.508,0.1390539464,-0.1126281,2.4846343366,-0.1207164479,0.508,0.1390539464,-0.1126281,2.4846343366,-0.1207164479,0.8796062302650001,0.7999804580415001
122,0.27,0.1438749457,0.0542830856,2.7814184695,0.2921216429,0.235,0.132947358,0.1337702226,3.294476932,0.4388588168,0.495,0.1479019946,-0.0105790326,3.0755173878,-0.2478088864,0.495,0.1479019946,-0.0105790326,3.0755173878,-0.2478088864,0.9266658233699999,0.8900372554479998
123,0.279,0.120245582,-0.0870149987,2.9137766439,0.3739597697,0.235,0.1259960317,0.1782635419,2.3791505983,-0.1098647275,0.486,0.1490100668,-0.0276529098,2.8730558626,0.2947791347,0.486,0.1490100668,-0.0276529098,2.8730558626,0.2947791347,0.861521815875,0.8115515313824998
124,0.27,0.1382027496,0.1231313718,2.8178229763,0.3659544862,0.267,0.1257417989,-0.0063221079,2.6323966408,-0.024532927,0.463,0.1559839735,0.2437246809,2.8296692881,0.042525306,0.463,0.1559839735,0.2437246809,2.8296692881,0.042525306,0.9266419692500001,0.9075165321775
125,0.264,0.139656722,0.0205024498,2.8476467417,0.3278753156,0.248,0.1352627074,-0.1150868864,3.6640852682,0.4908681296,0.488,0.1570222914,0.0378606395,2.9626429824,-0.3746972507,0.488,0.1570222914,0.0378606395,2.9626429824,-0.3746972507,0.957001027015,0.9272154506489999
126,0.269,0.1501299437,0.1337190621,2.7850241651,0.2352157297,0.185,0.124398553,0.0177078768,2.4697424842,0.4102453319,0.546,0.1699529347,0.1510259968,3.0674196866,-0.0047521649,0.546,0.1699529347,0.1510259968,3.0674196866,-0.0047521649,0.8853713990900001,0.8692412053764998
127,0.229,0.118570654,0.0848782862,2.2877359874,0.1094659035,0.289,0.1660692627,0.084766564,2.6463094832,0.5548961953,0.482,0.1639390131,-0.0355526449,2.6389460609,0.0583600876,0.482,0.1639390131,-0.0355526449,2.6389460609,0.0583600876,0.8651535087749999,0.8367313142450001
