Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.235,0.0339116499,-0.1538461538,2.1733459357,-0.8654201774,0.261,0.02596151,-0.7213114754,1.3263346512,-0.3456383615,0.504,0.0405462699,-0.1060686955,1.3075239313,0.0736294971,0.504,0.0405462699,-0.1060686955,1.3075239313,0.0736294971,0.9328896170499998,0.8672645405285
1,0.26,0.0114017543,-0.5882352941,1.4349112426,0.0,0.257,0.0132664992,0.4866385373,1.432463843,0.2081456157,0.483,0.0196468827,0.332460733,1.3957555908,-0.3133036679,0.483,0.0196468827,0.332460733,1.3957555908,-0.3133036679,0.7864280212064999,0.7718365639325001
10,0.23,0.0176068169,0.1923076923,2.5,-0.4122303636,0.275,0.0298328678,-0.3267973856,2.0581365989,-0.5084505934,0.495,0.0216794834,-0.3225806452,2.6810774106,-0.9274382889,0.495,0.0216794834,-0.3225806452,2.6810774106,-0.9274382889,0.987695161085,0.9622513469200001
100,0.189,0.0193390796,0.0056022409,2.5660013155,-0.5947891022,0.36,0.0170293864,0.2807017544,2.3335315101,-0.7289630311,0.451,0.0177200451,-0.4403292181,1.9631830906,0.4011434619,0.451,0.0177200451,-0.4403292181,1.9631830906,0.4011434619,0.917417823655,0.8839551456435
101,0.249,0.0210713075,-0.8097281831,2.6108473338,-0.9825067902,0.255,0.0273861279,-0.7558139535,1.412,0.4016632088,0.496,0.0239582971,-0.46566748,2.8436729838,-1.2360327736,0.496,0.0239582971,-0.46566748,2.8436729838,-1.2360327736,0.8580990758824999,0.8549473397502501
102,0.28,0.0234520788,-0.3606557377,1.4685950413,-0.4070195494,0.235,0.0275680975,-0.5314685315,1.8533587258,0.4939920519,0.485,0.0192353841,0.2068965517,1.2728268809,-0.2107602344,0.485,0.0192353841,0.2068965517,1.2728268809,-0.2107602344,0.87030830845,0.8015203408740001
103,0.307,0.0258069758,0.2816091954,1.9945215486,-0.3958703373,0.249,0.0443170396,-0.7122980251,1.232939344,0.3259241136,0.444,0.0321558704,-0.3178528347,2.1413919016,-0.5164640204,0.444,0.0321558704,-0.3178528347,2.1413919016,-0.5164640204,0.8193412249430001,0.8067063625380001
104,0.307,0.0136381817,0.4529262087,1.8950745751,0.7001217104,0.243,0.0436577599,0.1844236096,1.3666573443,-0.0956115657,0.45,0.0333166625,-0.0225225225,1.7695398101,-0.1419628911,0.45,0.0333166625,-0.0225225225,1.7695398101,-0.1419628911,0.9348238153449999,0.9161733043725002
105,0.309,0.0418807832,0.0635671132,1.2136462154,0.4082283096,0.24,0.0151657509,-0.4761904762,1.7816635161,0.6450461153,0.451,0.0330756708,0.2289190719,1.4074125444,-0.1149101792,0.451,0.0330756708,0.2289190719,1.4074125444,-0.1149101792,0.8906735659259999,0.8695021116699998
106,0.209,0.0326190129,0.510397473,1.4089017186,0.3116983729,0.251,0.0226715681,-0.3397790055,1.2807234023,0.1915356023,0.54,0.0415932687,-0.1056603774,2.0502689699,-0.5253184391,0.54,0.0415932687,-0.1056603774,2.0502689699,-0.5253184391,0.9063076756499997,0.8869057031180001
