Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2316,0.041921832,-0.1802708528,2.4498922885,0.1286756506,0.2444,0.0388926728,-0.1326932764,3.0222655622,0.874170193,0.524,0.0380525952,-0.0455427463,2.2125850859,0.087114088,0.524,0.0380525952,-0.0455427463,2.2125850859,0.087114088,0.9328896170499998,0.8672645405285
1,0.28,0.0459565012,0.134765625,1.7400568182,-0.0568719615,0.2268,0.0483917348,-0.2953362796,3.8000117976,0.4711683926,0.4932,0.0529694251,-0.134698043,2.1463800536,-0.1147094739,0.4932,0.0529694251,-0.134698043,2.1463800536,-0.1147094739,0.7864280212064999,0.7718365639325001
10,0.264,0.0536656315,0.1187120495,2.5659490741,-0.2121158929,0.2636,0.0432555199,-0.2014686573,2.1460009005,-0.0916054711,0.4724,0.0602846581,-0.102327904,2.2969511724,-0.2137047958,0.4724,0.0602846581,-0.102327904,2.2969511724,-0.2137047958,0.987695161085,0.9622513469200001
100,0.2728,0.0421919424,-0.0130258229,2.7217739967,0.6383400368,0.2028,0.0459147035,0.0244407689,3.1257331042,0.4395812389,0.5244,0.0455262562,0.0059028876,2.8118635557,0.1411194677,0.5244,0.0455262562,0.0059028876,2.8118635557,0.1411194677,0.917417823655,0.8839551456435
101,0.2692,0.042324461,-0.1464919702,2.3563643538,-0.3083715893,0.2284,0.0328243812,0.2208941747,2.8223293856,0.3929109775,0.5024,0.0527848463,-0.0195371999,3.634438668,-0.6423740322,0.5024,0.0527848463,-0.0195371999,3.634438668,-0.6423740322,0.8580990758824999,0.8549473397502501
102,0.2548,0.0437373982,-0.1931604341,2.4733105529,0.0882391526,0.2516,0.0349491059,-0.2512183364,2.2464734693,-0.2573778883,0.4936,0.0571230251,-0.3982885998,3.3863162974,-0.8337547941,0.4936,0.0571230251,-0.3982885998,3.3863162974,-0.8337547941,0.87030830845,0.8015203408740001
103,0.2016,0.0466201673,0.2913423915,2.2118531805,0.2562358826,0.264,0.0549181209,0.0935294435,2.0430629921,0.1124413257,0.5344,0.0643788785,0.2930033023,1.9641759117,-0.2064048062,0.5344,0.0643788785,0.2930033023,1.9641759117,-0.2064048062,0.8193412249430001,0.8067063625380001
104,0.2456,0.0366693332,-0.021649784,3.3526148334,-0.5915090575,0.316,0.043451122,-0.1895228562,2.7947967538,-0.6523987493,0.4384,0.0473860739,-0.1911788331,2.0917500911,0.0885524344,0.4384,0.0473860739,-0.1911788331,2.0917500911,0.0885524344,0.9348238153449999,0.9161733043725002
105,0.2472,0.0453007726,-0.1943971318,2.8984603724,0.4020902895,0.2376,0.0401277959,-0.087990075,2.0433140066,0.1833549789,0.5152,0.0519322636,-0.0165350656,2.2715491129,0.2146721382,0.5152,0.0519322636,-0.0165350656,2.2715491129,0.2146721382,0.8906735659259999,0.8695021116699998
106,0.2256,0.0403068232,0.0510695672,1.8599242534,0.1827991245,0.2968,0.0373866286,0.1624584011,3.1964331313,-0.368726469,0.4776,0.0474366947,-0.1564079075,2.0001871624,0.005766622,0.4776,0.0474366947,-0.1564079075,2.0001871624,0.005766622,0.9063076756499997,0.8869057031180001
107,0.2424,0.0522516985,-0.2268062765,2.5580292823,-0.0251756633,0.2808,0.0625408666,0.2539618428,2.6116590358,-0.3471009325,0.4768,0.0574609433,-0.156181422,2.4743163805,0.1124257417,0.4768,0.0574609433,-0.156181422,2.4743163805,0.1124257417,0.8782541806919999,0.8767567097211
108,0.2776,0.0439344967,-0.1880806503,3.5968590539,-0.2859347773,0.2604,0.0439527019,0.4640261025,6.303351065,1.3072932187,0.462,0.0561426754,0.0012192644,4.0120461749,-0.0040686767,0.462,0.0561426754,0.0012192644,4.0120461749,-0.0040686767,0.9723408774929998,0.9671056098826
109,0.2572,0.0443188448,0.1462727703,2.6789416092,0.2527406363,0.286,0.0373095162,-0.1392652423,4.0631193024,-0.6136920027,0.4568,0.0516697203,-0.0395336608,3.62428724,-0.8532160926,0.4568,0.0516697203,-0.0395336608,3.62428724,-0.8532160926,0.9040381258399999,0.842316054223
11,0.2384,0.04687686,0.1593635509,3.3873324489,0.5156031324,0.2892,0.0470676109,-0.0212668076,2.1196336378,0.0410214458,0.4724,0.0551565046,-0.0257638393,3.3230986764,-0.4467118816,0.4724,0.0551565046,-0.0257638393,3.3230986764,-0.4467118816,0.841261632385,0.7827758727195
110,0.238,0.0357770876,-0.0443362378,1.689921875,0.1635124709,0.2568,0.0346086694,0.1308423464,3.4840288924,0.5020462764,0.5052,0.0303473228,0.0109226709,2.4128942286,0.0834535585,0.5052,0.0303473228,0.0109226709,2.4128942286,0.0834535585,0.866086683205,0.795922497832
111,0.264,0.0453431362,0.2103418737,2.6994882587,0.0504583038,0.2148,0.0507637666,0.3059578679,2.8093097574,-0.2881815643,0.5212,0.0542822255,0.2415037107,2.4337096548,0.1189818797,0.5212,0.0542822255,0.2415037107,2.4337096548,0.1189818797,0.799677899145,0.7708040615020001
112,0.2528,0.0466064373,-0.1356113582,1.9309232618,-0.1563475059,0.266,0.0458693798,0.1847445766,2.0927800026,0.2954330507,0.4812,0.0567323541,0.126605467,2.2012159264,0.1409197769,0.4812,0.0567323541,0.126605467,2.2012159264,0.1409197769,0.8345209516005001,0.8333293816639997
113,0.2608,0.0410774878,-0.0424877366,3.093487953,-0.1542315527,0.2304,0.0361640706,0.3402858091,1.9766871679,-0.2150138724,0.5088,0.045547338,-0.0097294885,2.3792175142,-0.5317969248,0.5088,0.045547338,-0.0097294885,2.3792175142,-0.5317969248,0.9026729472304998,0.8975197271876001
114,0.2456,0.0454383098,0.146190109,2.135598366,0.0615947223,0.2984,0.0631620139,0.5698857366,2.6841547206,0.0077522015,0.456,0.0581033562,0.4730253792,2.3767210979,-0.2992705884,0.456,0.0581033562,0.4730253792,2.3767210979,-0.2992705884,0.8493097719049999,0.8292313416934999
115,0.224,0.042708313,0.2673782639,2.465143121,0.2008730096,0.3184,0.0425845042,-0.016162317,4.0446588652,-0.8931290278,0.4576,0.0524808537,0.0838579005,2.2902495569,-0.0387121877,0.4576,0.0524808537,0.0838579005,2.2902495569,-0.0387121877,0.9758990383189999,0.9746405449170499
116,0.2572,0.0461753181,0.1266952991,2.3993775257,0.3255567823,0.22,0.0447213595,-0.250501002,4.4012,0.5205566252,0.5228,0.0524991429,-0.0779435164,1.9215491127,0.1171165727,0.5228,0.0524991429,-0.0779435164,1.9215491127,0.1171165727,0.982528080935,0.9405008791464999
117,0.2924,0.0509336824,-0.1403504443,2.7353721272,0.1219037045,0.228,0.0473286383,0.0257393613,2.6125892857,-0.0312405233,0.4796,0.0568844443,-0.4635971432,3.5004189529,-0.2933516219,0.4796,0.0568844443,-0.4635971432,3.5004189529,-0.2933516219,0.9249240444054999,0.9107305208708999
118,0.2488,0.0425506757,0.0203451324,3.6066984613,1.0082968339,0.2472,0.0486226285,-0.1207807708,2.1640937623,0.0473320296,0.504,0.0584465568,-0.0132692856,1.788955679,0.0031254158,0.504,0.0584465568,-0.0132692856,1.788955679,0.0031254158,0.9388326723350001,0.903428670614
119,0.2568,0.0346086694,0.1852610398,2.5328812554,0.0562388911,0.2168,0.0441560868,0.3995127813,2.6748263802,-0.0758421413,0.5264,0.0467230136,0.2309156289,1.9959379827,-0.322520491,0.5264,0.0467230136,0.2309156289,1.9959379827,-0.322520491,0.8854291619950001,0.8359307471495001
12,0.244,0.0479165942,0.5409288102,2.8579137782,0.7757381827,0.2668,0.0322142825,0.0247483873,1.9163921838,-0.0623599381,0.4892,0.0454242226,0.3819128172,2.9297479425,-0.588173141,0.4892,0.0454242226,0.3819128172,2.9297479425,-0.588173141,0.8734524179909998,0.8688203354529499
120,0.2888,0.0580565242,0.403864121,2.645267523,0.1668808446,0.2496,0.0505553162,-0.1252715028,2.0130124514,0.4357751391,0.4616,0.0529664044,0.242783256,2.977586976,0.4401911337,0.4616,0.0529664044,0.242783256,2.977586976,0.4401911337,0.79384407586295,0.7919610008761
121,0.2708,0.0419447255,0.0122069053,2.0529924172,0.4544566376,0.2364,0.0382497059,0.4574849356,2.3432051309,-0.3579736925,0.4928,0.034119789,0.0867968579,3.1390049024,0.7089242334,0.4928,0.034119789,0.0867968579,3.1390049024,0.7089242334,0.8796062302650001,0.7999804580415001
122,0.2484,0.0390568816,0.3004678259,2.6918034927,0.3901749865,0.2232,0.0339081111,-0.3841144504,2.0453298537,0.1551712548,0.5284,0.0455789425,0.2816286017,2.377237006,-0.208097037,0.5284,0.0455789425,0.2816286017,2.377237006,-0.208097037,0.9266658233699999,0.8900372554479998
123,0.2192,0.0412717821,-0.2067005244,3.295951547,-0.6155190812,0.236,0.0297993289,0.1186319062,3.7863403944,-0.0,0.5448,0.0443729647,0.018944159,2.1004906733,0.3582109205,0.5448,0.0443729647,0.018944159,2.1004906733,0.3582109205,0.861521815875,0.8115515313824998
124,0.2656,0.0401078546,0.1289388561,3.4718527708,0.5021649774,0.2928,0.0354987324,0.0184662098,2.1512640958,0.3002789646,0.4416,0.0339033922,-0.0198570029,2.2209019921,0.096448555,0.4416,0.0339033922,-0.0198570029,2.2209019921,0.096448555,0.9266419692500001,0.9075165321775
