Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2602,0.0309751513,0.1073621026,2.5429748155,0.1635064282,0.24805,0.0285472853,0.1765747218,2.8249721758,-0.1827413079,0.49175,0.0330179875,0.1503084512,3.3390689927,0.2585692485,0.49175,0.0330179875,0.1503084512,3.3390689927,0.2585692485,0.9328896170499998,0.8672645405285
1,0.2576,0.0407950977,0.44596357,2.5952046144,-0.0500958323,0.24995,0.0333728557,0.111987902,2.4467907562,-0.2146735661,0.49245,0.0443029062,0.3808175919,2.8944248639,-0.346322872,0.49245,0.0443029062,0.3808175919,2.8944248639,-0.346322872,0.7864280212064999,0.7718365639325001
10,0.2804,0.0362882901,0.1710758488,3.3347334851,0.3139992509,0.2232,0.0384416441,0.216414308,3.183432984,0.1675083745,0.4964,0.0365655576,0.1450121333,3.0734043715,-0.054527165,0.4964,0.0365655576,0.1450121333,3.0734043715,-0.054527165,0.987695161085,0.9622513469200001
100,0.2326,0.0416982014,0.50266253,2.6081605922,0.0441744696,0.2381,0.0440838973,0.5061220539,2.5695158992,0.4093997807,0.5293,0.0394082479,0.1148203125,2.5152261006,0.3634175509,0.5293,0.0394082479,0.1148203125,2.5152261006,0.3634175509,0.917417823655,0.8839551456435
101,0.27045,0.0532498592,0.5252673267,3.1756912347,0.4057199379,0.26255,0.0396893878,0.3676518081,3.3416119808,-0.3049950265,0.467,0.0447828092,0.1217435322,2.667471857,-0.0066639258,0.467,0.0447828092,0.1217435322,2.667471857,-0.0066639258,0.8580990758824999,0.8549473397502501
102,0.2538,0.0301506219,0.0366322242,3.8391990201,0.3173020348,0.26145,0.0335283089,0.1540136529,5.0975936785,1.1615752595,0.48475,0.038680583,0.0867080085,2.4390041068,-0.1627966039,0.48475,0.038680583,0.0867080085,2.4390041068,-0.1627966039,0.87030830845,0.8015203408740001
103,0.2303,0.0462699687,0.6141405288,2.4211263664,0.2986139935,0.2339,0.0578428042,0.7100140065,3.3289919984,0.7790525224,0.5358,0.0424600989,0.3280461368,3.0965537854,-0.4046705713,0.5358,0.0424600989,0.3280461368,3.0965537854,-0.4046705713,0.8193412249430001,0.8067063625380001
104,0.27055,0.0386192633,0.5265601297,3.1856320409,0.4385122834,0.2536,0.0463199741,0.5797748971,3.1859359832,-0.1583897467,0.47585,0.0369327429,0.2381988391,2.6213023157,0.3607254467,0.47585,0.0369327429,0.2381988391,2.6213023157,0.3607254467,0.9348238153449999,0.9161733043725002
105,0.2326,0.0339299278,0.191356439,2.6370868512,-0.0153539458,0.26805,0.038928749,0.0744088421,3.1372060984,-0.0444273338,0.49935,0.0390938294,0.164571383,3.0890908233,0.1009530967,0.49935,0.0390938294,0.164571383,3.0890908233,0.1009530967,0.8906735659259999,0.8695021116699998
106,0.2422,0.031339432,-0.0907457668,3.8284633058,0.6463410807,0.2417,0.0346426038,0.1374636091,2.4732708266,-0.0501618099,0.5161,0.0407773221,0.0310070876,2.6669672317,-0.0261199159,0.5161,0.0407773221,0.0310070876,2.6669672317,-0.0261199159,0.9063076756499997,0.8869057031180001
