Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,MOEAD
4,COMOLSD
5,MOEAD
6,MOEAD
7,COMOLSD
8,MOEAD
9,COMOLSD
10,MOEAD
11,COMOLSD
12,MOEAD
13,COMOLSD
14,MOEAD
15,MOEAD
16,COMOLSD
17,COMOLSD
18,MOEAD
19,COMOLSD
20,MOEAD
21,MOEAD
22,MOEAD
23,COMOLSD
24,COMOLSD
25,COMOLSD
26,MOEAD
27,MOEAD
28,MOEAD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,MOEAD
33,COMOLSD
34,MOEAD
35,MOEAD
36,COMOLSD
37,COMOLSD
38,COMOLSD
39,MOEAD
40,MOEAD
41,MOEAD
42,MOEAD
43,MOEAD
44,COMOLSD
45,MOEAD
46,MOEAD
47,COMOLSD
48,COMOLSD
49,COMOLSD
50,MOEAD
51,MOEAD
52,COMOLSD
53,MOEAD
54,COMOLSD
55,COMOLSD
56,COMOLSD
57,MOEAD
58,COMOLSD
59,COMOLSD
60,MOEAD
61,COMOLSD
62,MOEAD
63,COMOLSD
64,COMOLSD
65,MOEAD
66,COMOLSD
67,MOEAD
68,COMOLSD
69,COMOLSD
70,MOEAD
71,MOEAD
72,MOEAD
73,COMOLSD
74,COMOLSD
75,COMOLSD
76,MOEAD
77,MOEAD
78,COMOLSD
79,COMOLSD
80,COMOLSD
81,COMOLSD
82,MOEAD
83,COMOLSD
84,COMOLSD
85,COMOLSD
86,MOEAD
87,MOEAD
88,MOEAD
89,MOEAD
90,COMOLSD
91,COMOLSD
92,MOEAD
93,COMOLSD
94,MOEAD
95,COMOLSD
96,COMOLSD
97,COMOLSD
98,COMOLSD
99,MOEAD
