Fold,SBS_Best_Models
0,MOEAD
1,COMOLSD
2,COMOLSD
3,COMOLSD
4,MOEAD
5,MOEAD
6,MOEAD
7,MOEAD
8,MOEAD
9,COMOLSD
10,COMOLSD
11,MOEAD
12,MOEAD
13,MOEAD
14,MOEAD
15,MOEAD
16,MOEAD
17,COMOLSD
18,MOEAD
19,COMOLSD
20,COMOLSD
21,COMOLSD
22,COMOLSD
23,COMOLSD
24,MOEAD
25,COMOLSD
26,MOEAD
27,MOEAD
28,MOEAD
29,MOEAD
30,COMOLSD
31,MOEAD
32,COMOLSD
33,COMOLSD
34,MOEAD
35,COMOLSD
36,COMOLSD
37,COMOLSD
38,MOEAD
39,COMOLSD
40,COMOLSD
41,MOEAD
42,COMOLSD
43,COMOLSD
44,MOEAD
45,COMOLSD
46,MOEAD
47,COMOLSD
48,COMOLSD
49,MOEAD
50,MOEAD
51,MOEAD
52,COMOLSD
53,MOEAD
54,COMOLSD
55,MOEAD
56,MOEAD
57,COMOLSD
58,COMOLSD
59,MOEAD
60,COMOLSD
61,COMOLSD
62,COMOLSD
63,COMOLSD
64,COMOLSD
65,COMOLSD
66,COMOLSD
67,MOEAD
68,MOEAD
69,COMOLSD
70,MOEAD
71,MOEAD
72,MOEAD
73,COMOLSD
74,COMOLSD
75,MOEAD
76,MOEAD
77,MOEAD
78,COMOLSD
79,COMOLSD
80,COMOLSD
81,COMOLSD
82,COMOLSD
83,COMOLSD
84,COMOLSD
85,MOEAD
86,COMOLSD
87,COMOLSD
88,MOEAD
89,COMOLSD
90,MOEAD
91,MOEAD
92,COMOLSD
93,COMOLSD
94,MOEAD
95,MOEAD
96,MOEAD
97,MOEAD
98,COMOLSD
99,MOEAD
