Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 31870 | GridSize: 300
Generation 2 | Revalues: 35160 | GridSize: 300
Generation 3 | Revalues: 38220 | GridSize: 300
Generation 4 | Revalues: 39930 | GridSize: 300
Generation 5 | Revalues: 44580 | GridSize: 300
Generation 6 | Revalues: 46130 | GridSize: 300
Generation 7 | Revalues: 48260 | GridSize: 300
Generation 8 | Revalues: 51170 | GridSize: 300
Generation 9 | Revalues: 52940 | GridSize: 298
Generation 10 | Revalues: 54540 | GridSize: 300
Generation 11 | Revalues: 55840 | GridSize: 300
Generation 12 | Revalues: 56890 | GridSize: 299
Generation 13 | Revalues: 58480 | GridSize: 300
Generation 14 | Revalues: 59740 | GridSize: 300
Generation 15 | Revalues: 61000 | GridSize: 300
Generation 16 | Revalues: 62560 | GridSize: 297
Generation 17 | Revalues: 64430 | GridSize: 300
Generation 18 | Revalues: 66050 | GridSize: 300
Generation 19 | Revalues: 67730 | GridSize: 300
Generation 20 | Revalues: 68890 | GridSize: 300
Generation 21 | Revalues: 69970 | GridSize: 300
Generation 22 | Revalues: 71680 | GridSize: 300
Generation 23 | Revalues: 73340 | GridSize: 300
Generation 24 | Revalues: 74590 | GridSize: 300
Generation 25 | Revalues: 75950 | GridSize: 297
Generation 26 | Revalues: 77360 | GridSize: 300
Generation 27 | Revalues: 78590 | GridSize: 300
Generation 28 | Revalues: 79860 | GridSize: 298
Generation 29 | Revalues: 81170 | GridSize: 300
Generation 30 | Revalues: 82580 | GridSize: 300
Generation 31 | Revalues: 84100 | GridSize: 300
Generation 32 | Revalues: 85270 | GridSize: 300
Generation 33 | Revalues: 86430 | GridSize: 300
Generation 34 | Revalues: 87520 | GridSize: 300
Generation 35 | Revalues: 88970 | GridSize: 300
Generation 36 | Revalues: 90170 | GridSize: 300
Generation 37 | Revalues: 91630 | GridSize: 299
Generation 38 | Revalues: 92740 | GridSize: 298
Generation 39 | Revalues: 93850 | GridSize: 300
Generation 40 | Revalues: 95090 | GridSize: 296
Generation 41 | Revalues: 96450 | GridSize: 300
Generation 42 | Revalues: 97820 | GridSize: 300
Generation 43 | Revalues: 99340 | GridSize: 300
Generation 44 | Revalues: 100600 | GridSize: 300
Generation 45 | Revalues: 102020 | GridSize: 300
Generation 46 | Revalues: 103130 | GridSize: 300
Generation 47 | Revalues: 104400 | GridSize: 300
Generation 48 | Revalues: 105760 | GridSize: 300
Generation 49 | Revalues: 106860 | GridSize: 300
Generation 50 | Revalues: 107900 | GridSize: 300
Generation 51 | Revalues: 109410 | GridSize: 300
Generation 52 | Revalues: 110730 | GridSize: 300
Generation 53 | Revalues: 112070 | GridSize: 298
Generation 54 | Revalues: 113280 | GridSize: 300
Generation 55 | Revalues: 114690 | GridSize: 300
Generation 56 | Revalues: 115980 | GridSize: 300
Generation 57 | Revalues: 117220 | GridSize: 300
Generation 58 | Revalues: 118360 | GridSize: 300
Generation 59 | Revalues: 119930 | GridSize: 300
Generation 60 | Revalues: 121420 | GridSize: 300
Generation 61 | Revalues: 122720 | GridSize: 300
Generation 62 | Revalues: 123940 | GridSize: 300
Generation 63 | Revalues: 125090 | GridSize: 300
Generation 64 | Revalues: 126200 | GridSize: 300
Generation 65 | Revalues: 127690 | GridSize: 300
Generation 66 | Revalues: 128970 | GridSize: 300
Generation 67 | Revalues: 130440 | GridSize: 300
Generation 68 | Revalues: 131850 | GridSize: 300
Generation 69 | Revalues: 133200 | GridSize: 298
Generation 70 | Revalues: 134690 | GridSize: 300
Generation 71 | Revalues: 135930 | GridSize: 300
Generation 72 | Revalues: 137150 | GridSize: 300
Generation 73 | Revalues: 138220 | GridSize: 300
Generation 74 | Revalues: 139590 | GridSize: 298
Generation 75 | Revalues: 140770 | GridSize: 300
Generation 76 | Revalues: 141900 | GridSize: 300
Generation 77 | Revalues: 143000 | GridSize: 300
Generation 78 | Revalues: 144080 | GridSize: 300
Generation 79 | Revalues: 145220 | GridSize: 300
Generation 80 | Revalues: 146330 | GridSize: 300
Generation 81 | Revalues: 147660 | GridSize: 300
Generation 82 | Revalues: 148790 | GridSize: 300
Generation 83 | Revalues: 150010 | GridSize: 300
Generation 84 | Revalues: 151150 | GridSize: 299
Generation 85 | Revalues: 152330 | GridSize: 300
Generation 86 | Revalues: 153430 | GridSize: 300
Generation 87 | Revalues: 154660 | GridSize: 300
Generation 88 | Revalues: 155790 | GridSize: 300
Generation 89 | Revalues: 156920 | GridSize: 299
Generation 90 | Revalues: 158090 | GridSize: 300
Generation 91 | Revalues: 159360 | GridSize: 296
Generation 92 | Revalues: 160410 | GridSize: 300
Generation 93 | Revalues: 161530 | GridSize: 300
Generation 94 | Revalues: 162800 | GridSize: 300
Generation 95 | Revalues: 163890 | GridSize: 300
Generation 96 | Revalues: 165180 | GridSize: 300
Generation 97 | Revalues: 166630 | GridSize: 300
Generation 98 | Revalues: 167670 | GridSize: 300
Generation 99 | Revalues: 168840 | GridSize: 300
Generation 100 | Revalues: 169970 | GridSize: 300
