Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 30700 | GridSize: 300
Generation 2 | Revalues: 37100 | GridSize: 299
Generation 3 | Revalues: 41190 | GridSize: 300
Generation 4 | Revalues: 44650 | GridSize: 300
Generation 5 | Revalues: 46870 | GridSize: 300
Generation 6 | Revalues: 49500 | GridSize: 300
Generation 7 | Revalues: 51650 | GridSize: 300
Generation 8 | Revalues: 53930 | GridSize: 300
Generation 9 | Revalues: 55610 | GridSize: 300
Generation 10 | Revalues: 58620 | GridSize: 300
Generation 11 | Revalues: 61040 | GridSize: 300
Generation 12 | Revalues: 63150 | GridSize: 300
Generation 13 | Revalues: 64760 | GridSize: 300
Generation 14 | Revalues: 66280 | GridSize: 300
Generation 15 | Revalues: 68740 | GridSize: 300
Generation 16 | Revalues: 70490 | GridSize: 300
Generation 17 | Revalues: 72210 | GridSize: 300
Generation 18 | Revalues: 74020 | GridSize: 299
Generation 19 | Revalues: 75480 | GridSize: 300
Generation 20 | Revalues: 76940 | GridSize: 300
Generation 21 | Revalues: 78250 | GridSize: 300
Generation 22 | Revalues: 79760 | GridSize: 300
Generation 23 | Revalues: 81520 | GridSize: 300
Generation 24 | Revalues: 82690 | GridSize: 300
Generation 25 | Revalues: 84320 | GridSize: 298
Generation 26 | Revalues: 85620 | GridSize: 300
Generation 27 | Revalues: 87080 | GridSize: 300
Generation 28 | Revalues: 88410 | GridSize: 300
Generation 29 | Revalues: 89760 | GridSize: 300
Generation 30 | Revalues: 91110 | GridSize: 300
Generation 31 | Revalues: 92550 | GridSize: 300
Generation 32 | Revalues: 94040 | GridSize: 300
Generation 33 | Revalues: 95540 | GridSize: 300
Generation 34 | Revalues: 97510 | GridSize: 300
Generation 35 | Revalues: 99100 | GridSize: 300
Generation 36 | Revalues: 100460 | GridSize: 300
Generation 37 | Revalues: 102080 | GridSize: 300
Generation 38 | Revalues: 103540 | GridSize: 300
Generation 39 | Revalues: 104860 | GridSize: 300
Generation 40 | Revalues: 106240 | GridSize: 300
Generation 41 | Revalues: 107610 | GridSize: 300
Generation 42 | Revalues: 109180 | GridSize: 299
Generation 43 | Revalues: 110610 | GridSize: 300
Generation 44 | Revalues: 112100 | GridSize: 300
Generation 45 | Revalues: 113190 | GridSize: 300
Generation 46 | Revalues: 114460 | GridSize: 300
Generation 47 | Revalues: 116240 | GridSize: 300
Generation 48 | Revalues: 117520 | GridSize: 298
Generation 49 | Revalues: 118630 | GridSize: 300
Generation 50 | Revalues: 119820 | GridSize: 300
Generation 51 | Revalues: 121080 | GridSize: 300
Generation 52 | Revalues: 122480 | GridSize: 300
Generation 53 | Revalues: 123910 | GridSize: 300
Generation 54 | Revalues: 125060 | GridSize: 299
Generation 55 | Revalues: 126370 | GridSize: 300
Generation 56 | Revalues: 127580 | GridSize: 300
Generation 57 | Revalues: 128710 | GridSize: 300
Generation 58 | Revalues: 129850 | GridSize: 300
Generation 59 | Revalues: 131240 | GridSize: 297
Generation 60 | Revalues: 132460 | GridSize: 300
Generation 61 | Revalues: 134190 | GridSize: 299
Generation 62 | Revalues: 135370 | GridSize: 300
Generation 63 | Revalues: 136640 | GridSize: 300
Generation 64 | Revalues: 137870 | GridSize: 300
Generation 65 | Revalues: 139080 | GridSize: 300
Generation 66 | Revalues: 140190 | GridSize: 300
Generation 67 | Revalues: 141410 | GridSize: 300
Generation 68 | Revalues: 142820 | GridSize: 300
Generation 69 | Revalues: 144230 | GridSize: 300
Generation 70 | Revalues: 145600 | GridSize: 300
Generation 71 | Revalues: 146760 | GridSize: 300
Generation 72 | Revalues: 148090 | GridSize: 300
Generation 73 | Revalues: 149310 | GridSize: 300
Generation 74 | Revalues: 150600 | GridSize: 300
Generation 75 | Revalues: 151730 | GridSize: 300
Generation 76 | Revalues: 153010 | GridSize: 300
Generation 77 | Revalues: 154240 | GridSize: 300
Generation 78 | Revalues: 155450 | GridSize: 300
Generation 79 | Revalues: 156590 | GridSize: 300
Generation 80 | Revalues: 157730 | GridSize: 300
Generation 81 | Revalues: 159060 | GridSize: 300
Generation 82 | Revalues: 160230 | GridSize: 300
Generation 83 | Revalues: 161380 | GridSize: 300
Generation 84 | Revalues: 162790 | GridSize: 300
Generation 85 | Revalues: 163950 | GridSize: 300
Generation 86 | Revalues: 165120 | GridSize: 300
Generation 87 | Revalues: 166370 | GridSize: 300
Generation 88 | Revalues: 167500 | GridSize: 300
Generation 89 | Revalues: 168680 | GridSize: 300
Generation 90 | Revalues: 169830 | GridSize: 300
Generation 91 | Revalues: 171070 | GridSize: 300
Generation 92 | Revalues: 172410 | GridSize: 299
Generation 93 | Revalues: 173570 | GridSize: 300
Generation 94 | Revalues: 174660 | GridSize: 300
Generation 95 | Revalues: 175770 | GridSize: 300
Generation 96 | Revalues: 177050 | GridSize: 300
Generation 97 | Revalues: 178390 | GridSize: 300
Generation 98 | Revalues: 179590 | GridSize: 300
Generation 99 | Revalues: 180650 | GridSize: 300
Generation 100 | Revalues: 181810 | GridSize: 300
Generation 101 | Revalues: 183250 | GridSize: 300
Generation 102 | Revalues: 184530 | GridSize: 300
Generation 103 | Revalues: 185770 | GridSize: 300
Generation 104 | Revalues: 186990 | GridSize: 300
Generation 105 | Revalues: 188110 | GridSize: 300
Generation 106 | Revalues: 189260 | GridSize: 300
Generation 107 | Revalues: 190410 | GridSize: 300
Generation 108 | Revalues: 191490 | GridSize: 300
Generation 109 | Revalues: 192590 | GridSize: 300
Generation 110 | Revalues: 193770 | GridSize: 300
Generation 111 | Revalues: 195020 | GridSize: 300
Generation 112 | Revalues: 196140 | GridSize: 300
Generation 113 | Revalues: 197250 | GridSize: 300
Generation 114 | Revalues: 198280 | GridSize: 300
Generation 115 | Revalues: 199340 | GridSize: 300
Generation 116 | Revalues: 200620 | GridSize: 300
Generation 117 | Revalues: 201680 | GridSize: 300
Generation 118 | Revalues: 202690 | GridSize: 300
Generation 119 | Revalues: 203790 | GridSize: 300
Generation 120 | Revalues: 204820 | GridSize: 300
