Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
J,0.2846938776,0.1088924210,0.1832779146,2.9911628457,0.3474104891,0.1561224490,0.0907073412,0.1650352265,5.2915428310,1.1097583203,0.5591836735,0.1077002025,-0.1638242752,2.1816107385,-0.0175134111,0.5591836735,0.1077002025,-0.1638242752,2.1816107385,-0.0175134111
