Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 38140 | GridSize: 299
Generation 2 | Revalues: 43660 | GridSize: 300
Generation 3 | Revalues: 47770 | GridSize: 300
Generation 4 | Revalues: 50120 | GridSize: 298
Generation 5 | Revalues: 55980 | GridSize: 300
Generation 6 | Revalues: 60370 | GridSize: 297
Generation 7 | Revalues: 62970 | GridSize: 297
Generation 8 | Revalues: 65330 | GridSize: 300
Generation 9 | Revalues: 67770 | GridSize: 297
Generation 10 | Revalues: 69230 | GridSize: 300
Generation 11 | Revalues: 70800 | GridSize: 300
Generation 12 | Revalues: 71910 | GridSize: 298
Generation 13 | Revalues: 73450 | GridSize: 298
Generation 14 | Revalues: 74890 | GridSize: 295
Generation 15 | Revalues: 77070 | GridSize: 299
Generation 16 | Revalues: 79140 | GridSize: 299
Generation 17 | Revalues: 81570 | GridSize: 300
Generation 18 | Revalues: 83310 | GridSize: 300
Generation 19 | Revalues: 84890 | GridSize: 300
Generation 20 | Revalues: 87310 | GridSize: 300
Generation 21 | Revalues: 89630 | GridSize: 300
Generation 22 | Revalues: 91170 | GridSize: 300
Generation 23 | Revalues: 92730 | GridSize: 300
Generation 24 | Revalues: 95100 | GridSize: 300
Generation 25 | Revalues: 96670 | GridSize: 300
Generation 26 | Revalues: 98320 | GridSize: 300
Generation 27 | Revalues: 99890 | GridSize: 300
Generation 28 | Revalues: 101790 | GridSize: 298
Generation 29 | Revalues: 103050 | GridSize: 300
Generation 30 | Revalues: 104340 | GridSize: 300
Generation 31 | Revalues: 105740 | GridSize: 300
Generation 32 | Revalues: 107490 | GridSize: 299
Generation 33 | Revalues: 109060 | GridSize: 298
Generation 34 | Revalues: 110500 | GridSize: 296
Generation 35 | Revalues: 111660 | GridSize: 299
Generation 36 | Revalues: 113320 | GridSize: 296
Generation 37 | Revalues: 115300 | GridSize: 300
Generation 38 | Revalues: 117050 | GridSize: 300
Generation 39 | Revalues: 118680 | GridSize: 300
Generation 40 | Revalues: 120820 | GridSize: 299
Generation 41 | Revalues: 122410 | GridSize: 300
Generation 42 | Revalues: 123640 | GridSize: 300
Generation 43 | Revalues: 125840 | GridSize: 300
Generation 44 | Revalues: 127170 | GridSize: 300
Generation 45 | Revalues: 128780 | GridSize: 300
Generation 46 | Revalues: 130560 | GridSize: 300
Generation 47 | Revalues: 132200 | GridSize: 300
Generation 48 | Revalues: 133480 | GridSize: 299
Generation 49 | Revalues: 135300 | GridSize: 295
Generation 50 | Revalues: 137390 | GridSize: 299
Generation 51 | Revalues: 138980 | GridSize: 300
Generation 52 | Revalues: 140510 | GridSize: 300
Generation 53 | Revalues: 141800 | GridSize: 300
Generation 54 | Revalues: 143140 | GridSize: 297
Generation 55 | Revalues: 144380 | GridSize: 300
Generation 56 | Revalues: 145940 | GridSize: 300
Generation 57 | Revalues: 147540 | GridSize: 300
Generation 58 | Revalues: 149040 | GridSize: 298
Generation 59 | Revalues: 150380 | GridSize: 300
Generation 60 | Revalues: 151530 | GridSize: 298
Generation 61 | Revalues: 152850 | GridSize: 300
Generation 62 | Revalues: 154040 | GridSize: 300
Generation 63 | Revalues: 155480 | GridSize: 300
Generation 64 | Revalues: 156720 | GridSize: 300
Generation 65 | Revalues: 158100 | GridSize: 300
Generation 66 | Revalues: 159480 | GridSize: 300
Generation 67 | Revalues: 160760 | GridSize: 300
Generation 68 | Revalues: 162360 | GridSize: 300
Generation 69 | Revalues: 163970 | GridSize: 300
Generation 70 | Revalues: 165450 | GridSize: 300
Generation 71 | Revalues: 166790 | GridSize: 300
Generation 72 | Revalues: 167940 | GridSize: 299
Generation 73 | Revalues: 169450 | GridSize: 300
Generation 74 | Revalues: 170950 | GridSize: 300
Generation 75 | Revalues: 172430 | GridSize: 300
Generation 76 | Revalues: 173830 | GridSize: 300
Generation 77 | Revalues: 175450 | GridSize: 300
Generation 78 | Revalues: 176740 | GridSize: 300
Generation 79 | Revalues: 177860 | GridSize: 300
Generation 80 | Revalues: 179700 | GridSize: 300
Generation 81 | Revalues: 181320 | GridSize: 300
Generation 82 | Revalues: 182720 | GridSize: 299
Generation 83 | Revalues: 183990 | GridSize: 300
Generation 84 | Revalues: 185330 | GridSize: 300
Generation 85 | Revalues: 186490 | GridSize: 300
Generation 86 | Revalues: 187810 | GridSize: 299
Generation 87 | Revalues: 189030 | GridSize: 300
Generation 88 | Revalues: 190510 | GridSize: 300
