Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 26530 | GridSize: 276
Generation 2 | Revalues: 28420 | GridSize: 290
Generation 3 | Revalues: 30830 | GridSize: 294
Generation 4 | Revalues: 36760 | GridSize: 297
Generation 5 | Revalues: 40100 | GridSize: 300
Generation 6 | Revalues: 42510 | GridSize: 300
Generation 7 | Revalues: 44960 | GridSize: 295
Generation 8 | Revalues: 46680 | GridSize: 297
Generation 9 | Revalues: 48670 | GridSize: 300
Generation 10 | Revalues: 51970 | GridSize: 300
Generation 11 | Revalues: 57830 | GridSize: 297
Generation 12 | Revalues: 59910 | GridSize: 299
Generation 13 | Revalues: 62520 | GridSize: 299
Generation 14 | Revalues: 64430 | GridSize: 299
Generation 15 | Revalues: 65630 | GridSize: 300
Generation 16 | Revalues: 67190 | GridSize: 300
Generation 17 | Revalues: 68520 | GridSize: 289
Generation 18 | Revalues: 69940 | GridSize: 300
Generation 19 | Revalues: 71420 | GridSize: 299
Generation 20 | Revalues: 72990 | GridSize: 300
Generation 21 | Revalues: 74300 | GridSize: 296
Generation 22 | Revalues: 76420 | GridSize: 300
Generation 23 | Revalues: 78620 | GridSize: 296
Generation 24 | Revalues: 80200 | GridSize: 300
Generation 25 | Revalues: 82240 | GridSize: 299
Generation 26 | Revalues: 83570 | GridSize: 300
Generation 27 | Revalues: 85060 | GridSize: 300
Generation 28 | Revalues: 86550 | GridSize: 296
Generation 29 | Revalues: 88210 | GridSize: 300
Generation 30 | Revalues: 90390 | GridSize: 299
Generation 31 | Revalues: 91910 | GridSize: 299
Generation 32 | Revalues: 93510 | GridSize: 300
Generation 33 | Revalues: 94920 | GridSize: 300
Generation 34 | Revalues: 96140 | GridSize: 300
Generation 35 | Revalues: 97530 | GridSize: 300
Generation 36 | Revalues: 98890 | GridSize: 300
Generation 37 | Revalues: 100180 | GridSize: 300
Generation 38 | Revalues: 101640 | GridSize: 298
Generation 39 | Revalues: 102820 | GridSize: 300
Generation 40 | Revalues: 104160 | GridSize: 298
Generation 41 | Revalues: 105300 | GridSize: 300
Generation 42 | Revalues: 106970 | GridSize: 298
Generation 43 | Revalues: 108140 | GridSize: 299
Generation 44 | Revalues: 109790 | GridSize: 300
Generation 45 | Revalues: 111190 | GridSize: 296
Generation 46 | Revalues: 112320 | GridSize: 300
Generation 47 | Revalues: 113740 | GridSize: 300
Generation 48 | Revalues: 114900 | GridSize: 300
Generation 49 | Revalues: 116090 | GridSize: 300
Generation 50 | Revalues: 117240 | GridSize: 300
Generation 51 | Revalues: 118410 | GridSize: 300
Generation 52 | Revalues: 119870 | GridSize: 296
Generation 53 | Revalues: 121300 | GridSize: 299
Generation 54 | Revalues: 122840 | GridSize: 300
Generation 55 | Revalues: 124450 | GridSize: 300
Generation 56 | Revalues: 125800 | GridSize: 300
Generation 57 | Revalues: 127260 | GridSize: 300
Generation 58 | Revalues: 128320 | GridSize: 297
Generation 59 | Revalues: 129830 | GridSize: 300
Generation 60 | Revalues: 131430 | GridSize: 300
