Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 21820 | GridSize: 291
Generation 2 | Revalues: 24620 | GridSize: 300
Generation 3 | Revalues: 27850 | GridSize: 300
Generation 4 | Revalues: 30000 | GridSize: 300
Generation 5 | Revalues: 32280 | GridSize: 300
Generation 6 | Revalues: 36100 | GridSize: 300
Generation 7 | Revalues: 38230 | GridSize: 299
Generation 8 | Revalues: 40250 | GridSize: 300
Generation 9 | Revalues: 42030 | GridSize: 298
Generation 10 | Revalues: 43660 | GridSize: 300
Generation 11 | Revalues: 45250 | GridSize: 300
Generation 12 | Revalues: 47290 | GridSize: 299
Generation 13 | Revalues: 48780 | GridSize: 300
Generation 14 | Revalues: 50710 | GridSize: 300
Generation 15 | Revalues: 52460 | GridSize: 300
Generation 16 | Revalues: 54120 | GridSize: 300
Generation 17 | Revalues: 55790 | GridSize: 298
Generation 18 | Revalues: 57190 | GridSize: 300
Generation 19 | Revalues: 58990 | GridSize: 294
Generation 20 | Revalues: 60660 | GridSize: 299
Generation 21 | Revalues: 62000 | GridSize: 295
Generation 22 | Revalues: 63440 | GridSize: 300
Generation 23 | Revalues: 64790 | GridSize: 297
Generation 24 | Revalues: 66070 | GridSize: 298
Generation 25 | Revalues: 67640 | GridSize: 300
Generation 26 | Revalues: 69150 | GridSize: 299
Generation 27 | Revalues: 70430 | GridSize: 300
Generation 28 | Revalues: 71510 | GridSize: 300
Generation 29 | Revalues: 72640 | GridSize: 295
Generation 30 | Revalues: 74250 | GridSize: 300
Generation 31 | Revalues: 75470 | GridSize: 300
Generation 32 | Revalues: 76860 | GridSize: 300
Generation 33 | Revalues: 78050 | GridSize: 298
Generation 34 | Revalues: 79700 | GridSize: 300
Generation 35 | Revalues: 81040 | GridSize: 300
Generation 36 | Revalues: 82360 | GridSize: 300
Generation 37 | Revalues: 83660 | GridSize: 300
Generation 38 | Revalues: 85270 | GridSize: 300
Generation 39 | Revalues: 86560 | GridSize: 299
Generation 40 | Revalues: 87940 | GridSize: 300
Generation 41 | Revalues: 89200 | GridSize: 300
Generation 42 | Revalues: 90770 | GridSize: 299
Generation 43 | Revalues: 91990 | GridSize: 300
Generation 44 | Revalues: 93440 | GridSize: 300
Generation 45 | Revalues: 94650 | GridSize: 299
Generation 46 | Revalues: 95820 | GridSize: 300
Generation 47 | Revalues: 97260 | GridSize: 298
Generation 48 | Revalues: 98710 | GridSize: 300
Generation 49 | Revalues: 99960 | GridSize: 297
Generation 50 | Revalues: 101170 | GridSize: 300
Generation 51 | Revalues: 102230 | GridSize: 300
Generation 52 | Revalues: 103350 | GridSize: 299
Generation 53 | Revalues: 104430 | GridSize: 297
Generation 54 | Revalues: 105760 | GridSize: 300
Generation 55 | Revalues: 106820 | GridSize: 298
Generation 56 | Revalues: 108070 | GridSize: 300
Generation 57 | Revalues: 109170 | GridSize: 295
Generation 58 | Revalues: 110390 | GridSize: 299
Generation 59 | Revalues: 111680 | GridSize: 300
Generation 60 | Revalues: 113400 | GridSize: 298
Generation 61 | Revalues: 114760 | GridSize: 300
Generation 62 | Revalues: 115800 | GridSize: 300
Generation 63 | Revalues: 117140 | GridSize: 296
Generation 64 | Revalues: 118270 | GridSize: 300
Generation 65 | Revalues: 119460 | GridSize: 299
Generation 66 | Revalues: 120850 | GridSize: 299
Generation 67 | Revalues: 122000 | GridSize: 300
Generation 68 | Revalues: 123200 | GridSize: 300
Generation 69 | Revalues: 124630 | GridSize: 299
Generation 70 | Revalues: 126090 | GridSize: 300
Generation 71 | Revalues: 127130 | GridSize: 300
Generation 72 | Revalues: 128370 | GridSize: 300
Generation 73 | Revalues: 129570 | GridSize: 300
Generation 74 | Revalues: 130660 | GridSize: 299
Generation 75 | Revalues: 131760 | GridSize: 300
Generation 76 | Revalues: 132920 | GridSize: 300
Generation 77 | Revalues: 134140 | GridSize: 297
Generation 78 | Revalues: 135330 | GridSize: 300
Generation 79 | Revalues: 136510 | GridSize: 300
Generation 80 | Revalues: 137780 | GridSize: 300
Generation 81 | Revalues: 138870 | GridSize: 300
Generation 82 | Revalues: 140100 | GridSize: 299
Generation 83 | Revalues: 141340 | GridSize: 300
Generation 84 | Revalues: 142480 | GridSize: 300
Generation 85 | Revalues: 143570 | GridSize: 300
Generation 86 | Revalues: 144700 | GridSize: 300
Generation 87 | Revalues: 145860 | GridSize: 300
Generation 88 | Revalues: 146920 | GridSize: 300
Generation 89 | Revalues: 148090 | GridSize: 300
Generation 90 | Revalues: 149180 | GridSize: 300
Generation 91 | Revalues: 150260 | GridSize: 298
Generation 92 | Revalues: 151480 | GridSize: 299
Generation 93 | Revalues: 152680 | GridSize: 300
Generation 94 | Revalues: 153840 | GridSize: 300
Generation 95 | Revalues: 154870 | GridSize: 300
Generation 96 | Revalues: 156010 | GridSize: 300
Generation 97 | Revalues: 157160 | GridSize: 300
Generation 98 | Revalues: 158180 | GridSize: 300
Generation 99 | Revalues: 159290 | GridSize: 296
Generation 100 | Revalues: 160420 | GridSize: 300
Generation 101 | Revalues: 161760 | GridSize: 300
Generation 102 | Revalues: 162760 | GridSize: 300
Generation 103 | Revalues: 163860 | GridSize: 300
Generation 104 | Revalues: 164980 | GridSize: 300
Generation 105 | Revalues: 166260 | GridSize: 300
Generation 106 | Revalues: 167300 | GridSize: 300
Generation 107 | Revalues: 168320 | GridSize: 300
Generation 108 | Revalues: 169620 | GridSize: 300
Generation 109 | Revalues: 170680 | GridSize: 300
Generation 110 | Revalues: 171740 | GridSize: 300
Generation 111 | Revalues: 172920 | GridSize: 300
Generation 112 | Revalues: 174010 | GridSize: 299
Generation 113 | Revalues: 175100 | GridSize: 300
Generation 114 | Revalues: 176120 | GridSize: 300
Generation 115 | Revalues: 177220 | GridSize: 298
Generation 116 | Revalues: 178410 | GridSize: 300
Generation 117 | Revalues: 179450 | GridSize: 300
Generation 118 | Revalues: 180600 | GridSize: 300
Generation 119 | Revalues: 181610 | GridSize: 300
Generation 120 | Revalues: 182700 | GridSize: 300
Generation 121 | Revalues: 183770 | GridSize: 300
Generation 122 | Revalues: 184840 | GridSize: 300
Generation 123 | Revalues: 186030 | GridSize: 300
Generation 124 | Revalues: 187090 | GridSize: 300
Generation 125 | Revalues: 188300 | GridSize: 300
Generation 126 | Revalues: 189520 | GridSize: 300
Generation 127 | Revalues: 190590 | GridSize: 300
Generation 128 | Revalues: 191640 | GridSize: 300
Generation 129 | Revalues: 192660 | GridSize: 300
Generation 130 | Revalues: 193730 | GridSize: 300
Generation 131 | Revalues: 194890 | GridSize: 298
