Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 32200 | GridSize: 299
Generation 2 | Revalues: 37390 | GridSize: 299
Generation 3 | Revalues: 39960 | GridSize: 295
Generation 4 | Revalues: 43800 | GridSize: 300
Generation 5 | Revalues: 46190 | GridSize: 299
Generation 6 | Revalues: 48100 | GridSize: 299
Generation 7 | Revalues: 50160 | GridSize: 297
Generation 8 | Revalues: 51970 | GridSize: 300
Generation 9 | Revalues: 54560 | GridSize: 298
Generation 10 | Revalues: 56920 | GridSize: 300
Generation 11 | Revalues: 58830 | GridSize: 300
Generation 12 | Revalues: 60680 | GridSize: 300
Generation 13 | Revalues: 63980 | GridSize: 290
Generation 14 | Revalues: 65980 | GridSize: 286
Generation 15 | Revalues: 67510 | GridSize: 300
Generation 16 | Revalues: 69150 | GridSize: 300
Generation 17 | Revalues: 71100 | GridSize: 298
Generation 18 | Revalues: 74310 | GridSize: 300
Generation 19 | Revalues: 75640 | GridSize: 300
Generation 20 | Revalues: 77220 | GridSize: 300
Generation 21 | Revalues: 78730 | GridSize: 300
Generation 22 | Revalues: 80310 | GridSize: 296
Generation 23 | Revalues: 81940 | GridSize: 300
Generation 24 | Revalues: 83220 | GridSize: 300
Generation 25 | Revalues: 84910 | GridSize: 299
Generation 26 | Revalues: 86390 | GridSize: 300
Generation 27 | Revalues: 87990 | GridSize: 298
Generation 28 | Revalues: 89290 | GridSize: 300
Generation 29 | Revalues: 90760 | GridSize: 292
Generation 30 | Revalues: 91970 | GridSize: 300
Generation 31 | Revalues: 93340 | GridSize: 300
Generation 32 | Revalues: 94460 | GridSize: 299
Generation 33 | Revalues: 95690 | GridSize: 295
Generation 34 | Revalues: 96840 | GridSize: 300
Generation 35 | Revalues: 98030 | GridSize: 299
Generation 36 | Revalues: 99110 | GridSize: 300
Generation 37 | Revalues: 100160 | GridSize: 300
Generation 38 | Revalues: 101810 | GridSize: 299
Generation 39 | Revalues: 103450 | GridSize: 298
Generation 40 | Revalues: 104490 | GridSize: 300
Generation 41 | Revalues: 106720 | GridSize: 298
Generation 42 | Revalues: 108020 | GridSize: 300
Generation 43 | Revalues: 109480 | GridSize: 300
Generation 44 | Revalues: 110670 | GridSize: 300
Generation 45 | Revalues: 112000 | GridSize: 296
Generation 46 | Revalues: 113420 | GridSize: 296
Generation 47 | Revalues: 114800 | GridSize: 300
Generation 48 | Revalues: 115980 | GridSize: 298
Generation 49 | Revalues: 117140 | GridSize: 299
Generation 50 | Revalues: 118310 | GridSize: 300
Generation 51 | Revalues: 119550 | GridSize: 300
Generation 52 | Revalues: 120670 | GridSize: 300
Generation 53 | Revalues: 122060 | GridSize: 294
Generation 54 | Revalues: 123370 | GridSize: 298
Generation 55 | Revalues: 124560 | GridSize: 300
Generation 56 | Revalues: 126160 | GridSize: 299
Generation 57 | Revalues: 127450 | GridSize: 294
Generation 58 | Revalues: 128560 | GridSize: 300
Generation 59 | Revalues: 129850 | GridSize: 300
Generation 60 | Revalues: 130990 | GridSize: 297
Generation 61 | Revalues: 132160 | GridSize: 300
Generation 62 | Revalues: 133410 | GridSize: 300
Generation 63 | Revalues: 134640 | GridSize: 300
Generation 64 | Revalues: 135710 | GridSize: 300
Generation 65 | Revalues: 136910 | GridSize: 300
Generation 66 | Revalues: 138070 | GridSize: 299
Generation 67 | Revalues: 139460 | GridSize: 298
Generation 68 | Revalues: 140520 | GridSize: 297
Generation 69 | Revalues: 141630 | GridSize: 300
Generation 70 | Revalues: 142910 | GridSize: 300
Generation 71 | Revalues: 144150 | GridSize: 300
Generation 72 | Revalues: 145670 | GridSize: 300
Generation 73 | Revalues: 146840 | GridSize: 299
Generation 74 | Revalues: 148110 | GridSize: 298
Generation 75 | Revalues: 149400 | GridSize: 299
Generation 76 | Revalues: 150880 | GridSize: 296
Generation 77 | Revalues: 151980 | GridSize: 299
Generation 78 | Revalues: 153060 | GridSize: 300
Generation 79 | Revalues: 154290 | GridSize: 300
Generation 80 | Revalues: 155670 | GridSize: 290
Generation 81 | Revalues: 156870 | GridSize: 299
Generation 82 | Revalues: 158090 | GridSize: 300
Generation 83 | Revalues: 159700 | GridSize: 300
Generation 84 | Revalues: 161200 | GridSize: 300
Generation 85 | Revalues: 162440 | GridSize: 299
Generation 86 | Revalues: 163600 | GridSize: 300
Generation 87 | Revalues: 164870 | GridSize: 300
Generation 88 | Revalues: 166130 | GridSize: 290
Generation 89 | Revalues: 167710 | GridSize: 299
Generation 90 | Revalues: 168770 | GridSize: 299
Generation 91 | Revalues: 169880 | GridSize: 298
Generation 92 | Revalues: 171320 | GridSize: 297
Generation 93 | Revalues: 172850 | GridSize: 300
Generation 94 | Revalues: 173950 | GridSize: 300
Generation 95 | Revalues: 175120 | GridSize: 300
Generation 96 | Revalues: 176260 | GridSize: 300
Generation 97 | Revalues: 177710 | GridSize: 297
Generation 98 | Revalues: 179150 | GridSize: 297
Generation 99 | Revalues: 180550 | GridSize: 300
Generation 100 | Revalues: 181700 | GridSize: 299
Generation 101 | Revalues: 182870 | GridSize: 298
Generation 102 | Revalues: 183890 | GridSize: 300
Generation 103 | Revalues: 185050 | GridSize: 300
Generation 104 | Revalues: 186270 | GridSize: 300
Generation 105 | Revalues: 187320 | GridSize: 300
Generation 106 | Revalues: 188400 | GridSize: 300
Generation 107 | Revalues: 189650 | GridSize: 300
Generation 108 | Revalues: 190970 | GridSize: 300
Generation 109 | Revalues: 192080 | GridSize: 299
Generation 110 | Revalues: 193180 | GridSize: 300
Generation 111 | Revalues: 194770 | GridSize: 300
Generation 112 | Revalues: 196000 | GridSize: 297
Generation 113 | Revalues: 197100 | GridSize: 299
Generation 114 | Revalues: 198590 | GridSize: 300
Generation 115 | Revalues: 199690 | GridSize: 300
Generation 116 | Revalues: 200920 | GridSize: 297
Generation 117 | Revalues: 202090 | GridSize: 299
Generation 118 | Revalues: 203260 | GridSize: 300
Generation 119 | Revalues: 204650 | GridSize: 299
Generation 120 | Revalues: 205680 | GridSize: 293
Generation 121 | Revalues: 206870 | GridSize: 300
Generation 122 | Revalues: 207950 | GridSize: 299
Generation 123 | Revalues: 208950 | GridSize: 298
Generation 124 | Revalues: 210360 | GridSize: 300
Generation 125 | Revalues: 211480 | GridSize: 300
Generation 126 | Revalues: 212560 | GridSize: 300
Generation 127 | Revalues: 213700 | GridSize: 300
Generation 128 | Revalues: 214740 | GridSize: 300
Generation 129 | Revalues: 215930 | GridSize: 299
Generation 130 | Revalues: 217150 | GridSize: 300
Generation 131 | Revalues: 218170 | GridSize: 300
Generation 132 | Revalues: 219380 | GridSize: 299
Generation 133 | Revalues: 220450 | GridSize: 297
Generation 134 | Revalues: 221670 | GridSize: 300
Generation 135 | Revalues: 222840 | GridSize: 300
Generation 136 | Revalues: 223860 | GridSize: 300
Generation 137 | Revalues: 224910 | GridSize: 300
Generation 138 | Revalues: 226020 | GridSize: 299
Generation 139 | Revalues: 227210 | GridSize: 300
Generation 140 | Revalues: 228280 | GridSize: 300
Generation 141 | Revalues: 229470 | GridSize: 300
Generation 142 | Revalues: 230610 | GridSize: 300
Generation 143 | Revalues: 231920 | GridSize: 296
Generation 144 | Revalues: 232920 | GridSize: 300
Generation 145 | Revalues: 233990 | GridSize: 300
Generation 146 | Revalues: 235110 | GridSize: 299
Generation 147 | Revalues: 236120 | GridSize: 300
Generation 148 | Revalues: 237160 | GridSize: 300
Generation 149 | Revalues: 238200 | GridSize: 300
Generation 150 | Revalues: 239220 | GridSize: 299
Generation 151 | Revalues: 240370 | GridSize: 297
Generation 152 | Revalues: 241400 | GridSize: 299
Generation 153 | Revalues: 242410 | GridSize: 300
Generation 154 | Revalues: 243420 | GridSize: 300
Generation 155 | Revalues: 244610 | GridSize: 300
Generation 156 | Revalues: 245830 | GridSize: 300
Generation 157 | Revalues: 246850 | GridSize: 300
Generation 158 | Revalues: 247910 | GridSize: 300
Generation 159 | Revalues: 249030 | GridSize: 300
Generation 160 | Revalues: 250230 | GridSize: 300
Generation 161 | Revalues: 251340 | GridSize: 298
Generation 162 | Revalues: 252420 | GridSize: 297
Generation 163 | Revalues: 253560 | GridSize: 300
Generation 164 | Revalues: 254750 | GridSize: 300
Generation 165 | Revalues: 255910 | GridSize: 300
Generation 166 | Revalues: 257160 | GridSize: 300
Generation 167 | Revalues: 258240 | GridSize: 300
Generation 168 | Revalues: 259340 | GridSize: 299
Generation 169 | Revalues: 260560 | GridSize: 300
Generation 170 | Revalues: 261580 | GridSize: 300
Generation 171 | Revalues: 262780 | GridSize: 294
Generation 172 | Revalues: 264000 | GridSize: 300
Generation 173 | Revalues: 265350 | GridSize: 300
Generation 174 | Revalues: 266450 | GridSize: 298
Generation 175 | Revalues: 267560 | GridSize: 300
Generation 176 | Revalues: 268630 | GridSize: 300
Generation 177 | Revalues: 269800 | GridSize: 300
Generation 178 | Revalues: 270820 | GridSize: 300
Generation 179 | Revalues: 271820 | GridSize: 300
Generation 180 | Revalues: 273030 | GridSize: 300
Generation 181 | Revalues: 274030 | GridSize: 300
Generation 182 | Revalues: 275180 | GridSize: 300
Generation 183 | Revalues: 276490 | GridSize: 299
Generation 184 | Revalues: 277550 | GridSize: 300
Generation 185 | Revalues: 278840 | GridSize: 300
Generation 186 | Revalues: 279880 | GridSize: 300
Generation 187 | Revalues: 280970 | GridSize: 299
Generation 188 | Revalues: 282110 | GridSize: 297
Generation 189 | Revalues: 283210 | GridSize: 300
Generation 190 | Revalues: 284220 | GridSize: 300
Generation 191 | Revalues: 285240 | GridSize: 300
Generation 192 | Revalues: 286400 | GridSize: 300
Generation 193 | Revalues: 287640 | GridSize: 299
Generation 194 | Revalues: 288780 | GridSize: 299
Generation 195 | Revalues: 289830 | GridSize: 300
Generation 196 | Revalues: 290910 | GridSize: 299
