Instance,SBS_Prediction
71,0.7321514658597634
129,0.7399430741073083
22,0.6983526097908525
183,0.7534631787881277
429,0.6585801091733385
64,0.641356615712317
481,0.7354555017149791
241,0.7635979657256007
281,0.7331918433529099
84,0.7407885277841099
161,0.7988794631542815
103,0.6323618111296373
209,0.6268182139947424
206,0.6253483085146769
244,0.6464953630038095
336,0.6406159631522358
331,0.6387473132284807
0,0.6334849124823293
261,0.6331246274951311
504,0.6279668554142399
407,0.6381932711708477
440,0.6345992251317645
230,0.6403419778695266
430,0.6480469625280046
A,0.6258692832145524
357,0.6367880187735104
202,0.6287575017839805
345,0.6315291368643552
232,0.6280710561889054
127,0.6320534738441177
20,0.6334281159086591
387,0.6420045303219015
67,0.6325832603264129
502,0.6336491245253243
94,0.6425923752012025
74,0.6239614616844785
23,0.644451674024493
156,0.63504176087295
394,0.6505731289200043
121,0.6315821290692917
242,0.6241322044390312
80,0.6330178279481234
11,0.6186081499618902
59,0.6239379770734971
179,0.6355310814535426
427,0.6499874340930181
340,0.6240902635515752
137,0.6421614473485073
366,0.6290335742299676
322,0.62917247141753
81,0.6294241241821286
237,0.6252761997512739
69,0.6376785803287703
239,0.6452659236831575
497,0.6256205686079186
496,0.6276280326699635
92,0.6189454200795257
168,0.6226416964103132
14,0.6248656677985444
367,0.6127632433920811
247,0.6334200044802759
