Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 34520 | GridSize: 295
Generation 2 | Revalues: 39810 | GridSize: 300
Generation 3 | Revalues: 43490 | GridSize: 295
Generation 4 | Revalues: 46090 | GridSize: 299
Generation 5 | Revalues: 48780 | GridSize: 300
Generation 6 | Revalues: 51320 | GridSize: 300
Generation 7 | Revalues: 54320 | GridSize: 288
Generation 8 | Revalues: 57390 | GridSize: 300
Generation 9 | Revalues: 61560 | GridSize: 300
Generation 10 | Revalues: 63380 | GridSize: 300
Generation 11 | Revalues: 64630 | GridSize: 300
Generation 12 | Revalues: 66260 | GridSize: 299
Generation 13 | Revalues: 67730 | GridSize: 300
Generation 14 | Revalues: 68960 | GridSize: 300
Generation 15 | Revalues: 70440 | GridSize: 300
Generation 16 | Revalues: 74550 | GridSize: 300
Generation 17 | Revalues: 75810 | GridSize: 300
Generation 18 | Revalues: 78300 | GridSize: 294
Generation 19 | Revalues: 79490 | GridSize: 300
Generation 20 | Revalues: 81400 | GridSize: 300
Generation 21 | Revalues: 82680 | GridSize: 295
Generation 22 | Revalues: 84920 | GridSize: 300
Generation 23 | Revalues: 86940 | GridSize: 292
Generation 24 | Revalues: 88120 | GridSize: 298
Generation 25 | Revalues: 89430 | GridSize: 299
Generation 26 | Revalues: 90540 | GridSize: 299
Generation 27 | Revalues: 92980 | GridSize: 299
Generation 28 | Revalues: 94060 | GridSize: 300
Generation 29 | Revalues: 97140 | GridSize: 300
Generation 30 | Revalues: 98710 | GridSize: 299
Generation 31 | Revalues: 100420 | GridSize: 300
Generation 32 | Revalues: 102270 | GridSize: 300
Generation 33 | Revalues: 104220 | GridSize: 300
Generation 34 | Revalues: 105500 | GridSize: 300
Generation 35 | Revalues: 106670 | GridSize: 300
Generation 36 | Revalues: 108680 | GridSize: 296
Generation 37 | Revalues: 110490 | GridSize: 299
Generation 38 | Revalues: 111870 | GridSize: 300
Generation 39 | Revalues: 113380 | GridSize: 300
Generation 40 | Revalues: 114650 | GridSize: 300
Generation 41 | Revalues: 115960 | GridSize: 300
Generation 42 | Revalues: 117470 | GridSize: 300
Generation 43 | Revalues: 118660 | GridSize: 299
Generation 44 | Revalues: 120290 | GridSize: 300
Generation 45 | Revalues: 121600 | GridSize: 300
Generation 46 | Revalues: 123000 | GridSize: 300
Generation 47 | Revalues: 124630 | GridSize: 296
Generation 48 | Revalues: 125800 | GridSize: 300
Generation 49 | Revalues: 126970 | GridSize: 300
Generation 50 | Revalues: 128290 | GridSize: 300
Generation 51 | Revalues: 130170 | GridSize: 297
Generation 52 | Revalues: 131330 | GridSize: 297
Generation 53 | Revalues: 132550 | GridSize: 300
Generation 54 | Revalues: 133750 | GridSize: 299
Generation 55 | Revalues: 135100 | GridSize: 300
Generation 56 | Revalues: 136310 | GridSize: 300
Generation 57 | Revalues: 138240 | GridSize: 297
Generation 58 | Revalues: 139790 | GridSize: 298
Generation 59 | Revalues: 141280 | GridSize: 299
Generation 60 | Revalues: 142490 | GridSize: 300
Generation 61 | Revalues: 144020 | GridSize: 292
Generation 62 | Revalues: 145350 | GridSize: 300
Generation 63 | Revalues: 146520 | GridSize: 300
Generation 64 | Revalues: 147870 | GridSize: 300
Generation 65 | Revalues: 149080 | GridSize: 300
Generation 66 | Revalues: 150260 | GridSize: 300
Generation 67 | Revalues: 151420 | GridSize: 300
Generation 68 | Revalues: 152480 | GridSize: 297
Generation 69 | Revalues: 153540 | GridSize: 300
Generation 70 | Revalues: 154720 | GridSize: 300
Generation 71 | Revalues: 156040 | GridSize: 300
Generation 72 | Revalues: 157150 | GridSize: 300
Generation 73 | Revalues: 158240 | GridSize: 300
Generation 74 | Revalues: 159450 | GridSize: 300
Generation 75 | Revalues: 160600 | GridSize: 300
Generation 76 | Revalues: 161690 | GridSize: 299
Generation 77 | Revalues: 162930 | GridSize: 300
Generation 78 | Revalues: 164300 | GridSize: 300
Generation 79 | Revalues: 165770 | GridSize: 300
Generation 80 | Revalues: 167170 | GridSize: 300
Generation 81 | Revalues: 168410 | GridSize: 299
Generation 82 | Revalues: 169920 | GridSize: 300
Generation 83 | Revalues: 171590 | GridSize: 300
Generation 84 | Revalues: 174440 | GridSize: 299
Generation 85 | Revalues: 175930 | GridSize: 300
Generation 86 | Revalues: 177330 | GridSize: 300
Generation 87 | Revalues: 178470 | GridSize: 300
Generation 88 | Revalues: 180410 | GridSize: 300
Generation 89 | Revalues: 181870 | GridSize: 300
Generation 90 | Revalues: 183350 | GridSize: 300
Generation 91 | Revalues: 185980 | GridSize: 300
Generation 92 | Revalues: 187420 | GridSize: 300
Generation 93 | Revalues: 188520 | GridSize: 300
Generation 94 | Revalues: 189610 | GridSize: 300
Generation 95 | Revalues: 190760 | GridSize: 300
Generation 96 | Revalues: 192090 | GridSize: 300
Generation 97 | Revalues: 193260 | GridSize: 300
Generation 98 | Revalues: 194520 | GridSize: 300
Generation 99 | Revalues: 195560 | GridSize: 300
Generation 100 | Revalues: 196640 | GridSize: 300
Generation 101 | Revalues: 197850 | GridSize: 300
Generation 102 | Revalues: 199130 | GridSize: 297
Generation 103 | Revalues: 200260 | GridSize: 300
Generation 104 | Revalues: 201570 | GridSize: 300
Generation 105 | Revalues: 202650 | GridSize: 300
Generation 106 | Revalues: 204090 | GridSize: 300
