Feature,Importance
INC_kr,0.20019976116020874
IND_r1,0.13784255013408608
INC_sk,0.131388225185444
SUP_sd,0.07697325382089604
INC_avg,0.07595533707776664
SUP_avg,0.05216236906478913
SUP_sk,0.04222444438480865
INF_r1,0.042159912087600795
IND_sk,0.040444951467319266
SUP_r1,0.03952980804383405
IND_kr,0.0345426538909645
INC_r1,0.024792242729397476
IND_sd,0.02463116685774792
INF_avg,0.024251717282250968
SUP_kr,0.017706396517120828
IND_avg,0.014589823433615519
INF_sd,0.01355870265923781
INF_kr,0.0028809139000836605
INF_sk,0.002212442743423626
INC_sd,0.001953327559404307
