Feature,Importance
IND_avg,0.3069100902080962
SUP_sk,0.08479846480649672
INF_kr,0.08008044036046368
INF_avg,0.0719375442909707
INF_sd,0.06566116960906827
IND_sd,0.05119431004193203
SUP_kr,0.048294212881641284
INF_r1,0.044765954680868386
IND_kr,0.042114151749254786
SUP_avg,0.041141521477672686
SUP_r1,0.03726909560782528
INC_avg,0.027318024919359852
IND_sk,0.023424334603329013
INC_sk,0.020922744741777785
INC_kr,0.02007566769663284
IND_r1,0.013554267384801135
INC_r1,0.009020950351397723
INF_sk,0.004485367714667846
SUP_sd,0.004290896849516856
INC_sd,0.0027407900242270257
