Feature,Importance
INF_sd,0.29337867301101056
IND_avg,0.15011175852712694
INC_sd,0.08508851790193304
SUP_kr,0.08157688386641915
SUP_sd,0.06898819788060569
INC_kr,0.05950973588309407
INF_avg,0.05858068849502808
SUP_sk,0.05509388165674875
INC_avg,0.035584168885112566
SUP_r1,0.03364070174563158
IND_sd,0.017003745783699193
INC_sk,0.01697720220707036
SUP_avg,0.010661191419167942
IND_kr,0.009508255796493836
IND_r1,0.006925223817943685
INF_r1,0.005333835873754258
INC_r1,0.0038381155568799185
INF_sk,0.003725443225141956
INF_kr,0.0030790125233286897
IND_sk,0.0013947659438098823
