Feature,Importance
INC_avg,0.2515746944920514
SUP_r1,0.16872754588168845
INF_sd,0.12574911348178774
INF_r1,0.0736590565370315
IND_sk,0.07356164171016596
IND_r1,0.06252352741007128
INF_avg,0.05589628584492986
INF_sk,0.029997335791964
IND_sd,0.02696808887114123
INC_r1,0.024907074117548375
SUP_sd,0.0204689193990765
SUP_sk,0.018578684309356178
IND_kr,0.018243785561504182
INF_kr,0.012454275242400026
SUP_avg,0.010770136483101727
IND_avg,0.007969728075565187
SUP_kr,0.007171079478660928
INC_sk,0.005760177290539237
INC_sd,0.004284405189858883
INC_kr,0.0007344448315574574
