Feature,Importance
INC_sk,0.2262871933503902
SUP_sd,0.15232120655744014
INC_avg,0.08713957951046242
INF_avg,0.07030358016018357
SUP_r1,0.06141347099681556
INF_sk,0.05971845022226127
SUP_avg,0.058388069389616264
SUP_kr,0.046724417431994895
INC_r1,0.04659326526295961
IND_r1,0.045461483479765655
INF_kr,0.043224440211464855
SUP_sk,0.0233225908477643
INF_sd,0.02010355619256636
IND_kr,0.017879034068556055
INF_r1,0.01747073709238993
INC_sd,0.013424224513473214
IND_sd,0.004123212253532711
IND_avg,0.0031258931221462105
INC_kr,0.001870511897278598
IND_sk,0.0011050834389382481
