Feature,Importance
INC_sd,0.2067237653683761
IND_sd,0.18689846215736597
IND_avg,0.1500297445846814
INC_avg,0.14892236129598177
INF_sd,0.08975673935406149
SUP_sd,0.06746741797142411
INF_kr,0.039668573263432975
INC_r1,0.02967634253204586
IND_kr,0.0210364029743737
SUP_avg,0.016895535727232583
INF_avg,0.014107622625631198
INF_r1,0.0057112153889854024
SUP_r1,0.005273743018102276
INC_sk,0.003946911448376577
INC_kr,0.003692285313664786
IND_r1,0.0031197606476446316
SUP_kr,0.0025115921073839103
SUP_sk,0.002301245035476023
IND_sk,0.001499647412019912
INF_sk,0.0007606317737394858
