Feature,Importance
INF_sd,0.22794751883497902
INF_r1,0.207376863530488
INC_sk,0.11022025604505938
IND_avg,0.08808289298360672
IND_kr,0.056992733044270126
INC_sd,0.05627907813565581
IND_sd,0.0424316340026779
SUP_r1,0.04077974235043019
SUP_kr,0.030654899128012367
IND_r1,0.028851455465022022
SUP_avg,0.025262123711840796
SUP_sd,0.022881067001179575
INC_kr,0.02004872758753744
INC_avg,0.018086990020166463
INC_r1,0.013544675869355363
INF_avg,0.004526384450002754
INF_sk,0.002639555524066385
SUP_sk,0.0015643909514837346
INF_kr,0.0013059302693174332
IND_sk,0.0005230810948486351
