Instance,SBS_Prediction
71,0.7945204800740009
129,0.7321808047050005
22,0.7007558378411997
183,0.8792538622463623
429,0.7924368691623503
64,0.7946241367596996
481,0.7928448101407001
241,0.7975986553478995
281,0.7998496393007499
84,0.7856932196447498
161,0.7981358689381999
103,0.7864205671904
209,0.7790329052285504
206,0.79023483495375
244,0.8032484032339502
336,0.78695858758585
331,0.7858813154156499
0,0.7886659758088004
261,0.7917823379478502
504,0.7835188073824498
407,0.7833378938703003
440,0.7962543449160501
230,0.7948314853368498
430,0.7962653481861004
A,0.7902336231892
357,0.8009829523471501
202,0.796244369615
345,0.7864618025812501
232,0.7968569863066003
127,0.7981858917327999
20,0.80243619878555
387,0.7977176922938001
67,0.7962149213799499
502,0.79758643676205
94,0.7893672126201497
74,0.7936225470957003
23,0.7795190721321502
156,0.8027626863400495
394,0.7901770014946997
121,0.7979248316068999
242,0.7957961288781505
80,0.79136999884195
11,0.8014254682251004
59,0.8019386191658504
179,0.7909144377036005
427,0.8093174125518001
340,0.78650509594985
137,0.7882880861753003
366,0.79742300523455
322,0.8063752038091497
81,0.7947736504241998
237,0.7971048842696501
69,0.7900860106382003
239,0.7983167177234999
497,0.7997200949678006
