Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 36200 | GridSize: 300
Generation 2 | Revalues: 41190 | GridSize: 300
Generation 3 | Revalues: 45410 | GridSize: 300
Generation 4 | Revalues: 48430 | GridSize: 300
Generation 5 | Revalues: 51850 | GridSize: 300
Generation 6 | Revalues: 54410 | GridSize: 300
Generation 7 | Revalues: 56520 | GridSize: 300
Generation 8 | Revalues: 58340 | GridSize: 300
Generation 9 | Revalues: 60710 | GridSize: 298
Generation 10 | Revalues: 62990 | GridSize: 300
Generation 11 | Revalues: 64590 | GridSize: 300
Generation 12 | Revalues: 66190 | GridSize: 300
Generation 13 | Revalues: 68390 | GridSize: 300
Generation 14 | Revalues: 70330 | GridSize: 300
Generation 15 | Revalues: 72300 | GridSize: 300
Generation 16 | Revalues: 74720 | GridSize: 300
Generation 17 | Revalues: 77100 | GridSize: 300
Generation 18 | Revalues: 78460 | GridSize: 300
Generation 19 | Revalues: 80230 | GridSize: 300
Generation 20 | Revalues: 81770 | GridSize: 300
Generation 21 | Revalues: 83530 | GridSize: 299
Generation 22 | Revalues: 84900 | GridSize: 299
Generation 23 | Revalues: 86310 | GridSize: 299
Generation 24 | Revalues: 88000 | GridSize: 300
Generation 25 | Revalues: 89430 | GridSize: 300
Generation 26 | Revalues: 91070 | GridSize: 300
Generation 27 | Revalues: 92940 | GridSize: 300
Generation 28 | Revalues: 94690 | GridSize: 300
Generation 29 | Revalues: 96100 | GridSize: 300
Generation 30 | Revalues: 97560 | GridSize: 300
Generation 31 | Revalues: 99210 | GridSize: 300
Generation 32 | Revalues: 101450 | GridSize: 300
Generation 33 | Revalues: 102800 | GridSize: 300
Generation 34 | Revalues: 104400 | GridSize: 300
Generation 35 | Revalues: 105900 | GridSize: 300
Generation 36 | Revalues: 107340 | GridSize: 300
Generation 37 | Revalues: 108910 | GridSize: 300
Generation 38 | Revalues: 110240 | GridSize: 298
Generation 39 | Revalues: 111650 | GridSize: 300
Generation 40 | Revalues: 113460 | GridSize: 300
Generation 41 | Revalues: 114750 | GridSize: 300
Generation 42 | Revalues: 116080 | GridSize: 300
Generation 43 | Revalues: 117260 | GridSize: 300
Generation 44 | Revalues: 118730 | GridSize: 300
Generation 45 | Revalues: 120010 | GridSize: 300
Generation 46 | Revalues: 121340 | GridSize: 300
Generation 47 | Revalues: 122540 | GridSize: 300
Generation 48 | Revalues: 124150 | GridSize: 299
Generation 49 | Revalues: 125980 | GridSize: 299
Generation 50 | Revalues: 127540 | GridSize: 300
Generation 51 | Revalues: 129220 | GridSize: 300
Generation 52 | Revalues: 130700 | GridSize: 300
Generation 53 | Revalues: 132170 | GridSize: 300
Generation 54 | Revalues: 133380 | GridSize: 300
Generation 55 | Revalues: 134770 | GridSize: 300
Generation 56 | Revalues: 136180 | GridSize: 300
Generation 57 | Revalues: 137490 | GridSize: 300
Generation 58 | Revalues: 138730 | GridSize: 300
Generation 59 | Revalues: 139910 | GridSize: 300
Generation 60 | Revalues: 141330 | GridSize: 300
Generation 61 | Revalues: 142940 | GridSize: 300
Generation 62 | Revalues: 144100 | GridSize: 300
Generation 63 | Revalues: 145400 | GridSize: 300
Generation 64 | Revalues: 146840 | GridSize: 300
Generation 65 | Revalues: 148230 | GridSize: 300
Generation 66 | Revalues: 149320 | GridSize: 300
Generation 67 | Revalues: 150770 | GridSize: 300
Generation 68 | Revalues: 152060 | GridSize: 300
Generation 69 | Revalues: 153380 | GridSize: 300
Generation 70 | Revalues: 154650 | GridSize: 300
Generation 71 | Revalues: 155860 | GridSize: 300
Generation 72 | Revalues: 157230 | GridSize: 300
Generation 73 | Revalues: 158480 | GridSize: 300
Generation 74 | Revalues: 159640 | GridSize: 300
Generation 75 | Revalues: 160860 | GridSize: 300
Generation 76 | Revalues: 162030 | GridSize: 300
Generation 77 | Revalues: 163170 | GridSize: 300
Generation 78 | Revalues: 164280 | GridSize: 300
Generation 79 | Revalues: 165670 | GridSize: 300
Generation 80 | Revalues: 166710 | GridSize: 300
Generation 81 | Revalues: 167970 | GridSize: 300
Generation 82 | Revalues: 169480 | GridSize: 300
Generation 83 | Revalues: 170780 | GridSize: 300
Generation 84 | Revalues: 172100 | GridSize: 300
Generation 85 | Revalues: 173470 | GridSize: 300
Generation 86 | Revalues: 174830 | GridSize: 300
Generation 87 | Revalues: 176130 | GridSize: 300
Generation 88 | Revalues: 177550 | GridSize: 300
Generation 89 | Revalues: 178710 | GridSize: 299
Generation 90 | Revalues: 180190 | GridSize: 300
Generation 91 | Revalues: 181520 | GridSize: 300
Generation 92 | Revalues: 182630 | GridSize: 300
Generation 93 | Revalues: 183900 | GridSize: 300
Generation 94 | Revalues: 185120 | GridSize: 300
Generation 95 | Revalues: 186250 | GridSize: 300
Generation 96 | Revalues: 187520 | GridSize: 300
Generation 97 | Revalues: 188830 | GridSize: 300
Generation 98 | Revalues: 190180 | GridSize: 300
Generation 99 | Revalues: 191590 | GridSize: 300
Generation 100 | Revalues: 193010 | GridSize: 300
Generation 101 | Revalues: 194320 | GridSize: 300
Generation 102 | Revalues: 195660 | GridSize: 300
Generation 103 | Revalues: 196910 | GridSize: 300
Generation 104 | Revalues: 198180 | GridSize: 300
Generation 105 | Revalues: 199420 | GridSize: 300
Generation 106 | Revalues: 200580 | GridSize: 300
Generation 107 | Revalues: 201880 | GridSize: 300
Generation 108 | Revalues: 203130 | GridSize: 300
Generation 109 | Revalues: 204400 | GridSize: 300
Generation 110 | Revalues: 205720 | GridSize: 299
Generation 111 | Revalues: 206830 | GridSize: 300
Generation 112 | Revalues: 208210 | GridSize: 300
Generation 113 | Revalues: 209230 | GridSize: 300
Generation 114 | Revalues: 210500 | GridSize: 300
Generation 115 | Revalues: 211740 | GridSize: 300
Generation 116 | Revalues: 213100 | GridSize: 300
Generation 117 | Revalues: 214210 | GridSize: 300
Generation 118 | Revalues: 215540 | GridSize: 300
Generation 119 | Revalues: 217090 | GridSize: 300
Generation 120 | Revalues: 218340 | GridSize: 300
Generation 121 | Revalues: 219630 | GridSize: 300
Generation 122 | Revalues: 220870 | GridSize: 300
Generation 123 | Revalues: 222120 | GridSize: 300
Generation 124 | Revalues: 223580 | GridSize: 300
Generation 125 | Revalues: 224730 | GridSize: 300
Generation 126 | Revalues: 225800 | GridSize: 300
Generation 127 | Revalues: 227020 | GridSize: 300
Generation 128 | Revalues: 228150 | GridSize: 300
Generation 129 | Revalues: 229330 | GridSize: 300
Generation 130 | Revalues: 230590 | GridSize: 300
Generation 131 | Revalues: 231770 | GridSize: 300
Generation 132 | Revalues: 232950 | GridSize: 299
Generation 133 | Revalues: 234150 | GridSize: 300
Generation 134 | Revalues: 235340 | GridSize: 300
Generation 135 | Revalues: 236490 | GridSize: 300
Generation 136 | Revalues: 237780 | GridSize: 300
Generation 137 | Revalues: 239080 | GridSize: 300
Generation 138 | Revalues: 240330 | GridSize: 300
Generation 139 | Revalues: 241600 | GridSize: 300
Generation 140 | Revalues: 242690 | GridSize: 300
Generation 141 | Revalues: 243820 | GridSize: 300
Generation 142 | Revalues: 245050 | GridSize: 300
Generation 143 | Revalues: 246380 | GridSize: 297
Generation 144 | Revalues: 247870 | GridSize: 300
Generation 145 | Revalues: 249070 | GridSize: 300
Generation 146 | Revalues: 250360 | GridSize: 300
Generation 147 | Revalues: 251580 | GridSize: 300
Generation 148 | Revalues: 252650 | GridSize: 300
Generation 149 | Revalues: 253700 | GridSize: 300
Generation 150 | Revalues: 254810 | GridSize: 300
Generation 151 | Revalues: 256060 | GridSize: 300
Generation 152 | Revalues: 257160 | GridSize: 300
Generation 153 | Revalues: 258200 | GridSize: 300
Generation 154 | Revalues: 259290 | GridSize: 298
Generation 155 | Revalues: 260560 | GridSize: 298
Generation 156 | Revalues: 261640 | GridSize: 300
Generation 157 | Revalues: 262780 | GridSize: 300
Generation 158 | Revalues: 263880 | GridSize: 300
Generation 159 | Revalues: 264930 | GridSize: 300
Generation 160 | Revalues: 265980 | GridSize: 298
Generation 161 | Revalues: 267120 | GridSize: 299
Generation 162 | Revalues: 268260 | GridSize: 300
Generation 163 | Revalues: 269310 | GridSize: 300
Generation 164 | Revalues: 270520 | GridSize: 300
Generation 165 | Revalues: 271660 | GridSize: 300
Generation 166 | Revalues: 272920 | GridSize: 300
Generation 167 | Revalues: 274000 | GridSize: 298
Generation 168 | Revalues: 275150 | GridSize: 299
Generation 169 | Revalues: 276410 | GridSize: 300
Generation 170 | Revalues: 277670 | GridSize: 300
Generation 171 | Revalues: 278820 | GridSize: 300
Generation 172 | Revalues: 280100 | GridSize: 300
Generation 173 | Revalues: 281290 | GridSize: 300
Generation 174 | Revalues: 282520 | GridSize: 300
Generation 175 | Revalues: 283640 | GridSize: 300
Generation 176 | Revalues: 284940 | GridSize: 300
Generation 177 | Revalues: 286050 | GridSize: 300
Generation 178 | Revalues: 287140 | GridSize: 300
Generation 179 | Revalues: 288340 | GridSize: 300
Generation 180 | Revalues: 289470 | GridSize: 300
Generation 181 | Revalues: 290500 | GridSize: 300
Generation 182 | Revalues: 291580 | GridSize: 300
Generation 183 | Revalues: 292790 | GridSize: 300
Generation 184 | Revalues: 293860 | GridSize: 300
Generation 185 | Revalues: 295000 | GridSize: 300
Generation 186 | Revalues: 296180 | GridSize: 300
Generation 187 | Revalues: 297290 | GridSize: 300
Generation 188 | Revalues: 298570 | GridSize: 300
Generation 189 | Revalues: 299780 | GridSize: 300
