Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
I,0.2060000000,0.1391545903,0.0119970255,4.6364563327,0.9171089000,0.2520000000,0.1284367549,0.1547679259,3.5559790058,0.7202630160,0.5420000000,0.1563201842,-0.0402016444,3.2516946396,-0.3699170625,0.5420000000,0.1563201842,-0.0402016444,3.2516946396,-0.3699170625
