Instance,SBS_Prediction
71,0.7899426184910007
129,0.7318164736190002
22,0.7033230910831999
183,0.8774615403327259
429,0.8011699103402498
64,0.7913827825668004
481,0.7989059949038001
241,0.7850757474369
281,0.79625357912895
84,0.7890417907639502
161,0.8018573195619999
103,0.8040751422509499
209,0.7941676088211497
206,0.7924952189327003
244,0.7934919027773
336,0.7968570837433
331,0.7894192575121497
0,0.8037997929180497
261,0.7974746509276498
504,0.7886986820508503
407,0.7896261667793496
440,0.7969095474728501
230,0.7876325218430006
430,0.7990236651636502
A,0.79526772076045
357,0.7997049235258998
202,0.8070987579188501
345,0.7948284689980002
232,0.7871496323314002
127,0.7858455797117001
20,0.7933512010376499
387,0.7945164317403001
67,0.80406713558585
502,0.7983129258187001
94,0.7969878619738501
74,0.7935122664977498
23,0.7962594890763499
156,0.7930316807324499
394,0.7899697214987002
121,0.7897964017214997
242,0.7902271165465503
80,0.7901843425715502
11,0.7978360277676496
59,0.80492949317145
179,0.80220767377055
427,0.7940632697593998
340,0.8103037152666499
137,0.79410468633465
366,0.8026192353772997
322,0.7955914377262495
81,0.7977227116162999
237,0.7964586707116499
69,0.7890627220135004
239,0.79019426076485
497,0.8002852079652496
