Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD
0,0.2470588235,0.1063714195,0.0311678898,1.7676121539,0.0035513843,0.2323529412,0.1104019081,0.2043681747,2.6836870952,0.2541164497,0.5205882353,0.1182704074,0.431531303,2.4473308298,0.13029295,0.5205882353,0.1182704074,0.431531303,2.4473308298,0.13029295,0.9328896170499998,0.8672645405285
1,0.3333333333,0.1374368542,0.157635468,3.508650519,-0.8060742832,0.2083333333,0.1187317237,0.13859746,2.1542138853,0.137606521,0.4583333333,0.1753963765,-0.0672625698,2.1326630964,0.4635314152,0.4583333333,0.1753963765,-0.0672625698,2.1326630964,0.4635314152,0.7864280212064999,0.7718365639325001
10,0.45,0.15,-1.0,1.0,0.0,0.15,0.15,-1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.987695161085,0.9622513469200001
100,0.2884615385,0.1527363819,0.164875349,2.0865899268,0.2594492206,0.2538461538,0.1307692308,0.160311284,2.2042959256,0.0708324852,0.4576923077,0.1713589955,-0.0390716199,2.3268846322,0.3047545731,0.4576923077,0.1713589955,-0.0390716199,2.3268846322,0.3047545731,0.917417823655,0.8839551456435
101,0.2466666667,0.1024152766,0.0333716916,3.4313415685,0.8346433149,0.2333333333,0.1398411798,0.1348837209,2.0299586777,0.2708700538,0.52,0.1275408431,-0.011342155,2.6537221177,0.3933166286,0.52,0.1275408431,-0.011342155,2.6537221177,0.3933166286,0.8580990758824999,0.8549473397502501
102,0.2444444444,0.1116652847,0.0563301729,2.3994706401,-0.459096367,0.2888888889,0.1486565351,-0.155930872,2.6627446085,0.1908256075,0.4666666667,0.1452966315,0.5802047782,1.91966759,-0.0603725615,0.4666666667,0.1452966315,0.5802047782,1.91966759,-0.0603725615,0.87030830845,0.8015203408740001
103,0.4117647059,0.2111100994,-0.1782566564,2.1746508622,0.2577844403,0.2,0.1328422328,-0.3076923077,3.5133333333,1.0538817138,0.3882352941,0.2083050731,-0.4893353056,1.9588035988,-0.2338848082,0.3882352941,0.2083050731,-0.4893353056,1.9588035988,-0.2338848082,0.8193412249430001,0.8067063625380001
104,0.275,0.1639359631,-0.3333333333,2.4256354786,0.4042985353,0.2,0.1290994449,-0.1875,3.12,0.6971370023,0.525,0.1785357107,-0.4795417349,2.9238754325,0.2361256612,0.525,0.1785357107,-0.4795417349,2.9238754325,0.2361256612,0.9348238153449999,0.9161733043725002
105,0.3041666667,0.1645173919,0.1237683398,2.3690113192,-0.2350711643,0.1916666667,0.115168958,0.1773119605,3.2366711439,0.8175256535,0.5041666667,0.1206895696,0.3259187125,2.7140048386,0.631140126,0.5041666667,0.1206895696,0.3259187125,2.7140048386,0.631140126,0.8906735659259999,0.8695021116699998
106,0.22,0.14,-0.1369193154,1.6022490629,0.0787172012,0.23,0.1268857754,0.4727104533,1.9728019752,-0.2819575118,0.55,0.1688194302,-0.2743362832,1.6943674977,0.1870575403,0.55,0.1688194302,-0.2743362832,1.6943674977,0.1870575403,0.9063076756499997,0.8869057031180001
