Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,MOEAD
4,MOEAD
5,COMOLSD
6,COMOLSD
7,COMOLSD
8,MOEAD
9,MOEAD
10,COMOLSD
11,COMOLSD
12,COMOLSD
13,MOEAD
14,MOEAD
15,COMOLSD
16,MOEAD
17,COMOLSD
18,COMOLSD
19,MOEAD
20,COMOLSD
21,MOEAD
22,COMOLSD
23,MOEAD
24,COMOLSD
25,MOEAD
26,COMOLSD
27,MOEAD
28,MOEAD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,MOEAD
33,COMOLSD
34,COMOLSD
35,MOEAD
36,COMOLSD
37,COMOLSD
38,COMOLSD
39,MOEAD
40,COMOLSD
41,COMOLSD
42,COMOLSD
43,COMOLSD
44,COMOLSD
45,COMOLSD
46,MOEAD
47,COMOLSD
48,COMOLSD
49,COMOLSD
50,COMOLSD
51,MOEAD
52,COMOLSD
53,MOEAD
54,MOEAD
55,COMOLSD
56,COMOLSD
57,COMOLSD
58,MOEAD
59,COMOLSD
60,MOEAD
61,COMOLSD
62,COMOLSD
63,COMOLSD
64,MOEAD
65,COMOLSD
66,COMOLSD
67,COMOLSD
68,COMOLSD
69,MOEAD
70,MOEAD
71,COMOLSD
72,COMOLSD
73,COMOLSD
74,MOEAD
75,COMOLSD
76,MOEAD
77,COMOLSD
78,COMOLSD
79,COMOLSD
80,COMOLSD
81,COMOLSD
82,MOEAD
83,MOEAD
84,MOEAD
85,MOEAD
86,COMOLSD
87,COMOLSD
88,COMOLSD
89,MOEAD
90,COMOLSD
91,MOEAD
92,COMOLSD
93,COMOLSD
94,MOEAD
95,MOEAD
96,MOEAD
97,COMOLSD
98,COMOLSD
99,COMOLSD
