Feature,Importance
SUP_avg,0.16192414271629407
SUP_sk,0.127420966913853
INF_avg,0.10463287180404088
SUP_sd,0.06918023800084643
INC_avg,0.051618415056551875
INC_r1,0.04607698016096437
INF_sd,0.043188395096208705
INF_r1,0.04280852955912037
INC_kr,0.039983282185677496
SUP_kr,0.03789602426953825
SUP_r1,0.03424432710681517
INC_sk,0.032459746095612085
INF_sk,0.032011364667729754
INF_kr,0.029845604681704597
IND_avg,0.02805372145645737
IND_r1,0.027848711954237562
IND_kr,0.027194791405474646
IND_sd,0.025487200438292796
IND_sk,0.021395543098811573
INC_sd,0.016729143331768958
