Feature,Importance
INC_avg,0.107523824103789
INF_sd,0.10242290888168583
SUP_sd,0.09675598109575978
INF_r1,0.08320527493735477
IND_r1,0.08013394373265159
INF_avg,0.07606908440901305
SUP_avg,0.07317878755331064
IND_avg,0.06505607600665447
IND_sd,0.04831880260966634
INC_sd,0.043986178578353366
SUP_sk,0.0424339812716805
SUP_r1,0.04063206510615657
INC_r1,0.02269236167617613
INC_kr,0.019524811487053033
SUP_kr,0.018438091697003067
INF_sk,0.01823389321848993
IND_sk,0.017668139797679245
INF_kr,0.01678189008054059
IND_kr,0.016502145252773756
INC_sk,0.010441758504208318
