Feature,Importance
INF_sd,0.2794272152976389
IND_avg,0.08187831766463624
SUP_avg,0.07707574980239434
SUP_sd,0.07381651633714448
INF_avg,0.059590936557503256
INC_r1,0.05340786710673126
IND_r1,0.046336953133108
INC_kr,0.034416626801011964
INF_sk,0.03387434271888865
SUP_kr,0.030859692832054607
SUP_sk,0.02941378587159535
INF_r1,0.028352845943731476
IND_kr,0.027840863061823602
INC_avg,0.025631121787259233
INF_kr,0.02534987534120958
INC_sd,0.024378164727297435
IND_sd,0.017713488178635228
IND_sk,0.01721981113684695
INC_sk,0.01713429414158112
SUP_r1,0.016281531558908165
