Feature,Importance
INF_sd,0.1307431432505718
INF_avg,0.09410409314458298
IND_sd,0.08418826292444058
INF_sk,0.07795249672878794
INC_sd,0.07558011063812617
SUP_r1,0.06003166980134569
INC_kr,0.05992617839747463
SUP_sd,0.0556930402637601
IND_avg,0.05376099926070085
SUP_avg,0.04216986746025387
INC_avg,0.040564503142003175
IND_kr,0.03512855618266304
INC_r1,0.0327504833453355
INC_sk,0.031603753342921974
INF_kr,0.030871231375909653
IND_r1,0.023707742954470777
SUP_sk,0.021742428162981747
INF_r1,0.020537820975611826
IND_sk,0.017358543231182563
SUP_kr,0.011585075416875137
