Feature,Importance
INF_sd,0.16099167512205637
INC_sd,0.14668411290732705
SUP_r1,0.14083707448011087
SUP_sd,0.0982222285421778
INF_avg,0.08330055064221234
INF_sk,0.04133705404031419
INC_r1,0.04121331420717766
INF_r1,0.033683607591634815
INF_kr,0.028708634839659738
IND_r1,0.028449719799176324
IND_sd,0.027037617319329216
SUP_avg,0.025186234428833148
INC_kr,0.022565682020894328
SUP_kr,0.02077428274577462
INC_avg,0.02004146824276264
IND_sk,0.018362456239828576
INC_sk,0.018238412715844157
IND_kr,0.01724053946427781
IND_avg,0.014592175966740338
SUP_sk,0.012533158683867998
