Feature,Importance
SUP_sd,0.23867780512167086
IND_sd,0.06751515041976439
IND_r1,0.06304281371615479
IND_sk,0.053416515392897844
INC_avg,0.048952833114810496
INF_kr,0.04576909393491926
INC_kr,0.044583744382261786
INC_sd,0.04339352345272369
INF_avg,0.04299767269476891
INC_r1,0.03981982115359871
IND_kr,0.03874334677633917
SUP_sk,0.03452469112513369
SUP_kr,0.03419408542640741
INF_sd,0.03396684081374433
SUP_r1,0.031110632075890602
SUP_avg,0.030960295566691717
INC_sk,0.030574569220798386
IND_avg,0.030564739965399393
INF_sk,0.026271937257707788
INF_r1,0.020919888388316838
