Feature,Importance
INF_avg,0.16205147167148662
SUP_avg,0.1496362552271877
INF_sd,0.11341475312026404
INF_r1,0.08871755339016227
IND_avg,0.052467731285910695
IND_sd,0.04797521760687739
SUP_sk,0.041638371649225556
INC_sk,0.04139712654106794
INC_avg,0.04049787226851967
INF_sk,0.03875559209369958
INC_sd,0.03871014216638762
IND_sk,0.03111104134421662
SUP_r1,0.028048156656104925
IND_r1,0.02386991776268508
INC_r1,0.02284204638694179
SUP_sd,0.02168130688034729
INF_kr,0.018675836374816488
INC_kr,0.016087088566898722
IND_kr,0.013362097595136966
SUP_kr,0.009060421412062982
