Feature,Importance
INF_kr,0.1345726938948968
SUP_sd,0.1035586232223443
INC_avg,0.09265771146998711
INF_avg,0.08137554507743852
INF_sd,0.0673678475261738
INF_r1,0.06526432179952417
INF_sk,0.06129863006542094
INC_sd,0.0407183142469234
SUP_r1,0.04000208607769973
SUP_sk,0.03822168066222883
IND_sd,0.036794758331506826
IND_avg,0.03047024623240321
SUP_kr,0.02950381151023611
IND_sk,0.027886039354529612
INC_sk,0.027540951365759948
INC_r1,0.026833672024660866
IND_kr,0.025026388168792536
INC_kr,0.02477783177606623
IND_r1,0.0244256844439768
SUP_avg,0.021703162749430384
