Feature,Importance
INC_sd,0.23280300865700418
INF_avg,0.12864456811723327
INC_avg,0.12165453751898242
SUP_sd,0.10526504063887489
INF_sd,0.07059557780202716
IND_avg,0.06353009505809401
SUP_sk,0.043375608823622354
SUP_avg,0.0322359525927255
INC_r1,0.0262516334436021
INF_kr,0.02279045831993779
INF_sk,0.022427989424331485
SUP_kr,0.020875299682755012
INC_sk,0.019426906736795167
IND_sk,0.017139944066679555
IND_sd,0.013560323572893364
SUP_r1,0.012651683916594882
INC_kr,0.012518631744319426
IND_r1,0.01199817040346219
INF_r1,0.011685621980984558
IND_kr,0.010568947499080696
