Feature,Importance
INC_avg,0.13571516761173472
IND_kr,0.11107887199939027
INF_sd,0.1016586146002661
INC_r1,0.09385143286828415
INF_avg,0.08863993449245337
SUP_sd,0.08233995769741165
INC_sk,0.07345704111128516
IND_sk,0.06839489257876591
SUP_avg,0.05394709817467256
INF_r1,0.04828946357269984
SUP_r1,0.03257323638851004
SUP_sk,0.02545697079718236
IND_avg,0.02200827055489915
INC_sd,0.020859328400994356
SUP_kr,0.013113624108444293
IND_sd,0.012500624728168484
IND_r1,0.005804064057838002
INC_kr,0.003868555405763002
INF_sk,0.0034060341250690155
INF_kr,0.0030368167261675093
