Feature,Importance
INF_sd,0.17741759012065814
INC_sk,0.14782408939594271
INF_r1,0.1308921502182211
IND_avg,0.09514258287503465
IND_kr,0.06586391888751834
IND_sd,0.06455031146049285
SUP_kr,0.0640151007436486
IND_r1,0.03601713903444881
SUP_avg,0.0359508527040629
INC_sd,0.03507692250927846
SUP_r1,0.0327048478197702
INC_avg,0.03077165780935473
INC_r1,0.029514852601046127
SUP_sd,0.01902909226960533
INC_kr,0.016386424048476764
INF_avg,0.005756811276569852
INF_sk,0.004660903962621961
INF_kr,0.0036044841731515563
SUP_sk,0.002647349310884898
IND_sk,0.0021729187792121343
