Feature,Importance
INC_r1,0.21743051267806807
INF_kr,0.10346214450000044
SUP_sd,0.07859586436738862
SUP_avg,0.07830183981713136
SUP_sk,0.06708758382752947
IND_sk,0.052491333597099635
IND_sd,0.047673948419010986
SUP_kr,0.04742374953945443
SUP_r1,0.047089619541124395
INC_kr,0.04529683915383125
IND_r1,0.03847205705240402
INC_sd,0.03564207835939687
INF_r1,0.030576684627266353
IND_kr,0.027514271705766525
INC_sk,0.023476734010547003
INF_avg,0.016804492496606562
INF_sk,0.015359313147432734
IND_avg,0.011972913386607909
INF_sd,0.00776120007786436
INC_avg,0.007566819695469057
