Feature,Importance
SUP_sd,0.20321638258768573
INC_r1,0.12210188199005868
IND_sd,0.0983987907549774
INF_sk,0.08917734045451951
INC_avg,0.08642871032019052
SUP_r1,0.07121794019672467
IND_r1,0.06286493604388531
IND_avg,0.05066566446810834
INF_r1,0.04106095421383732
SUP_avg,0.03919522749415834
IND_kr,0.025466218668460487
INF_sd,0.021277667497283725
INF_kr,0.01811418310466198
INC_sd,0.016114717627528058
INC_sk,0.01557989177121611
INF_avg,0.010770278716807531
SUP_sk,0.010098373366742876
INC_kr,0.00854801993425474
SUP_kr,0.0053713556868017175
IND_sk,0.004331465102096769
