Feature,Importance
INF_kr,0.288625510785348
INC_sd,0.13124649723448814
IND_avg,0.11567188510166261
INC_r1,0.06347188062519105
INC_sk,0.06064220076279529
INF_sd,0.05961631048419232
INF_avg,0.05790000233226897
INF_sk,0.03409097793859785
INC_avg,0.030158475018916105
SUP_r1,0.025006527451337614
SUP_avg,0.02482483912571036
IND_sd,0.023360581014134536
INF_r1,0.02324737934823955
IND_kr,0.020916875031649268
SUP_sk,0.01835105177433455
INC_kr,0.008484674283013022
IND_r1,0.005664256736303786
SUP_sd,0.0033487089476228367
SUP_kr,0.002900998848247504
IND_sk,0.0024703671559467163
