Feature,Importance
INC_avg,0.23816642459015905
SUP_r1,0.19917647605160416
INF_sd,0.12724864809921546
IND_r1,0.06020493864827887
INF_avg,0.05443163186361143
INF_r1,0.05310253709806655
IND_sk,0.047657922335950745
INF_sk,0.03486350638398854
IND_sd,0.029723866132132248
IND_kr,0.02940941469495003
INC_r1,0.027159864947957305
SUP_sd,0.020350836718673243
INC_sd,0.017144704786918156
SUP_avg,0.013208947247219792
SUP_sk,0.013060642582069747
INF_kr,0.011214140514865818
IND_avg,0.008123065243646269
SUP_kr,0.007247573874626902
INC_sk,0.006650394963856709
INC_kr,0.0018544632222090396
