Feature,Importance
INC_avg,0.2555384801458228
INC_r1,0.2073027866078583
IND_r1,0.1934166647116568
SUP_avg,0.1318626346628626
SUP_sd,0.049508009112831604
SUP_sk,0.02285079647767674
INC_sd,0.0217336228462292
INF_sd,0.019591179849290565
INC_sk,0.016183632218522936
INF_avg,0.01580937191790889
IND_avg,0.012494752851874989
SUP_r1,0.012199974970898378
IND_sd,0.009307455584529792
IND_sk,0.0069646535366405336
INC_kr,0.006032610540586704
INF_kr,0.004627529003850993
INF_r1,0.004477012542844643
IND_kr,0.003817485308155268
INF_sk,0.0031586552568830866
SUP_kr,0.003122691853075169
